weekday;day;month;year;time;CONSUMO_TOTAL ALF1P-1;AVAC ALF1P-1;IT ALF1P-1
Tue;9;2;2016;08:45;83.0;31.67;48.76
Tue;9;2;2016;09:00;84.0;31.52;47.7
Tue;9;2;2016;09:15;84.0;31.56;48.77
Tue;9;2;2016;09:30;83.0;31.7;48.78
Tue;9;2;2016;09:45;84.0;31.52;47.75
Tue;9;2;2016;10:00;85.0;32.61;48.77
Tue;9;2;2016;10:15;83.0;32.44;48.74
Tue;9;2;2016;10:30;84.0;31.88;48.85
Tue;9;2;2016;10:45;86.0;33.11;47.86
Tue;9;2;2016;11:00;84.0;32.07;48.73
Tue;9;2;2016;11:15;85.0;32.74;48.87
Tue;9;2;2016;11:30;84.0;31.79;48.91
Tue;9;2;2016;11:45;83.0;31.89;47.74
Tue;9;2;2016;12:00;84.0;31.63;48.87
Tue;9;2;2016;12:15;84.0;32.12;48.94
Tue;9;2;2016;12:30;85.0;31.85;48.81
Tue;9;2;2016;12:45;83.0;31.74;47.8
Tue;9;2;2016;13:00;84.0;31.99;48.86
Tue;9;2;2016;13:15;84.0;31.93;48.85
Tue;9;2;2016;13:30;85.0;32.99;48.82
Tue;9;2;2016;13:45;86.0;32.3;47.81
Tue;9;2;2016;14:00;84.0;32.48;48.97
Tue;9;2;2016;14:15;84.0;32.95;48.75
Tue;9;2;2016;14:30;86.0;32.32;48.98
Tue;9;2;2016;14:45;84.0;32.53;47.73
Tue;9;2;2016;15:00;84.0;32.04;48.92
Tue;9;2;2016;15:15;84.0;31.88;48.88
Tue;9;2;2016;15:30;84.0;31.91;48.9
Tue;9;2;2016;15:45;84.0;31.88;48.77
Tue;9;2;2016;16:00;84.0;31.98;47.9
Tue;9;2;2016;16:15;84.0;31.84;48.88
Tue;9;2;2016;16:30;84.0;32.0;48.87
Tue;9;2;2016;16:45;84.0;31.74;48.91
Tue;9;2;2016;17:00;84.0;32.64;47.76
Tue;9;2;2016;17:15;85.0;32.41;48.91
Tue;9;2;2016;17:30;85.0;32.94;48.87
Tue;9;2;2016;17:45;86.0;31.96;48.86
Tue;9;2;2016;18:00;84.0;31.97;47.84
Tue;9;2;2016;18:15;85.0;32.36;48.93
Tue;9;2;2016;18:30;83.0;31.65;48.86
Tue;9;2;2016;18:45;86.0;32.83;48.86
Tue;9;2;2016;19:00;83.0;31.38;47.89
Tue;9;2;2016;19:15;84.0;31.81;48.85
Tue;9;2;2016;19:30;84.0;31.72;48.92
Tue;9;2;2016;19:45;85.0;32.77;48.88
Tue;9;2;2016;20:00;83.0;30.28;47.9
Tue;9;2;2016;20:15;85.0;32.22;48.89
Tue;9;2;2016;20:30;85.0;33.45;48.89
Tue;9;2;2016;20:45;84.0;31.35;48.77
Tue;9;2;2016;21:00;81.0;28.36;47.98
Tue;9;2;2016;21:15;82.0;30.11;48.85
Tue;9;2;2016;21:30;82.0;30.31;48.9
Tue;9;2;2016;21:45;83.0;30.08;49.03
Tue;9;2;2016;22:00;82.0;29.8;48.87
Tue;9;2;2016;22:15;81.0;29.12;47.94
Tue;9;2;2016;22:30;85.0;31.07;49.01
Tue;9;2;2016;22:45;86.0;33.07;48.87
Tue;9;2;2016;23:00;84.0;32.67;48.94
Tue;9;2;2016;23:15;85.0;32.13;47.96
Tue;9;2;2016;23:30;83.0;30.59;48.85
Tue;9;2;2016;23:45;84.0;31.33;48.85
Wed;10;2;2016;00:00;83.0;30.79;48.92
Wed;10;2;2016;00:15;83.0;31.42;47.82
Wed;10;2;2016;00:30;85.0;32.58;48.88
Wed;10;2;2016;00:45;85.0;32.67;48.85
Wed;10;2;2016;01:00;86.0;32.16;48.82
Wed;10;2;2016;01:15;84.0;32.16;47.78
Wed;10;2;2016;01:30;83.0;31.78;48.7
Wed;10;2;2016;01:45;86.0;32.69;48.86
Wed;10;2;2016;02:00;85.0;31.49;48.76
Wed;10;2;2016;02:15;82.0;31.36;47.73
Wed;10;2;2016;02:30;85.0;32.3;48.76
Wed;10;2;2016;02:45;83.0;30.34;48.75
Wed;10;2;2016;03:00;85.0;32.2;48.86
Wed;10;2;2016;03:15;83.0;31.4;47.71
Wed;10;2;2016;03:30;83.0;31.61;48.75
Wed;10;2;2016;03:45;85.0;31.98;48.89
Wed;10;2;2016;04:00;83.0;31.03;48.73
Wed;10;2;2016;04:15;84.0;31.7;47.67
Wed;10;2;2016;04:30;84.0;31.89;48.71
Wed;10;2;2016;04:45;85.0;32.1;48.84
Wed;10;2;2016;05:00;85.0;33.32;47.66
Wed;10;2;2016;05:15;84.0;31.54;48.75
Wed;10;2;2016;05:30;84.0;32.33;48.72
Wed;10;2;2016;05:45;84.0;31.62;48.71
Wed;10;2;2016;06:00;84.0;31.97;47.7
Wed;10;2;2016;06:15;83.0;30.6;48.72
Wed;10;2;2016;06:30;82.0;29.22;48.73
Wed;10;2;2016;06:45;82.0;30.17;47.68
Wed;10;2;2016;07:00;81.0;29.73;48.78
Wed;10;2;2016;07:15;82.0;30.26;48.74
Wed;10;2;2016;07:30;83.0;29.84;48.74
Wed;10;2;2016;07:45;82.0;30.31;47.73
Wed;10;2;2016;08:00;83.0;30.2;48.91
Wed;10;2;2016;08:15;83.0;31.01;48.73
Wed;10;2;2016;08:30;81.0;30.06;48.81
Wed;10;2;2016;08:45;84.0;30.59;47.93
Wed;10;2;2016;09:00;83.0;30.98;48.82
Wed;10;2;2016;09:15;85.0;30.23;49.03
Wed;10;2;2016;09:30;83.0;30.28;48.89
Wed;10;2;2016;09:45;83.0;29.36;48.0
Wed;10;2;2016;10:00;84.0;30.64;48.95
Wed;10;2;2016;10:15;84.0;30.44;48.99
Wed;10;2;2016;10:30;84.0;30.71;49.0
Wed;10;2;2016;10:45;85.0;31.83;49.07
Wed;10;2;2016;11:00;85.0;29.93;48.94
Wed;10;2;2016;11:15;84.0;31.0;49.16
Wed;10;2;2016;11:30;84.0;31.17;47.88
Wed;10;2;2016;11:45;84.0;30.34;48.98
Wed;10;2;2016;12:00;86.0;31.42;49.08
Wed;10;2;2016;12:15;85.0;31.43;48.98
Wed;10;2;2016;12:30;85.0;31.26;49.08
Wed;10;2;2016;12:45;83.0;30.78;47.95
Wed;10;2;2016;13:00;86.0;31.63;49.01
Wed;10;2;2016;13:15;84.0;31.18;48.93
Wed;10;2;2016;13:30;84.0;30.88;49.0
Wed;10;2;2016;13:45;84.0;29.76;49.0
Wed;10;2;2016;14:00;86.0;32.1;48.97
Wed;10;2;2016;14:15;84.0;30.42;48.03
Wed;10;2;2016;14:30;83.0;29.76;49.04
Wed;10;2;2016;14:45;85.0;30.56;49.01
Wed;10;2;2016;15:00;85.0;32.03;49.06
Wed;10;2;2016;15:15;87.0;33.44;49.0
Wed;10;2;2016;15:30;84.0;30.22;48.01
Wed;10;2;2016;15:45;85.0;30.87;49.06
Wed;10;2;2016;16:00;85.0;31.42;49.09
Wed;10;2;2016;16:15;85.0;31.5;49.0
Wed;10;2;2016;16:30;86.0;32.72;49.09
Wed;10;2;2016;16:45;88.0;32.71;49.02
Wed;10;2;2016;17:00;85.0;31.96;48.88
Wed;10;2;2016;17:15;82.0;28.08;48.06
Wed;10;2;2016;17:30;86.0;31.51;49.05
Wed;10;2;2016;17:45;84.0;30.67;49.03
Wed;10;2;2016;18:00;85.0;32.26;48.99
Wed;10;2;2016;18:15;84.0;30.94;49.1
Wed;10;2;2016;18:30;84.0;31.85;48.93
Wed;10;2;2016;18:45;83.0;29.86;48.01
Wed;10;2;2016;19:00;84.0;31.31;48.92
Wed;10;2;2016;19:15;85.0;31.42;49.02
Wed;10;2;2016;19:30;83.0;30.28;48.93
Wed;10;2;2016;19:45;84.0;30.69;49.06
Wed;10;2;2016;20:00;83.0;30.29;47.9
Wed;10;2;2016;20:15;83.0;30.42;49.0
Wed;10;2;2016;20:30;83.0;29.78;48.94
Wed;10;2;2016;20:45;84.0;30.91;48.97
Wed;10;2;2016;21:00;82.0;30.61;48.96
Wed;10;2;2016;21:15;85.0;31.29;49.0
Wed;10;2;2016;21:30;82.0;29.58;47.94
Wed;10;2;2016;21:45;83.0;31.06;48.97
Wed;10;2;2016;22:00;83.0;30.83;48.94
Wed;10;2;2016;22:15;83.0;30.86;48.97
Wed;10;2;2016;22:30;84.0;30.86;48.9
Wed;10;2;2016;22:45;83.0;30.91;47.94
Wed;10;2;2016;23:00;84.0;31.23;48.92
Wed;10;2;2016;23:15;83.0;30.63;48.94
Wed;10;2;2016;23:30;83.0;30.21;48.87
Wed;10;2;2016;23:45;82.0;30.0;47.86
Thu;11;2;2016;00:00;84.0;31.15;49.03
Thu;11;2;2016;00:15;81.0;29.36;48.71
Thu;11;2;2016;00:30;84.0;30.47;48.83
Thu;11;2;2016;00:45;82.0;30.3;48.87
Thu;11;2;2016;01:00;83.0;30.23;47.8
Thu;11;2;2016;01:15;82.0;30.15;48.78
Thu;11;2;2016;01:30;83.0;30.33;48.8
Thu;11;2;2016;01:45;82.0;30.35;47.74
Thu;11;2;2016;02:00;84.0;31.13;48.81
Thu;11;2;2016;02:15;83.0;30.5;48.69
Thu;11;2;2016;02:30;83.0;30.53;48.91
Thu;11;2;2016;02:45;83.0;31.15;47.63
Thu;11;2;2016;03:00;85.0;31.51;48.74
Thu;11;2;2016;03:15;82.0;29.75;48.75
Thu;11;2;2016;03:30;82.0;29.5;47.73
Thu;11;2;2016;03:45;84.0;30.95;48.83
Thu;11;2;2016;04:00;81.0;29.03;48.67
Thu;11;2;2016;04:15;84.0;31.49;48.81
Thu;11;2;2016;04:30;81.0;29.56;47.6
Thu;11;2;2016;04:45;84.0;31.46;48.73
Thu;11;2;2016;05:00;83.0;30.34;48.76
Thu;11;2;2016;05:15;83.0;30.1;47.67
Thu;11;2;2016;05:30;82.0;30.55;48.72
Thu;11;2;2016;05:45;83.0;31.41;48.72
Thu;11;2;2016;06:00;84.0;30.53;48.66
Thu;11;2;2016;06:15;83.0;31.06;47.7
Thu;11;2;2016;06:30;82.0;30.63;48.72
Thu;11;2;2016;06:45;83.0;29.91;48.8
Thu;11;2;2016;07:00;82.0;29.85;47.7
Thu;11;2;2016;07:15;82.0;30.8;48.76
Thu;11;2;2016;07:30;82.0;29.86;48.74
Thu;11;2;2016;07:45;83.0;30.77;48.76
Thu;11;2;2016;08:00;82.0;30.4;47.8
Thu;11;2;2016;08:15;82.0;29.51;48.83
Thu;11;2;2016;08:30;83.0;30.33;48.78
Thu;11;2;2016;08:45;83.0;31.12;48.85
Thu;11;2;2016;09:00;82.0;29.57;47.88
Thu;11;2;2016;09:15;86.0;32.27;48.86
Thu;11;2;2016;09:30;85.0;30.95;48.94
Thu;11;2;2016;09:45;82.0;28.91;48.94
Thu;11;2;2016;10:00;83.0;29.49;49.11
Thu;11;2;2016;10:15;88.0;33.24;47.94
Thu;11;2;2016;10:30;85.0;32.21;48.93
Thu;11;2;2016;10:45;87.0;33.24;49.01
Thu;11;2;2016;11:00;85.0;31.08;48.92
Thu;11;2;2016;11:15;84.0;31.32;48.98
Thu;11;2;2016;11:30;85.0;31.85;48.98
Thu;11;2;2016;11:45;86.0;31.71;48.01
Thu;11;2;2016;12:00;84.0;31.59;48.86
Thu;11;2;2016;12:15;85.0;31.23;48.98
Thu;11;2;2016;12:30;85.0;30.9;48.91
Thu;11;2;2016;12:45;85.0;32.05;48.94
Thu;11;2;2016;13:00;83.0;29.35;48.95
Thu;11;2;2016;13:15;85.0;31.52;47.83
Thu;11;2;2016;13:30;84.0;30.19;48.92
Thu;11;2;2016;13:45;84.0;31.44;48.94
Thu;11;2;2016;14:00;83.0;29.02;48.93
Thu;11;2;2016;14:15;84.0;29.38;49.05
Thu;11;2;2016;14:30;80.0;27.74;48.0
Thu;11;2;2016;14:45;83.0;29.55;48.97
Thu;11;2;2016;15:00;81.0;27.34;49.01
Thu;11;2;2016;15:15;87.0;32.16;49.05
Thu;11;2;2016;15:30;83.0;29.62;48.96
Thu;11;2;2016;15:45;84.0;30.21;49.0
Thu;11;2;2016;16:00;84.0;30.7;47.91
Thu;11;2;2016;16:15;85.0;30.91;48.94
Thu;11;2;2016;16:30;81.0;28.06;48.98
Thu;11;2;2016;16:45;83.0;28.87;49.06
Thu;11;2;2016;17:00;84.0;30.01;49.17
Thu;11;2;2016;17:15;86.0;32.64;47.91
Thu;11;2;2016;17:30;84.0;30.04;49.16
Thu;11;2;2016;17:45;83.0;30.09;48.88
Thu;11;2;2016;18:00;84.0;31.11;48.85
Thu;11;2;2016;18:15;83.0;28.9;48.97
Thu;11;2;2016;18:30;84.0;30.6;48.97
Thu;11;2;2016;18:45;79.0;27.28;47.92
Thu;11;2;2016;19:00;81.0;28.23;48.95
Thu;11;2;2016;19:15;81.0;28.87;49.0
Thu;11;2;2016;19:30;81.0;28.4;48.95
Thu;11;2;2016;19:45;80.0;27.91;48.82
Thu;11;2;2016;20:00;82.0;29.19;47.93
Thu;11;2;2016;20:15;81.0;27.93;49.01
Thu;11;2;2016;20:30;81.0;28.93;48.88
Thu;11;2;2016;20:45;81.0;28.55;48.87
Thu;11;2;2016;21:00;83.0;29.83;48.99
Thu;11;2;2016;21:15;81.0;28.48;47.98
Thu;11;2;2016;21:30;81.0;29.11;48.89
Thu;11;2;2016;21:45;82.0;28.67;48.99
Thu;11;2;2016;22:00;80.0;27.38;48.8
Thu;11;2;2016;22:15;82.0;29.61;48.93
Thu;11;2;2016;22:30;79.0;28.31;47.89
Thu;11;2;2016;22:45;81.0;27.91;48.89
Thu;11;2;2016;23:00;82.0;29.87;48.88
Thu;11;2;2016;23:15;81.0;27.97;48.85
Thu;11;2;2016;23:30;82.0;28.96;47.89
Thu;11;2;2016;23:45;82.0;28.93;48.86
Fri;12;2;2016;00:00;81.0;28.43;48.89
Fri;12;2;2016;00:15;83.0;29.66;48.76
Fri;12;2;2016;00:30;82.0;28.61;47.79
Fri;12;2;2016;00:45;82.0;29.23;48.8
Fri;12;2;2016;01:00;82.0;29.21;48.78
Fri;12;2;2016;01:15;82.0;29.03;48.74
Fri;12;2;2016;01:30;81.0;28.01;47.74
Fri;12;2;2016;01:45;81.0;27.88;48.77
Fri;12;2;2016;02:00;83.0;29.79;48.73
Fri;12;2;2016;02:15;82.0;28.32;47.69
Fri;12;2;2016;02:30;84.0;30.77;48.73
Fri;12;2;2016;02:45;84.0;31.04;48.71
Fri;12;2;2016;03:00;80.0;28.29;48.65
Fri;12;2;2016;03:15;79.0;27.27;47.77
Fri;12;2;2016;03:30;82.0;29.2;48.67
Fri;12;2;2016;03:45;80.5;28.73;48.2
Fri;12;2;2016;04:00;80.5;28.73;48.2
Fri;12;2;2016;04:15;81.0;28.75;48.7
Fri;12;2;2016;04:30;81.0;29.19;48.8
Fri;12;2;2016;04:45;81.0;29.09;47.66
Fri;12;2;2016;05:00;80.0;28.05;48.55
Fri;12;2;2016;05:15;81.0;28.68;48.7
Fri;12;2;2016;05:30;80.0;28.17;47.63
Fri;12;2;2016;05:45;82.0;29.36;48.71
Fri;12;2;2016;06:00;80.0;28.56;48.65
Fri;12;2;2016;06:15;82.0;28.91;48.71
Fri;12;2;2016;06:30;80.0;28.07;47.67
Fri;12;2;2016;06:45;80.0;28.61;48.67
Fri;12;2;2016;07:00;81.0;28.09;48.72
Fri;12;2;2016;07:15;82.0;29.76;47.67
Fri;12;2;2016;07:30;81.0;29.38;48.71
Fri;12;2;2016;07:45;82.0;29.73;48.78
Fri;12;2;2016;08:00;82.0;29.44;47.73
Fri;12;2;2016;08:15;81.0;29.43;48.8
Fri;12;2;2016;08:30;81.0;29.26;48.86
Fri;12;2;2016;08:45;83.0;28.91;48.78
Fri;12;2;2016;09:00;81.0;29.22;47.81
Fri;12;2;2016;09:15;82.0;29.37;48.82
Fri;12;2;2016;09:30;84.0;29.38;48.98
Fri;12;2;2016;09:45;80.0;28.21;48.81
Fri;12;2;2016;10:00;83.0;28.62;49.17
Fri;12;2;2016;10:15;84.0;30.24;48.18
Fri;12;2;2016;10:30;82.0;28.04;50.33
Fri;12;2;2016;10:45;83.0;29.08;48.29
Fri;12;2;2016;11:00;84.0;29.54;49.28
Fri;12;2;2016;11:15;81.0;27.81;49.3
Fri;12;2;2016;11:30;84.0;28.9;49.32
Fri;12;2;2016;11:45;85.0;30.97;49.36
Fri;12;2;2016;12:00;86.0;31.43;49.36
Fri;12;2;2016;12:15;83.0;29.64;49.22
Fri;12;2;2016;12:30;86.0;31.96;49.26
Fri;12;2;2016;12:45;84.0;30.25;49.26
Fri;12;2;2016;13:00;84.0;30.04;49.27
Fri;12;2;2016;13:15;83.0;29.32;49.2
Fri;12;2;2016;13:30;83.0;29.26;49.3
Fri;12;2;2016;13:45;83.0;29.2;49.25
Fri;12;2;2016;14:00;85.0;29.94;49.32
Fri;12;2;2016;14:15;85.0;30.95;49.32
Fri;12;2;2016;14:30;86.0;31.18;49.31
Fri;12;2;2016;14:45;86.0;32.05;49.42
Fri;12;2;2016;15:00;86.0;30.77;49.16
Fri;12;2;2016;15:15;87.0;32.6;49.34
Fri;12;2;2016;15:30;85.0;31.44;49.29
Fri;12;2;2016;15:45;86.0;31.39;49.36
Fri;12;2;2016;16:00;87.0;31.0;49.42
Fri;12;2;2016;16:15;85.0;31.03;49.23
Fri;12;2;2016;16:30;86.0;31.1;49.3
Fri;12;2;2016;16:45;85.0;30.84;49.27
Fri;12;2;2016;17:00;83.0;28.98;49.36
Fri;12;2;2016;17:15;85.0;29.5;49.41
Fri;12;2;2016;17:30;85.0;31.22;49.4
Fri;12;2;2016;17:45;87.0;32.01;49.38
Fri;12;2;2016;18:00;87.0;31.82;49.35
Fri;12;2;2016;18:15;86.0;31.63;49.38
Fri;12;2;2016;18:30;83.0;29.6;49.4
Fri;12;2;2016;18:45;83.0;29.28;49.36
Fri;12;2;2016;19:00;82.0;28.76;49.37
Fri;12;2;2016;19:15;86.0;32.04;49.36
Fri;12;2;2016;19:30;86.0;32.22;49.41
Fri;12;2;2016;19:45;86.0;31.7;49.36
Fri;12;2;2016;20:00;82.0;27.77;49.3
Fri;12;2;2016;20:15;83.0;29.58;49.38
Fri;12;2;2016;20:30;83.0;29.01;49.36
Fri;12;2;2016;20:45;82.0;28.61;49.3
Fri;12;2;2016;21:00;85.0;30.96;49.38
Fri;12;2;2016;21:15;87.0;33.37;49.41
Fri;12;2;2016;21:30;84.0;30.8;49.26
Fri;12;2;2016;21:45;82.0;28.4;48.34
Fri;12;2;2016;22:00;84.0;29.95;49.23
Fri;12;2;2016;22:15;83.0;29.65;49.36
Fri;12;2;2016;22:30;83.0;29.23;49.39
Fri;12;2;2016;22:45;84.0;30.76;49.34
Fri;12;2;2016;23:00;86.0;32.24;49.25
Fri;12;2;2016;23:15;84.0;30.52;49.28
Fri;12;2;2016;23:30;82.0;28.47;49.23
Fri;12;2;2016;23:45;83.0;29.11;49.33
Sat;13;2;2016;00:00;82.0;28.34;49.27
Sat;13;2;2016;00:15;82.0;29.55;49.25
Sat;13;2;2016;00:30;84.0;30.11;49.38
Sat;13;2;2016;00:45;85.0;31.67;49.17
Sat;13;2;2016;01:00;86.0;32.71;49.09
Sat;13;2;2016;01:15;83.0;29.62;48.65
Sat;13;2;2016;01:30;83.0;29.62;48.66
Sat;13;2;2016;01:45;82.0;28.79;49.23
Sat;13;2;2016;02:00;84.0;29.8;49.15
Sat;13;2;2016;02:15;83.0;29.12;49.13
Sat;13;2;2016;02:30;84.0;30.63;49.2
Sat;13;2;2016;02:45;85.0;32.44;49.13
Sat;13;2;2016;03:00;84.0;30.66;49.08
Sat;13;2;2016;03:15;81.0;27.91;49.16
Sat;13;2;2016;03:30;83.0;29.11;49.26
Sat;13;2;2016;03:45;83.0;29.13;48.01
Sat;13;2;2016;04:00;82.0;28.91;49.28
Sat;13;2;2016;04:15;82.0;29.24;49.0
Sat;13;2;2016;04:30;85.0;32.17;49.09
Sat;13;2;2016;04:45;87.0;33.19;49.1
Sat;13;2;2016;05:00;83.0;29.7;49.06
Sat;13;2;2016;05:15;83.0;29.52;49.17
Sat;13;2;2016;05:30;82.0;28.87;48.03
Sat;13;2;2016;05:45;83.0;29.68;49.1
Sat;13;2;2016;06:00;82.0;28.78;49.11
Sat;13;2;2016;06:15;82.0;29.23;49.12
Sat;13;2;2016;06:30;83.0;30.35;49.18
Sat;13;2;2016;06:45;86.0;31.79;49.02
Sat;13;2;2016;07:00;84.0;30.87;49.13
Sat;13;2;2016;07:15;80.0;27.49;47.96
Sat;13;2;2016;07:30;84.0;30.27;49.23
Sat;13;2;2016;07:45;81.0;28.6;48.99
Sat;13;2;2016;08:00;82.0;28.77;49.19
Sat;13;2;2016;08:15;82.0;29.54;49.13
Sat;13;2;2016;08:30;85.0;32.65;49.15
Sat;13;2;2016;08:45;87.0;32.33;49.12
Sat;13;2;2016;09:00;81.0;29.79;49.11
Sat;13;2;2016;09:15;83.0;28.84;48.17
Sat;13;2;2016;09:30;82.0;29.83;49.34
Sat;13;2;2016;09:45;82.0;28.65;49.1
Sat;13;2;2016;10:00;82.0;29.27;49.25
Sat;13;2;2016;10:15;85.0;31.29;49.25
Sat;13;2;2016;10:30;85.0;32.3;49.25
Sat;13;2;2016;10:45;84.0;30.4;49.17
Sat;13;2;2016;11:00;82.0;28.52;49.29
Sat;13;2;2016;11:15;82.0;29.47;49.28
Sat;13;2;2016;11:30;83.0;29.17;49.21
Sat;13;2;2016;11:45;82.0;29.37;49.37
Sat;13;2;2016;12:00;83.0;29.72;49.32
Sat;13;2;2016;12:15;86.0;32.38;49.25
Sat;13;2;2016;12:30;86.0;32.67;49.3
Sat;13;2;2016;12:45;83.0;29.48;48.24
Sat;13;2;2016;13:00;81.0;28.66;49.33
Sat;13;2;2016;13:15;81.0;27.9;49.22
Sat;13;2;2016;13:30;83.0;28.82;49.34
Sat;13;2;2016;13:45;81.0;27.93;49.36
Sat;13;2;2016;14:00;84.0;29.63;49.25
Sat;13;2;2016;14:15;81.0;28.39;49.3
Sat;13;2;2016;14:30;84.0;30.78;49.27
Sat;13;2;2016;14:45;86.0;32.61;49.28
Sat;13;2;2016;15:00;81.0;28.62;49.28
Sat;13;2;2016;15:15;83.0;28.88;49.38
Sat;13;2;2016;15:30;83.0;30.33;49.27
Sat;13;2;2016;15:45;82.0;28.31;49.33
Sat;13;2;2016;16:00;83.0;29.55;49.34
Sat;13;2;2016;16:15;84.0;30.28;49.33
Sat;13;2;2016;16:30;86.0;33.19;49.32
Sat;13;2;2016;16:45;85.0;30.9;49.3
Sat;13;2;2016;17:00;81.0;28.3;48.78
Sat;13;2;2016;17:15;81.0;28.3;48.79
Sat;13;2;2016;17:30;83.0;28.59;49.35
Sat;13;2;2016;17:45;81.0;28.56;49.36
Sat;13;2;2016;18:00;84.0;29.33;49.4
Sat;13;2;2016;18:15;84.0;30.8;49.27
Sat;13;2;2016;18:30;87.0;33.27;49.27
Sat;13;2;2016;18:45;84.0;29.95;49.38
Sat;13;2;2016;19:00;80.0;27.65;49.28
Sat;13;2;2016;19:15;84.0;29.93;49.34
Sat;13;2;2016;19:30;84.0;29.54;49.35
Sat;13;2;2016;19:45;82.0;28.62;49.33
Sat;13;2;2016;20:00;84.0;30.82;49.32
Sat;13;2;2016;20:15;84.0;30.82;49.31
Sat;13;2;2016;20:30;86.0;31.88;49.34
Sat;13;2;2016;20:45;80.0;27.87;49.25
Sat;13;2;2016;21:00;84.0;29.21;49.29
Sat;13;2;2016;21:15;82.0;28.49;49.32
Sat;13;2;2016;21:30;82.0;29.25;49.31
Sat;13;2;2016;21:45;83.0;28.33;49.36
Sat;13;2;2016;22:00;83.0;29.71;49.3
Sat;13;2;2016;22:15;85.0;32.16;48.27
Sat;13;2;2016;22:30;85.0;31.3;49.3
Sat;13;2;2016;22:45;82.0;28.94;49.29
Sat;13;2;2016;23:00;83.0;29.77;49.24
Sat;13;2;2016;23:15;83.0;28.98;49.32
Sat;13;2;2016;23:30;83.0;29.48;49.26
Sat;13;2;2016;23:45;82.0;29.04;49.26
Sun;14;2;2016;00:00;85.0;30.79;49.26
Sun;14;2;2016;00:15;85.0;31.71;49.19
Sun;14;2;2016;00:30;82.0;28.99;49.23
Sun;14;2;2016;00:45;83.0;28.79;49.22
Sun;14;2;2016;01:00;81.0;28.32;49.21
Sun;14;2;2016;01:15;83.0;29.14;49.16
Sun;14;2;2016;01:30;83.0;29.5;48.24
Sun;14;2;2016;01:45;81.0;28.27;49.17
Sun;14;2;2016;02:00;86.0;31.08;49.17
Sun;14;2;2016;02:15;86.0;32.49;49.2
Sun;14;2;2016;02:30;83.0;30.18;49.1
Sun;14;2;2016;02:45;82.0;28.36;49.08
Sun;14;2;2016;03:00;82.0;29.56;49.11
Sun;14;2;2016;03:15;83.0;28.61;49.16
Sun;14;2;2016;03:30;81.0;28.8;48.23
Sun;14;2;2016;03:45;83.0;28.86;49.01
Sun;14;2;2016;04:00;82.0;29.6;49.19
Sun;14;2;2016;04:15;85.0;31.65;49.12
Sun;14;2;2016;04:30;84.0;29.55;49.1
Sun;14;2;2016;04:45;80.0;27.78;49.09
Sun;14;2;2016;05:00;82.0;28.73;49.12
Sun;14;2;2016;05:15;81.0;28.16;49.06
Sun;14;2;2016;05:30;82.0;28.19;48.17
Sun;14;2;2016;05:45;81.0;28.04;49.06
Sun;14;2;2016;06:00;83.0;29.79;49.08
Sun;14;2;2016;06:15;82.0;29.07;49.12
Sun;14;2;2016;06:30;85.0;31.72;49.1
Sun;14;2;2016;06:45;83.0;30.11;49.04
Sun;14;2;2016;07:00;81.0;27.75;49.07
Sun;14;2;2016;07:15;81.0;27.42;48.1
Sun;14;2;2016;07:30;80.0;28.17;49.04
Sun;14;2;2016;07:45;81.0;27.24;49.13
Sun;14;2;2016;08:00;82.0;29.37;49.06
Sun;14;2;2016;08:15;80.0;26.58;49.17
Sun;14;2;2016;08:30;80.0;28.13;49.1
Sun;14;2;2016;08:45;82.0;28.4;49.11
Sun;14;2;2016;09:00;86.0;32.67;49.25
Sun;14;2;2016;09:15;82.0;29.49;47.94
Sun;14;2;2016;09:30;82.0;28.3;49.21
Sun;14;2;2016;09:45;80.0;28.4;49.09
Sun;14;2;2016;10:00;83.0;29.43;49.23
Sun;14;2;2016;10:15;80.0;27.31;49.23
Sun;14;2;2016;10:30;82.0;28.45;49.12
Sun;14;2;2016;10:45;81.0;28.77;49.23
Sun;14;2;2016;11:00;80.0;26.08;49.28
Sun;14;2;2016;11:15;81.0;27.77;49.25
Sun;14;2;2016;11:30;81.0;27.43;48.27
Sun;14;2;2016;11:45;80.0;26.7;49.27
Sun;14;2;2016;12:00;79.0;26.55;49.26
Sun;14;2;2016;12:15;80.0;27.16;49.31
Sun;14;2;2016;12:30;81.0;27.59;49.35
Sun;14;2;2016;12:45;81.0;27.26;49.27
Sun;14;2;2016;13:00;80.0;26.99;49.31
Sun;14;2;2016;13:15;80.0;27.41;49.34
Sun;14;2;2016;13:30;81.0;27.07;49.28
Sun;14;2;2016;13:45;82.0;27.71;49.35
Sun;14;2;2016;14:00;79.0;26.79;49.47
Sun;14;2;2016;14:15;80.0;27.16;49.18
Sun;14;2;2016;14:30;81.0;26.85;49.38
Sun;14;2;2016;14:45;80.0;26.66;49.34
Sun;14;2;2016;15:00;80.0;27.44;49.36
Sun;14;2;2016;15:15;82.0;27.24;49.4
Sun;14;2;2016;15:30;79.0;26.37;49.33
Sun;14;2;2016;15:45;81.0;28.04;49.52
Sun;14;2;2016;16:00;81.0;26.97;48.26
Sun;14;2;2016;16:15;80.0;27.49;49.33
Sun;14;2;2016;16:30;81.0;27.38;49.38
Sun;14;2;2016;16:45;80.0;27.12;49.45
Sun;14;2;2016;17:00;82.0;28.24;49.38
Sun;14;2;2016;17:15;81.0;27.22;49.36
Sun;14;2;2016;17:30;80.0;27.21;49.4
