weekday;day;month;year;time;EA+ GERAL FAR (KWh);EA+ AVAC IT FAR (KWh);EA+ IT FAR (KWh)
Wed;16;3;2016;09:15;16.0;5.07;10.91
Wed;16;3;2016;09:30;15.0;3.25;9.94
Wed;16;3;2016;09:45;15.0;3.55;9.99
Wed;16;3;2016;10:00;16.0;4.66;10.88
Wed;16;3;2016;10:15;15.0;3.36;9.91
Wed;16;3;2016;10:30;16.0;4.57;9.91
Wed;16;3;2016;10:45;15.0;3.45;9.96
Wed;16;3;2016;11:00;16.5;4.66;10.87
Wed;16;3;2016;11:15;15.5;3.68;9.93
Wed;16;3;2016;11:30;16.0;4.28;9.91
Wed;16;3;2016;11:45;15.5;3.86;9.94
Wed;16;3;2016;12:00;15.5;3.77;10.89
Wed;16;3;2016;12:15;16.0;4.54;9.97
Wed;16;3;2016;12:30;15.0;3.38;9.87
Wed;16;3;2016;12:45;16.0;4.36;9.93
Wed;16;3;2016;13:00;15.0;3.79;10.88
Wed;16;3;2016;13:15;15.0;3.67;9.9
Wed;16;3;2016;13:30;17.0;5.35;9.89
Wed;16;3;2016;13:45;15.0;3.37;10.42
Wed;16;3;2016;14:00;14.5;3.37;10.42
Wed;16;3;2016;14:15;16.0;4.74;9.93
Wed;16;3;2016;14:30;14.5;3.3;9.87
Wed;16;3;2016;14:45;16.0;4.09;9.96
Wed;16;3;2016;15:00;15.0;4.18;10.88
Wed;16;3;2016;15:15;16.0;4.04;9.93
Wed;16;3;2016;15:30;16.0;4.04;9.93
Wed;16;3;2016;15:45;15.0;3.71;9.89
Wed;16;3;2016;16:00;17.0;4.58;10.91
Wed;16;3;2016;16:15;15.0;3.39;9.87
Wed;16;3;2016;16:30;16.0;4.55;9.9
Wed;16;3;2016;16:45;16.0;3.96;9.9
Wed;16;3;2016;17:00;15.5;3.94;10.89
Wed;16;3;2016;17:15;15.5;4.04;9.89
Wed;16;3;2016;17:30;15.5;4.26;9.91
Wed;16;3;2016;17:45;14.5;3.37;9.88
Wed;16;3;2016;18:00;15.5;3.95;10.89
Wed;16;3;2016;18:15;15.5;4.46;9.92
Wed;16;3;2016;18:30;14.0;3.44;9.88
Wed;16;3;2016;18:45;16.0;4.75;9.94
Wed;16;3;2016;19:00;15.0;3.39;10.88
Wed;16;3;2016;19:15;15.0;4.04;9.88
Wed;16;3;2016;19:30;14.5;3.87;9.89
Wed;16;3;2016;19:45;15.5;3.94;9.89
Wed;16;3;2016;20:00;15.0;4.09;9.89
Wed;16;3;2016;20:15;14.5;3.59;10.88
Wed;16;3;2016;20:30;16.0;5.07;9.89
Wed;16;3;2016;20:45;14.5;3.28;9.88
Wed;16;3;2016;21:00;15.0;3.76;9.88
Wed;16;3;2016;21:15;16.0;4.9;10.92
Wed;16;3;2016;21:30;14.5;3.23;9.85
Wed;16;3;2016;21:45;14.5;3.59;9.88
Wed;16;3;2016;22:00;16.0;5.21;9.9
Wed;16;3;2016;22:15;14.5;3.22;10.89
Wed;16;3;2016;22:30;14.5;3.51;9.88
Wed;16;3;2016;22:45;16.0;4.65;9.86
Wed;16;3;2016;23:00;14.0;3.32;9.91
Wed;16;3;2016;23:15;15.0;4.39;10.85
Wed;16;3;2016;23:30;15.0;3.54;9.88
Wed;16;3;2016;23:45;15.0;4.04;9.89
Thu;17;3;2016;00:00;15.0;4.01;9.89
Thu;17;3;2016;00:15;15.0;3.46;9.86
Thu;17;3;2016;00:30;15.0;4.53;10.91
Thu;17;3;2016;00:45;14.5;3.4;9.87
Thu;17;3;2016;01:00;16.0;4.68;9.91
Thu;17;3;2016;01:15;14.5;3.32;9.91
Thu;17;3;2016;01:30;16.0;4.87;10.9
Thu;17;3;2016;01:45;14.0;3.18;9.92
Thu;17;3;2016;02:00;15.0;3.79;9.9
Thu;17;3;2016;02:15;15.5;4.06;9.91
Thu;17;3;2016;02:30;14.5;3.69;10.88
Thu;17;3;2016;02:45;16.0;4.99;9.88
Thu;17;3;2016;03:00;14.5;3.2;9.94
Thu;17;3;2016;03:15;14.5;3.54;9.85
Thu;17;3;2016;03:30;17.0;5.24;9.94
Thu;17;3;2016;03:45;14.0;3.15;10.9
Thu;17;3;2016;04:00;14.0;3.39;9.86
Thu;17;3;2016;04:15;16.0;4.85;9.9
Thu;17;3;2016;04:30;15.0;3.22;9.9
Thu;17;3;2016;04:45;14.5;4.16;10.41
Thu;17;3;2016;05:00;15.5;4.16;10.41
Thu;17;3;2016;05:15;15.0;3.22;9.87
Thu;17;3;2016;05:30;15.0;3.76;9.95
Thu;17;3;2016;05:45;15.5;4.45;10.85
Thu;17;3;2016;06:00;14.5;3.27;9.91
Thu;17;3;2016;06:15;15.0;4.17;9.89
Thu;17;3;2016;06:30;15.5;4.05;9.9
Thu;17;3;2016;06:45;14.5;3.33;9.91
Thu;17;3;2016;07:00;16.0;4.71;10.91
Thu;17;3;2016;07:15;15.0;4.26;9.91
Thu;17;3;2016;07:30;15.0;3.18;9.89
Thu;17;3;2016;07:45;14.0;3.52;9.92
Thu;17;3;2016;08:00;17.0;5.24;10.9
Thu;17;3;2016;08:15;14.0;3.23;9.93
Thu;17;3;2016;08:30;15.0;3.47;9.91
Thu;17;3;2016;08:45;17.5;3.96;10.44
Thu;17;3;2016;09:00;14.5;3.96;10.44
Thu;17;3;2016;09:15;17.0;4.8;9.94
Thu;17;3;2016;09:30;15.0;3.54;9.94
Thu;17;3;2016;09:45;16.0;4.23;9.92
Thu;17;3;2016;10:00;16.0;4.27;10.96
Thu;17;3;2016;10:15;16.0;3.45;9.88
Thu;17;3;2016;10:30;16.0;4.64;9.98
Thu;17;3;2016;10:45;15.0;4.1;10.41
Thu;17;3;2016;11:00;17.0;4.1;10.41
Thu;17;3;2016;11:15;15.0;3.32;9.94
Thu;17;3;2016;11:30;16.0;3.74;9.96
Thu;17;3;2016;11:45;16.0;4.26;10.97
Thu;17;3;2016;12:00;15.0;3.52;9.89
Thu;17;3;2016;12:15;17.0;5.1;9.95
Thu;17;3;2016;12:30;14.5;3.29;9.94
Thu;17;3;2016;12:45;15.0;3.57;10.94
Thu;17;3;2016;13:00;16.0;4.66;9.92
Thu;17;3;2016;13:15;15.5;3.44;9.96
Thu;17;3;2016;13:30;15.0;4.38;10.89
Thu;17;3;2016;13:45;17.0;4.65;9.93
Thu;17;3;2016;14:00;14.5;3.31;9.9
Thu;17;3;2016;14:15;15.0;3.75;9.94
Thu;17;3;2016;14:30;17.5;5.7;10.91
Thu;17;3;2016;14:45;17.0;5.65;9.94
Thu;17;3;2016;15:00;16.0;4.33;9.91
Thu;17;3;2016;15:15;15.5;3.24;9.92
Thu;17;3;2016;15:30;15.5;3.23;10.94
Thu;17;3;2016;15:45;15.0;3.23;9.94
Thu;17;3;2016;16:00;15.0;3.24;9.93
Thu;17;3;2016;16:15;15.0;3.24;10.94
Thu;17;3;2016;16:30;15.0;3.24;9.9
Thu;17;3;2016;16:45;15.5;3.25;9.93
Thu;17;3;2016;17:00;15.0;3.25;9.95
Thu;17;3;2016;17:15;15.5;3.24;10.92
Thu;17;3;2016;17:30;14.5;3.25;9.92
Thu;17;3;2016;17:45;15.5;3.24;9.91
Thu;17;3;2016;18:00;14.5;3.25;9.91
Thu;17;3;2016;18:15;14.5;3.24;10.91
Thu;17;3;2016;18:30;15.0;3.25;9.93
Thu;17;3;2016;18:45;15.0;3.25;9.92
Thu;17;3;2016;19:00;15.0;3.24;9.92
Thu;17;3;2016;19:15;15.0;3.23;10.97
Thu;17;3;2016;19:30;15.0;3.24;9.92
Thu;17;3;2016;19:45;14.0;3.25;9.97
Thu;17;3;2016;20:00;14.0;3.22;9.85
Thu;17;3;2016;20:15;15.0;3.25;10.94
Thu;17;3;2016;20:30;14.5;3.23;9.88
Thu;17;3;2016;20:45;14.5;3.23;9.89
Thu;17;3;2016;21:00;14.0;3.25;9.95
Thu;17;3;2016;21:15;15.0;3.22;10.86
Thu;17;3;2016;21:30;14.0;3.23;9.9
Thu;17;3;2016;21:45;14.5;3.23;9.91
Thu;17;3;2016;22:00;14.5;3.22;9.89
Thu;17;3;2016;22:15;14.0;3.24;10.94
Thu;17;3;2016;22:30;15.0;3.23;9.86
Thu;17;3;2016;22:45;14.0;3.24;9.89
Thu;17;3;2016;23:00;15.0;3.23;9.9
Thu;17;3;2016;23:15;14.0;3.24;9.9
Thu;17;3;2016;23:30;14.0;3.23;10.39
Thu;17;3;2016;23:45;15.0;3.23;10.39
Fri;18;3;2016;00:00;14.0;3.22;9.91
Fri;18;3;2016;00:15;15.0;3.22;9.92
Fri;18;3;2016;00:30;14.0;3.24;10.92
Fri;18;3;2016;00:45;14.5;3.24;9.92
Fri;18;3;2016;01:00;14.5;3.24;9.96
Fri;18;3;2016;01:15;14.5;3.22;9.87
Fri;18;3;2016;01:30;14.5;3.25;10.97
Fri;18;3;2016;01:45;14.5;3.22;9.91
Fri;18;3;2016;02:00;14.5;3.24;9.97
Fri;18;3;2016;02:15;15.0;3.23;9.9
Fri;18;3;2016;02:30;14.0;3.22;10.92
Fri;18;3;2016;02:45;14.0;3.23;9.94
Fri;18;3;2016;03:00;15.0;3.23;9.94
Fri;18;3;2016;03:15;14.5;3.23;9.92
Fri;18;3;2016;03:30;14.5;3.24;10.96
Fri;18;3;2016;03:45;14.0;3.23;9.91
Fri;18;3;2016;04:00;14.5;3.22;9.9
Fri;18;3;2016;04:15;14.5;3.22;9.92
Fri;18;3;2016;04:30;14.5;3.25;9.96
Fri;18;3;2016;04:45;14.5;3.22;10.9
Fri;18;3;2016;05:00;14.5;3.24;9.96
Fri;18;3;2016;05:15;14.5;3.22;9.92
Fri;18;3;2016;05:30;14.0;3.22;9.92
Fri;18;3;2016;05:45;15.0;3.22;10.92
Fri;18;3;2016;06:00;14.0;3.24;9.94
Fri;18;3;2016;06:15;15.0;3.23;9.93
Fri;18;3;2016;06:30;14.5;3.23;9.93
Fri;18;3;2016;06:45;14.5;3.25;10.94
Fri;18;3;2016;07:00;14.0;3.23;9.92
Fri;18;3;2016;07:15;14.5;3.24;9.96
Fri;18;3;2016;07:30;14.5;3.23;9.93
Fri;18;3;2016;07:45;14.5;3.24;10.95
Fri;18;3;2016;08:00;14.5;3.24;9.93
Fri;18;3;2016;08:15;15.5;3.25;9.95
Fri;18;3;2016;08:30;15.5;3.65;9.96
Fri;18;3;2016;08:45;18.0;5.9;10.97
Fri;18;3;2016;09:00;16.0;3.98;9.94
Fri;18;3;2016;09:15;16.0;3.29;9.99
Fri;18;3;2016;09:30;16.0;3.28;9.92
Fri;18;3;2016;09:45;15.5;3.3;10.44
Fri;18;3;2016;10:00;15.0;3.3;10.44
Fri;18;3;2016;10:15;16.0;3.3;9.93
Fri;18;3;2016;10:30;15.5;3.32;9.91
Fri;18;3;2016;10:45;15.0;3.33;10.94
Fri;18;3;2016;11:00;15.5;3.37;9.93
Fri;18;3;2016;11:15;15.5;3.38;9.93
Fri;18;3;2016;11:30;15.0;3.37;9.93
Fri;18;3;2016;11:45;16.0;3.38;10.95
Fri;18;3;2016;12:00;14.0;3.36;9.93
Fri;18;3;2016;12:15;15.0;3.36;9.91
Fri;18;3;2016;12:30;15.0;3.36;9.91
Fri;18;3;2016;12:45;14.0;3.37;10.91
Fri;18;3;2016;13:00;15.0;3.36;9.92
Fri;18;3;2016;13:15;14.0;3.36;9.92
Fri;18;3;2016;13:30;15.0;3.35;9.88
Fri;18;3;2016;13:45;14.5;3.37;10.9
Fri;18;3;2016;14:00;14.5;3.37;9.92
Fri;18;3;2016;14:15;14.5;3.37;9.92
Fri;18;3;2016;14:30;15.5;3.39;9.93
Fri;18;3;2016;14:45;15.0;3.39;10.9
Fri;18;3;2016;15:00;15.0;3.45;9.94
Fri;18;3;2016;15:15;15.0;3.5;9.87
Fri;18;3;2016;15:30;15.0;3.81;9.93
Fri;18;3;2016;15:45;18.0;6.09;10.91
Fri;18;3;2016;16:00;17.0;5.9;9.89
Fri;18;3;2016;16:15;18.0;5.74;9.92
Fri;18;3;2016;16:30;16.5;5.69;9.85
Fri;18;3;2016;16:45;16.5;4.92;10.88
Fri;18;3;2016;17:00;15.0;3.29;9.9
Fri;18;3;2016;17:15;15.0;3.28;9.88
Fri;18;3;2016;17:30;14.0;3.28;9.92
Fri;18;3;2016;17:45;14.5;3.27;10.89
Fri;18;3;2016;18:00;14.0;3.29;9.91
Fri;18;3;2016;18:15;14.0;3.31;9.9
Fri;18;3;2016;18:30;13.5;3.31;9.91
Fri;18;3;2016;18:45;14.0;3.31;10.88
Fri;18;3;2016;19:00;14.5;3.32;9.91
Fri;18;3;2016;19:15;14.0;3.33;9.89
Fri;18;3;2016;19:30;15.5;3.33;9.86
Fri;18;3;2016;19:45;14.0;3.34;10.88
Fri;18;3;2016;20:00;14.0;3.33;9.89
Fri;18;3;2016;20:15;14.0;3.31;9.88
Fri;18;3;2016;20:30;14.0;3.3;9.88
Fri;18;3;2016;20:45;13.0;3.31;10.9
Fri;18;3;2016;21:00;14.0;3.32;9.91
Fri;18;3;2016;21:15;14.0;3.32;9.91
Fri;18;3;2016;21:30;14.0;3.31;9.91
Fri;18;3;2016;21:45;14.0;3.31;9.93
Fri;18;3;2016;22:00;14.0;3.32;10.93
Fri;18;3;2016;22:15;14.0;3.32;9.93
Fri;18;3;2016;22:30;13.0;3.32;9.9
Fri;18;3;2016;22:45;14.0;3.3;9.9
Fri;18;3;2016;23:00;14.0;3.28;10.92
Fri;18;3;2016;23:15;14.0;3.31;9.92
Fri;18;3;2016;23:30;14.0;3.29;9.9
Fri;18;3;2016;23:45;13.5;3.28;9.9
Sat;19;3;2016;00:00;14.0;3.29;10.94
Sat;19;3;2016;00:15;14.0;3.29;9.91
Sat;19;3;2016;00:30;13.5;3.29;9.9
Sat;19;3;2016;00:45;14.0;3.3;9.91
Sat;19;3;2016;01:00;14.0;3.31;10.92
Sat;19;3;2016;01:15;14.0;3.31;9.89
Sat;19;3;2016;01:30;14.0;3.32;9.91
Sat;19;3;2016;01:45;13.5;3.32;9.88
Sat;19;3;2016;02:00;14.0;3.33;9.88
Sat;19;3;2016;02:15;14.0;3.37;10.94
Sat;19;3;2016;02:30;13.5;3.33;9.85
Sat;19;3;2016;02:45;14.0;3.32;9.9
Sat;19;3;2016;03:00;14.0;3.32;9.91
Sat;19;3;2016;03:15;14.0;3.31;10.9
Sat;19;3;2016;03:30;14.0;3.34;9.9
Sat;19;3;2016;03:45;13.5;3.34;9.9
Sat;19;3;2016;04:00;14.0;3.34;9.9
Sat;19;3;2016;04:15;13.5;3.36;10.9
Sat;19;3;2016;04:30;14.0;3.38;9.9
Sat;19;3;2016;04:45;14.0;3.38;9.9
Sat;19;3;2016;05:00;14.0;3.39;9.9
Sat;19;3;2016;05:15;14.0;3.39;9.9
Sat;19;3;2016;05:30;14.0;3.46;10.91
Sat;19;3;2016;05:45;14.0;3.56;9.91
Sat;19;3;2016;06:00;15.0;4.73;9.95
Sat;19;3;2016;06:15;16.5;5.97;9.84
Sat;19;3;2016;06:30;16.5;5.73;10.88
Sat;19;3;2016;06:45;16.0;5.67;9.86
Sat;19;3;2016;07:00;16.0;5.78;9.91
Sat;19;3;2016;07:15;15.5;4.7;9.84
Sat;19;3;2016;07:30;13.5;3.29;10.91
Sat;19;3;2016;07:45;14.0;3.27;9.86
Sat;19;3;2016;08:00;14.0;3.28;9.88
Sat;19;3;2016;08:15;14.0;3.28;9.88
Sat;19;3;2016;08:30;13.0;3.32;10.92
Sat;19;3;2016;08:45;14.0;3.3;9.86
Sat;19;3;2016;09:00;14.0;3.32;9.91
Sat;19;3;2016;09:15;14.0;3.31;9.89
Sat;19;3;2016;09:30;13.5;3.31;9.89
Sat;19;3;2016;09:45;14.0;3.33;10.93
Sat;19;3;2016;10:00;14.0;3.31;9.89
Sat;19;3;2016;10:15;13.5;3.31;9.88
Sat;19;3;2016;10:30;14.0;3.32;9.93
Sat;19;3;2016;10:45;14.0;3.33;10.92
Sat;19;3;2016;11:00;14.0;3.32;9.91
Sat;19;3;2016;11:15;13.5;3.32;9.9
Sat;19;3;2016;11:30;14.0;3.34;9.94
Sat;19;3;2016;11:45;13.5;3.31;10.85
Sat;19;3;2016;12:00;14.0;3.33;9.91
Sat;19;3;2016;12:15;14.0;3.31;9.84
Sat;19;3;2016;12:30;13.5;3.33;9.9
Sat;19;3;2016;12:45;13.5;3.32;10.87
Sat;19;3;2016;13:00;14.0;3.32;9.9
Sat;19;3;2016;13:15;14.0;3.31;9.87
Sat;19;3;2016;13:30;14.0;3.3;9.87
Sat;19;3;2016;13:45;14.0;3.33;9.9
Sat;19;3;2016;14:00;13.5;3.31;10.88
Sat;19;3;2016;14:15;13.5;3.32;9.87
Sat;19;3;2016;14:30;14.0;3.34;9.89
Sat;19;3;2016;14:45;14.0;3.34;9.88
Sat;19;3;2016;15:00;13.5;3.32;10.87
Sat;19;3;2016;15:15;14.0;3.33;9.88
Sat;19;3;2016;15:30;13.5;3.33;9.88
Sat;19;3;2016;15:45;14.0;3.34;9.91
Sat;19;3;2016;16:00;14.0;3.33;10.89
Sat;19;3;2016;16:15;14.0;3.31;9.87
Sat;19;3;2016;16:30;13.0;3.31;9.87
Sat;19;3;2016;16:45;14.0;3.32;9.87
Sat;19;3;2016;17:00;14.0;3.33;9.9
Sat;19;3;2016;17:15;14.0;3.32;10.9
Sat;19;3;2016;17:30;13.5;3.32;9.91
Sat;19;3;2016;17:45;14.0;3.32;9.91
Sat;19;3;2016;18:00;13.5;3.34;9.87
Sat;19;3;2016;18:15;14.0;3.35;10.9
Sat;19;3;2016;18:30;14.0;3.33;9.87
Sat;19;3;2016;18:45;14.0;3.34;9.89
Sat;19;3;2016;19:00;14.0;3.35;9.9
Sat;19;3;2016;19:15;14.0;3.37;10.89
Sat;19;3;2016;19:30;13.5;3.38;9.89
Sat;19;3;2016;19:45;14.0;3.41;9.92
Sat;19;3;2016;20:00;13.5;3.4;9.88
Sat;19;3;2016;20:15;14.0;3.42;10.87
Sat;19;3;2016;20:30;14.0;3.41;9.89
Sat;19;3;2016;20:45;14.5;3.47;9.89
Sat;19;3;2016;21:00;14.0;3.51;9.9
Sat;19;3;2016;21:15;14.0;4.57;10.38
Sat;19;3;2016;21:30;15.5;4.57;10.38
Sat;19;3;2016;21:45;17.0;5.96;9.87
Sat;19;3;2016;22:00;16.0;5.74;9.88
Sat;19;3;2016;22:15;16.5;5.73;9.94
Sat;19;3;2016;22:30;16.5;5.71;10.83
Sat;19;3;2016;22:45;15.0;4.72;9.91
Sat;19;3;2016;23:00;13.5;3.27;9.89
Sat;19;3;2016;23:15;14.0;3.31;9.89
Sat;19;3;2016;23:30;14.0;3.28;10.91
Sat;19;3;2016;23:45;13.5;3.27;9.91
Sun;20;3;2016;00:00;14.0;3.28;9.89
Sun;20;3;2016;00:15;14.0;3.32;9.93
Sun;20;3;2016;00:30;13.0;3.29;9.87
Sun;20;3;2016;00:45;14.0;3.31;10.9
Sun;20;3;2016;01:00;14.0;3.3;9.89
Sun;20;3;2016;01:15;14.0;3.3;9.89
Sun;20;3;2016;01:30;13.5;3.28;9.9
Sun;20;3;2016;01:45;14.0;3.29;10.96
Sun;20;3;2016;02:00;14.0;3.26;9.85
Sun;20;3;2016;02:15;13.5;3.29;9.9
Sun;20;3;2016;02:30;14.0;3.3;9.9
Sun;20;3;2016;02:45;14.0;3.32;10.91
Sun;20;3;2016;03:00;13.0;3.31;9.91
Sun;20;3;2016;03:15;14.0;3.32;9.89
Sun;20;3;2016;03:30;14.0;3.31;9.9
Sun;20;3;2016;03:45;14.0;3.28;10.91
Sun;20;3;2016;04:00;14.0;3.27;9.89
Sun;20;3;2016;04:15;13.5;3.29;9.92
Sun;20;3;2016;04:30;14.0;3.27;9.88
Sun;20;3;2016;04:45;13.5;3.27;9.9
Sun;20;3;2016;05:00;14.0;3.28;10.92
Sun;20;3;2016;05:15;14.0;3.27;9.91
Sun;20;3;2016;05:30;13.5;3.29;9.93
Sun;20;3;2016;05:45;13.5;3.28;9.9
Sun;20;3;2016;06:00;14.0;3.29;10.92
Sun;20;3;2016;06:15;14.0;3.28;9.9
Sun;20;3;2016;06:30;14.0;3.28;9.9
Sun;20;3;2016;06:45;13.0;3.27;9.9
Sun;20;3;2016;07:00;14.0;3.28;10.93
Sun;20;3;2016;07:15;14.0;3.28;9.9
Sun;20;3;2016;07:30;13.5;3.28;9.9
Sun;20;3;2016;07:45;14.0;3.29;9.92
Sun;20;3;2016;08:00;13.5;3.3;9.9
Sun;20;3;2016;08:15;14.0;3.32;10.92
Sun;20;3;2016;08:30;14.0;3.32;9.93
Sun;20;3;2016;08:45;14.0;3.33;9.9
Sun;20;3;2016;09:00;13.0;3.33;9.94
Sun;20;3;2016;09:15;14.0;3.33;10.91
Sun;20;3;2016;09:30;14.0;3.34;9.92
Sun;20;3;2016;09:45;14.0;3.36;9.92
Sun;20;3;2016;10:00;14.0;3.37;9.93
Sun;20;3;2016;10:15;13.5;3.36;10.91
Sun;20;3;2016;10:30;14.0;3.37;9.94
Sun;20;3;2016;10:45;14.0;3.38;9.93
Sun;20;3;2016;11:00;13.5;3.38;9.93
Sun;20;3;2016;11:15;14.0;3.39;10.93
Sun;20;3;2016;11:30;14.0;3.39;9.94
Sun;20;3;2016;11:45;14.0;3.38;9.91
Sun;20;3;2016;12:00;14.0;3.41;9.92
Sun;20;3;2016;12:15;13.5;3.41;9.91
Sun;20;3;2016;12:30;14.0;3.41;10.88
Sun;20;3;2016;12:45;14.0;3.44;9.89
Sun;20;3;2016;13:00;13.5;3.45;9.9
Sun;20;3;2016;13:15;14.0;3.45;9.87
Sun;20;3;2016;13:30;14.0;3.44;10.9
Sun;20;3;2016;13:45;14.0;3.45;9.88
Sun;20;3;2016;14:00;14.5;3.51;9.9
Sun;20;3;2016;14:15;13.5;3.55;9.9
Sun;20;3;2016;14:30;14.0;3.64;10.9
Sun;20;3;2016;14:45;15.5;4.56;9.89
Sun;20;3;2016;15:00;16.5;6.09;9.88
Sun;20;3;2016;15:15;16.0;5.86;9.86
Sun;20;3;2016;15:30;16.5;5.77;10.92
Sun;20;3;2016;15:45;16.5;5.8;9.89
Sun;20;3;2016;16:00;16.0;5.77;9.88
Sun;20;3;2016;16:15;14.0;3.72;9.91
Sun;20;3;2016;16:30;14.0;3.3;9.87
Sun;20;3;2016;16:45;14.0;3.31;10.91
Sun;20;3;2016;17:00;14.0;3.32;9.93
Sun;20;3;2016;17:15;13.5;3.3;9.9
Sun;20;3;2016;17:30;13.5;3.32;9.93
Sun;20;3;2016;17:45;14.0;3.3;10.88
Sun;20;3;2016;18:00;14.0;3.31;9.91
Sun;20;3;2016;18:15;14.0;3.32;9.94
Sun;20;3;2016;18:30;13.5;3.3;9.92
Sun;20;3;2016;18:45;13.5;3.28;10.91
Sun;20;3;2016;19:00;14.0;3.31;9.92
Sun;20;3;2016;19:15;14.0;3.3;9.92
Sun;20;3;2016;19:30;14.0;3.3;9.93
Sun;20;3;2016;19:45;13.5;3.3;9.92
Sun;20;3;2016;20:00;14.0;3.28;10.92
Sun;20;3;2016;20:15;13.5;3.29;9.93
Sun;20;3;2016;20:30;14.0;3.31;9.98
Sun;20;3;2016;20:45;14.0;3.28;9.89
Sun;20;3;2016;21:00;14.0;3.29;10.91
Sun;20;3;2016;21:15;13.0;3.27;9.93
Sun;20;3;2016;21:30;14.0;3.29;9.94
Sun;20;3;2016;21:45;14.0;3.28;9.9
Sun;20;3;2016;22:00;14.0;3.28;10.93
Sun;20;3;2016;22:15;14.0;3.28;9.92
Sun;20;3;2016;22:30;13.5;3.29;9.92
Sun;20;3;2016;22:45;14.0;3.29;9.93
Sun;20;3;2016;23:00;13.5;3.27;10.91
Sun;20;3;2016;23:15;14.0;3.29;9.92
Sun;20;3;2016;23:30;14.0;3.29;9.93
Sun;20;3;2016;23:45;14.0;3.29;9.92
Mon;21;3;2016;00:00;14.0;3.29;9.91
Mon;21;3;2016;00:15;13.0;3.3;10.91
Mon;21;3;2016;00:30;14.0;3.33;9.95
Mon;21;3;2016;00:45;14.0;3.31;9.88
Mon;21;3;2016;01:00;14.0;3.33;9.94
Mon;21;3;2016;01:15;14.0;3.3;10.87
Mon;21;3;2016;01:30;13.5;3.32;9.94
Mon;21;3;2016;01:45;14.0;3.35;9.9
Mon;21;3;2016;02:00;13.5;3.35;9.93
Mon;21;3;2016;02:15;14.0;3.35;10.91
Mon;21;3;2016;02:30;14.0;3.35;9.9
Mon;21;3;2016;02:45;14.0;3.36;9.91
Mon;21;3;2016;03:00;14.0;3.35;9.88
Mon;21;3;2016;03:15;13.5;3.34;10.9
Mon;21;3;2016;03:30;14.0;3.35;9.92
Mon;21;3;2016;03:45;14.0;3.37;9.91
Mon;21;3;2016;04:00;13.5;3.37;9.91
Mon;21;3;2016;04:15;14.0;3.37;9.92
Mon;21;3;2016;04:30;14.0;3.4;10.95
Mon;21;3;2016;04:45;14.0;3.38;9.89
Mon;21;3;2016;05:00;14.0;3.41;9.95
Mon;21;3;2016;05:15;14.0;3.39;9.88
Mon;21;3;2016;05:30;13.5;3.4;10.94
Mon;21;3;2016;05:45;14.0;3.4;9.9
Mon;21;3;2016;06:00;13.5;3.39;9.9
Mon;21;3;2016;06:15;14.0;3.45;9.91
Mon;21;3;2016;06:30;14.5;3.48;10.91
Mon;21;3;2016;06:45;14.0;3.54;9.94
Mon;21;3;2016;07:00;14.5;3.66;9.92
Mon;21;3;2016;07:15;16.0;5.87;10.41
Mon;21;3;2016;07:30;16.5;5.87;10.41
Mon;21;3;2016;07:45;16.0;5.74;9.92
Mon;21;3;2016;08:00;16.5;5.75;9.89
Mon;21;3;2016;08:15;16.0;5.67;9.9
Mon;21;3;2016;08:30;15.0;4.5;9.86
Mon;21;3;2016;08:45;14.0;3.28;10.92
Mon;21;3;2016;09:00;15.0;3.31;9.92
Mon;21;3;2016;09:15;16.0;3.3;9.93
Mon;21;3;2016;09:30;14.0;2.89;9.96
Mon;21;3;2016;09:45;14.0;3.24;10.97
Mon;21;3;2016;10:00;15.0;3.22;9.91
Mon;21;3;2016;10:15;14.5;3.23;9.97
Mon;21;3;2016;10:30;14.5;3.23;10.94
Mon;21;3;2016;10:45;15.0;3.23;9.94
Mon;21;3;2016;11:00;14.0;3.24;9.98
Mon;21;3;2016;11:15;15.0;3.22;9.93
Mon;21;3;2016;11:30;14.5;3.24;10.96
Mon;21;3;2016;11:45;14.5;3.24;9.94
Mon;21;3;2016;12:00;14.0;3.23;9.96
Mon;21;3;2016;12:15;15.0;3.22;10.95
Mon;21;3;2016;12:30;14.0;3.23;9.94
Mon;21;3;2016;12:45;14.5;3.26;9.97
Mon;21;3;2016;13:00;14.5;3.24;9.9
Mon;21;3;2016;13:15;14.0;3.27;10.93
Mon;21;3;2016;13:30;14.5;3.24;9.92
Mon;21;3;2016;13:45;14.5;3.25;9.93
Mon;21;3;2016;14:00;14.0;3.25;9.92
Mon;21;3;2016;14:15;14.5;3.25;10.94
Mon;21;3;2016;14:30;14.5;3.24;9.95
Mon;21;3;2016;14:45;14.5;3.29;9.97
Mon;21;3;2016;15:00;14.5;3.41;10.98
Mon;21;3;2016;15:15;16.0;4.24;9.96
Mon;21;3;2016;15:30;17.5;5.58;9.96
Mon;21;3;2016;15:45;16.5;5.56;9.94
Mon;21;3;2016;16:00;17.0;5.62;10.94
Mon;21;3;2016;16:15;16.0;3.84;9.94
Mon;21;3;2016;16:30;14.5;3.22;9.92
Mon;21;3;2016;16:45;14.5;3.24;10.96
Mon;21;3;2016;17:00;14.5;3.23;9.95
Mon;21;3;2016;17:15;14.5;3.23;9.95
Mon;21;3;2016;17:30;14.5;3.24;9.93
Mon;21;3;2016;17:45;14.5;3.24;10.94
Mon;21;3;2016;18:00;14.0;3.23;9.92
