weekday;day;month;year;time;EA+ GERAL CMB (KWh);EA+ AVAC CMB (KWh);EA+ IT CMB (KWh)
Sat;13;2;2016;11:00;19.0;3.12;15.74
Sat;13;2;2016;11:15;21.0;3.93;15.75
Sat;13;2;2016;11:30;21.0;3.99;15.77
Sat;13;2;2016;11:45;20.0;3.16;15.75
Sat;13;2;2016;12:00;20.0;3.31;15.75
Sat;13;2;2016;12:15;20.0;3.25;15.77
Sat;13;2;2016;12:30;21.0;4.15;15.76
Sat;13;2;2016;12:45;20.0;3.77;15.76
Sat;13;2;2016;13:00;20.0;3.19;15.74
Sat;13;2;2016;13:15;20.0;3.2;15.74
Sat;13;2;2016;13:30;21.0;3.93;15.76
Sat;13;2;2016;13:45;21.0;4.06;15.74
Sat;13;2;2016;14:00;20.0;3.24;15.74
Sat;13;2;2016;14:15;20.0;3.19;15.74
Sat;13;2;2016;14:30;20.0;3.79;15.76
Sat;13;2;2016;14:45;21.0;4.18;15.75
Sat;13;2;2016;15:00;20.0;3.28;15.75
Sat;13;2;2016;15:15;20.0;3.29;15.76
Sat;13;2;2016;15:30;20.0;3.56;15.75
Sat;13;2;2016;15:45;21.0;4.15;15.75
Sat;13;2;2016;16:00;21.0;3.54;15.75
Sat;13;2;2016;16:15;20.0;3.25;15.75
Sat;13;2;2016;16:30;20.0;3.3;15.76
Sat;13;2;2016;16:45;20.0;4.0;15.75
Sat;13;2;2016;17:00;21.0;3.99;15.75
Sat;13;2;2016;17:15;20.0;3.16;15.76
Sat;13;2;2016;17:30;20.0;3.36;15.76
Sat;13;2;2016;17:45;21.0;3.62;15.75
Sat;13;2;2016;18:00;21.0;4.18;15.76
Sat;13;2;2016;18:15;20.0;3.27;15.76
Sat;13;2;2016;18:30;20.0;3.2;15.77
Sat;13;2;2016;18:45;19.0;3.21;15.76
Sat;13;2;2016;19:00;20.4;3.48;15.76
Sat;13;2;2016;19:15;20.4;3.48;15.76
Sat;13;2;2016;19:30;20.4;3.48;15.76
Sat;13;2;2016;19:45;20.4;3.48;15.76
Sat;13;2;2016;20:00;20.4;3.48;15.76
Sat;13;2;2016;20:15;20.0;3.21;15.75
Sat;13;2;2016;20:30;20.0;3.32;15.76
Sat;13;2;2016;20:45;20.0;3.5;15.77
Sat;13;2;2016;21:00;20.0;3.37;15.74
Sat;13;2;2016;21:15;20.0;3.18;15.76
Sat;13;2;2016;21:30;20.0;3.15;15.78
Sat;13;2;2016;21:45;20.0;3.12;15.76
Sat;13;2;2016;22:00;20.0;3.16;15.76
Sat;13;2;2016;22:15;20.0;3.25;15.75
Sat;13;2;2016;22:30;20.0;3.11;15.76
Sat;13;2;2016;22:45;20.0;3.1;15.77
Sat;13;2;2016;23:00;19.0;3.01;15.77
Sat;13;2;2016;23:15;20.0;3.03;15.74
Sat;13;2;2016;23:30;20.0;3.02;15.75
Sat;13;2;2016;23:45;20.0;3.05;15.75
Sun;14;2;2016;00:00;19.0;2.86;15.76
Sun;14;2;2016;00:15;20.0;2.82;15.74
Sun;14;2;2016;00:30;19.5;2.73;15.73
Sun;14;2;2016;00:45;19.5;2.73;15.73
Sun;14;2;2016;01:00;19.0;2.75;15.73
Sun;14;2;2016;01:15;20.0;2.67;15.74
Sun;14;2;2016;01:30;19.0;2.81;15.73
Sun;14;2;2016;01:45;20.0;2.76;15.74
Sun;14;2;2016;02:00;19.0;2.73;15.72
Sun;14;2;2016;02:15;20.0;2.86;15.73
Sun;14;2;2016;02:30;20.0;2.95;15.73
Sun;14;2;2016;02:45;19.0;2.93;15.71
Sun;14;2;2016;03:00;20.0;2.98;15.73
Sun;14;2;2016;03:15;20.0;2.84;15.71
Sun;14;2;2016;03:30;19.0;2.92;15.72
Sun;14;2;2016;03:45;20.0;2.8;15.73
Sun;14;2;2016;04:00;19.0;2.62;15.7
Sun;14;2;2016;04:15;20.0;2.67;15.71
Sun;14;2;2016;04:30;19.0;2.62;15.7
Sun;14;2;2016;04:45;19.0;2.55;15.71
Sun;14;2;2016;05:00;20.0;2.63;15.71
Sun;14;2;2016;05:15;19.0;2.9;15.7
Sun;14;2;2016;05:30;20.0;2.87;15.69
Sun;14;2;2016;05:45;19.0;2.79;15.7
Sun;14;2;2016;06:00;20.0;2.74;15.71
Sun;14;2;2016;06:15;19.0;2.57;15.7
Sun;14;2;2016;06:30;19.0;2.59;15.69
Sun;14;2;2016;06:45;20.0;2.51;15.69
Sun;14;2;2016;07:00;19.0;2.51;15.7
Sun;14;2;2016;07:15;19.0;2.46;15.69
Sun;14;2;2016;07:30;20.0;2.64;15.71
Sun;14;2;2016;07:45;19.0;2.81;15.7
Sun;14;2;2016;08:00;19.0;2.67;15.7
Sun;14;2;2016;08:15;20.0;2.37;15.71
Sun;14;2;2016;08:30;19.0;2.45;15.69
Sun;14;2;2016;08:45;19.0;2.45;15.71
Sun;14;2;2016;09:00;19.0;2.35;15.71
Sun;14;2;2016;09:15;15.0;2.38;15.65
Sun;14;2;2016;09:30;20.0;3.41;15.8
Sun;14;2;2016;09:45;19.0;2.41;15.73
Sun;14;2;2016;10:00;19.0;2.62;15.75
Sun;14;2;2016;10:15;20.0;2.8;15.74
Sun;14;2;2016;10:30;19.0;2.47;15.75
Sun;14;2;2016;10:45;19.0;2.28;15.75
Sun;14;2;2016;11:00;19.0;2.28;15.75
Sun;14;2;2016;11:15;19.0;2.33;15.74
Sun;14;2;2016;11:30;19.5;2.49;15.75
Sun;14;2;2016;11:45;19.5;2.49;15.75
Sun;14;2;2016;12:00;19.0;2.38;15.75
Sun;14;2;2016;12:15;19.0;2.14;15.74
Sun;14;2;2016;12:30;19.0;2.24;15.74
Sun;14;2;2016;12:45;19.0;2.3;15.77
Sun;14;2;2016;13:00;19.0;2.25;15.75
Sun;14;2;2016;13:15;19.0;2.55;15.75
Sun;14;2;2016;13:30;20.0;2.58;15.75
Sun;14;2;2016;13:45;19.0;2.23;15.74
Sun;14;2;2016;14:00;19.0;2.4;15.76
Sun;14;2;2016;14:15;19.0;2.4;15.76
Sun;14;2;2016;14:30;19.0;2.4;15.76
Sun;14;2;2016;14:45;19.0;2.55;15.75
Sun;14;2;2016;15:00;20.0;2.63;15.76
Sun;14;2;2016;15:15;19.0;2.32;15.77
Sun;14;2;2016;15:30;19.0;2.27;15.75
Sun;14;2;2016;15:45;19.0;2.19;15.75
Sun;14;2;2016;16:00;19.0;2.24;15.75
Sun;14;2;2016;16:15;19.0;2.22;15.77
Sun;14;2;2016;16:30;19.0;2.49;15.76
Sun;14;2;2016;16:45;19.0;2.6;15.76
Sun;14;2;2016;17:00;19.0;2.22;15.76
Sun;14;2;2016;17:15;19.0;2.12;15.75
Sun;14;2;2016;17:30;19.0;2.05;15.76
Sun;14;2;2016;17:45;19.0;2.06;15.75
Sun;14;2;2016;18:00;18.0;2.05;15.76
Sun;14;2;2016;18:15;19.0;2.07;15.76
Sun;14;2;2016;18:30;19.0;2.05;15.78
Sun;14;2;2016;18:45;19.0;2.03;15.76
Sun;14;2;2016;19:00;19.0;2.02;15.77
Sun;14;2;2016;19:15;19.0;2.04;15.77
Sun;14;2;2016;19:30;18.0;2.04;15.76
Sun;14;2;2016;19:45;19.0;1.97;15.76
Sun;14;2;2016;20:00;19.0;1.99;15.75
Sun;14;2;2016;20:15;19.0;2.04;15.77
Sun;14;2;2016;20:30;18.0;2.05;15.76
Sun;14;2;2016;20:45;19.0;2.02;15.74
Sun;14;2;2016;21:00;19.0;2.02;15.75
Sun;14;2;2016;21:15;19.0;1.99;15.76
Sun;14;2;2016;21:30;19.0;2.06;15.75
Sun;14;2;2016;21:45;19.0;2.04;15.75
Sun;14;2;2016;22:00;18.0;2.03;15.74
Sun;14;2;2016;22:15;19.0;2.04;15.74
Sun;14;2;2016;22:30;19.0;2.05;15.75
Sun;14;2;2016;22:45;19.0;2.05;15.74
Sun;14;2;2016;23:00;19.0;2.08;15.74
Sun;14;2;2016;23:15;19.0;2.09;15.76
Sun;14;2;2016;23:30;19.0;2.12;15.74
Sun;14;2;2016;23:45;18.0;2.11;15.76
Mon;15;2;2016;00:00;19.0;2.12;15.73
Mon;15;2;2016;00:15;19.0;2.15;15.73
Mon;15;2;2016;00:30;19.0;2.17;15.73
Mon;15;2;2016;00:45;19.0;2.21;15.75
Mon;15;2;2016;01:00;19.0;2.2;15.74
Mon;15;2;2016;01:15;19.0;2.17;15.73
Mon;15;2;2016;01:30;19.0;2.15;15.74
Mon;15;2;2016;01:45;19.0;2.16;15.73
Mon;15;2;2016;02:00;19.0;2.26;15.73
Mon;15;2;2016;02:15;19.0;2.17;15.72
Mon;15;2;2016;02:30;19.0;2.35;15.72
Mon;15;2;2016;02:45;19.0;2.39;15.74
Mon;15;2;2016;03:00;19.0;2.31;15.71
Mon;15;2;2016;03:15;19.0;2.22;15.73
Mon;15;2;2016;03:30;19.0;2.16;15.71
Mon;15;2;2016;03:45;19.0;2.17;15.71
Mon;15;2;2016;04:00;18.0;2.12;15.71
Mon;15;2;2016;04:15;19.0;2.11;15.71
Mon;15;2;2016;04:30;19.0;2.11;15.7
Mon;15;2;2016;04:45;19.0;2.17;15.71
Mon;15;2;2016;05:00;19.0;2.15;15.71
Mon;15;2;2016;05:15;19.0;2.14;15.72
Mon;15;2;2016;05:30;19.0;2.13;15.7
Mon;15;2;2016;05:45;19.0;2.14;15.72
Mon;15;2;2016;06:00;18.0;2.11;15.7
Mon;15;2;2016;06:15;19.0;2.09;15.7
Mon;15;2;2016;06:30;19.0;2.11;15.71
Mon;15;2;2016;06:45;19.0;2.09;15.71
Mon;15;2;2016;07:00;19.0;2.1;15.69
Mon;15;2;2016;07:15;19.0;2.09;15.72
Mon;15;2;2016;07:30;19.0;2.07;15.71
Mon;15;2;2016;07:45;19.0;2.06;15.7
Mon;15;2;2016;08:00;19.0;1.68;15.73
Mon;15;2;2016;08:15;19.0;2.08;15.74
Mon;15;2;2016;08:30;18.0;2.13;15.73
Mon;15;2;2016;08:45;20.0;1.69;15.73
Mon;15;2;2016;09:00;19.0;1.74;15.74
Mon;15;2;2016;09:15;21.0;1.77;15.75
Mon;15;2;2016;09:30;21.0;2.25;15.75
Mon;15;2;2016;09:45;20.0;1.74;15.74
Mon;15;2;2016;10:00;21.0;2.08;15.75
Mon;15;2;2016;10:15;21.0;1.89;15.77
Mon;15;2;2016;10:30;22.0;2.51;15.77
Mon;15;2;2016;10:45;21.0;2.52;15.75
Mon;15;2;2016;11:00;22.0;2.51;15.77
Mon;15;2;2016;11:15;22.0;2.56;15.75
Mon;15;2;2016;11:30;22.0;2.55;15.75
Mon;15;2;2016;11:45;21.0;2.63;15.77
Mon;15;2;2016;12:00;22.0;2.8;15.75
Mon;15;2;2016;12:15;22.0;2.86;15.76
Mon;15;2;2016;12:30;21.0;3.09;15.75
Mon;15;2;2016;12:45;20.8;2.95;15.78
Mon;15;2;2016;13:00;20.8;2.95;15.78
Mon;15;2;2016;13:15;20.8;2.95;15.78
Mon;15;2;2016;13:30;20.8;2.95;15.78
Mon;15;2;2016;13:45;20.8;2.95;15.78
Mon;15;2;2016;14:00;21.0;2.88;15.77
Mon;15;2;2016;14:15;20.0;3.11;15.79
Mon;15;2;2016;14:30;22.0;3.46;15.78
Mon;15;2;2016;14:45;20.8;3.08;15.79
Mon;15;2;2016;15:00;20.8;3.08;15.79
Mon;15;2;2016;15:15;20.8;3.08;15.79
Mon;15;2;2016;15:30;20.8;3.08;15.79
Mon;15;2;2016;15:45;20.8;3.08;15.79
Mon;15;2;2016;16:00;22.0;3.64;15.78
Mon;15;2;2016;16:15;21.0;3.58;15.8
Mon;15;2;2016;16:30;21.0;2.83;15.78
Mon;15;2;2016;16:45;20.0;2.75;15.78
Mon;15;2;2016;17:00;20.0;2.99;15.77
Mon;15;2;2016;17:15;21.0;3.16;15.78
Mon;15;2;2016;17:30;20.0;2.9;15.78
Mon;15;2;2016;17:45;20.0;2.79;15.79
Mon;15;2;2016;18:00;20.0;2.06;15.78
Mon;15;2;2016;18:15;19.0;2.24;15.79
Mon;15;2;2016;18:30;19.0;2.34;15.8
Mon;15;2;2016;18:45;20.0;2.3;15.79
Mon;15;2;2016;19:00;19.0;2.22;15.79
Mon;15;2;2016;19:15;19.0;2.36;15.79
Mon;15;2;2016;19:30;19.0;2.4;15.78
Mon;15;2;2016;19:45;19.0;2.38;15.77
Mon;15;2;2016;20:00;20.0;2.34;15.77
Mon;15;2;2016;20:15;19.0;2.25;15.77
Mon;15;2;2016;20:30;19.0;2.24;15.77
Mon;15;2;2016;20:45;19.0;2.17;15.77
Mon;15;2;2016;21:00;19.0;2.14;15.78
Mon;15;2;2016;21:15;19.0;2.13;15.76
Mon;15;2;2016;21:30;19.0;2.17;15.76
Mon;15;2;2016;21:45;18.0;1.93;15.77
Mon;15;2;2016;22:00;19.0;1.79;15.76
Mon;15;2;2016;22:15;19.0;2.12;15.75
Mon;15;2;2016;22:30;19.0;2.1;15.77
Mon;15;2;2016;22:45;18.0;2.1;15.74
Mon;15;2;2016;23:00;19.0;2.05;15.76
Mon;15;2;2016;23:15;19.0;2.13;15.77
Mon;15;2;2016;23:30;19.0;1.85;15.75
Mon;15;2;2016;23:45;18.0;1.83;15.75
Tue;16;2;2016;00:00;19.0;2.02;15.73
Tue;16;2;2016;00:15;19.0;2.02;15.74
Tue;16;2;2016;00:30;19.0;2.03;15.72
Tue;16;2;2016;00:45;19.0;2.02;15.72
Tue;16;2;2016;01:00;18.0;1.99;15.72
Tue;16;2;2016;01:15;19.0;2.11;15.71
Tue;16;2;2016;01:30;19.0;1.92;15.73
Tue;16;2;2016;01:45;18.0;1.69;15.71
Tue;16;2;2016;02:00;19.0;2.02;15.71
Tue;16;2;2016;02:15;19.0;1.95;15.7
Tue;16;2;2016;02:30;18.0;1.99;15.7
Tue;16;2;2016;02:45;19.0;2.1;15.73
Tue;16;2;2016;03:00;19.0;1.96;15.71
Tue;16;2;2016;03:15;19.0;1.78;15.71
Tue;16;2;2016;03:30;18.0;1.75;15.71
Tue;16;2;2016;03:45;19.0;1.93;15.73
Tue;16;2;2016;04:00;18.0;1.96;15.71
Tue;16;2;2016;04:15;19.0;2.06;15.71
Tue;16;2;2016;04:30;19.0;1.55;15.71
Tue;16;2;2016;04:45;18.0;1.91;15.7
Tue;16;2;2016;05:00;19.0;1.89;15.72
Tue;16;2;2016;05:15;19.0;1.96;15.71
Tue;16;2;2016;05:30;18.0;1.98;15.71
Tue;16;2;2016;05:45;19.0;1.83;15.72
Tue;16;2;2016;06:00;18.0;1.71;15.7
Tue;16;2;2016;06:15;19.0;1.94;15.71
Tue;16;2;2016;06:30;19.0;2.02;15.72
Tue;16;2;2016;06:45;18.0;1.51;15.71
Tue;16;2;2016;07:00;19.0;1.96;15.72
Tue;16;2;2016;07:15;18.0;1.87;15.71
Tue;16;2;2016;07:30;19.0;1.54;15.71
Tue;16;2;2016;07:45;19.0;1.84;15.71
Tue;16;2;2016;08:00;19.0;1.51;15.74
Tue;16;2;2016;08:15;18.0;1.41;15.75
Tue;16;2;2016;08:30;19.0;1.43;15.72
Tue;16;2;2016;08:45;18.0;1.48;15.72
Tue;16;2;2016;09:00;19.0;1.5;15.74
Tue;16;2;2016;09:15;20.0;1.56;15.74
Tue;16;2;2016;09:30;19.0;1.55;15.75
Tue;16;2;2016;09:45;19.0;1.6;15.75
Tue;16;2;2016;10:00;20.0;1.66;15.76
Tue;16;2;2016;10:15;19.0;1.7;15.77
Tue;16;2;2016;10:30;20.0;1.73;15.76
Tue;16;2;2016;10:45;20.0;1.76;15.77
Tue;16;2;2016;11:00;19.0;1.78;15.77
Tue;16;2;2016;11:15;20.0;1.79;15.78
Tue;16;2;2016;11:30;20.0;1.81;15.77
Tue;16;2;2016;11:45;20.0;2.32;15.78
Tue;16;2;2016;12:00;20.0;2.42;15.78
Tue;16;2;2016;12:15;19.0;1.8;15.78
Tue;16;2;2016;12:30;21.0;2.57;15.78
Tue;16;2;2016;12:45;20.0;2.7;15.77
Tue;16;2;2016;13:00;21.0;2.69;15.77
Tue;16;2;2016;13:15;20.0;2.7;15.77
Tue;16;2;2016;13:30;19.0;2.32;15.78
Tue;16;2;2016;13:45;21.0;2.66;15.77
Tue;16;2;2016;14:00;20.0;3.12;15.8
Tue;16;2;2016;14:15;21.0;3.26;15.8
Tue;16;2;2016;14:30;21.0;3.19;15.78
Tue;16;2;2016;14:45;20.0;2.6;15.78
Tue;16;2;2016;15:00;20.0;2.82;15.78
Tue;16;2;2016;15:15;22.0;3.45;15.8
Tue;16;2;2016;15:30;21.0;3.44;15.78
Tue;16;2;2016;15:45;21.0;3.42;15.79
Tue;16;2;2016;16:00;21.0;2.56;15.78
Tue;16;2;2016;16:15;21.0;2.92;15.8
Tue;16;2;2016;16:30;20.0;3.12;15.77
Tue;16;2;2016;16:45;21.0;3.11;15.78
Tue;16;2;2016;17:00;21.0;3.07;15.78
Tue;16;2;2016;17:15;21.0;2.51;15.79
Tue;16;2;2016;17:30;20.0;2.12;15.77
Tue;16;2;2016;17:45;20.0;2.48;15.78
Tue;16;2;2016;18:00;20.0;2.38;15.77
Tue;16;2;2016;18:15;20.0;1.81;15.78
Tue;16;2;2016;18:30;20.0;2.25;15.8
Tue;16;2;2016;18:45;19.0;1.76;15.79
Tue;16;2;2016;19:00;19.0;2.2;15.77
Tue;16;2;2016;19:15;20.0;2.26;15.76
Tue;16;2;2016;19:30;19.0;2.19;15.76
Tue;16;2;2016;19:45;19.0;2.22;15.75
Tue;16;2;2016;20:00;20.0;2.2;15.75
Tue;16;2;2016;20:15;19.0;2.13;15.75
Tue;16;2;2016;20:30;19.0;2.07;15.76
Tue;16;2;2016;20:45;19.0;1.99;15.75
Tue;16;2;2016;21:00;19.0;2.03;15.75
Tue;16;2;2016;21:15;19.0;2.08;15.76
Tue;16;2;2016;21:30;20.0;2.28;15.75
Tue;16;2;2016;21:45;19.0;2.05;15.74
Tue;16;2;2016;22:00;19.0;2.37;15.75
Tue;16;2;2016;22:15;19.0;2.02;15.74
Tue;16;2;2016;22:30;20.0;2.11;15.76
Tue;16;2;2016;22:45;19.0;2.02;15.77
Tue;16;2;2016;23:00;18.0;1.77;15.75
Tue;16;2;2016;23:15;19.0;1.94;15.74
Tue;16;2;2016;23:30;20.0;2.04;15.74
Tue;16;2;2016;23:45;19.0;2.03;15.75
Wed;17;2;2016;00:00;19.0;2.06;15.75
Wed;17;2;2016;00:15;19.0;2.13;15.73
Wed;17;2;2016;00:30;19.0;2.06;15.73
Wed;17;2;2016;00:45;19.0;2.1;15.72
Wed;17;2;2016;01:00;19.0;2.11;15.73
Wed;17;2;2016;01:15;19.0;2.1;15.72
Wed;17;2;2016;01:30;20.0;2.13;15.7
Wed;17;2;2016;01:45;19.0;2.18;15.73
Wed;17;2;2016;02:00;19.0;2.03;15.71
Wed;17;2;2016;02:15;19.0;2.14;15.71
Wed;17;2;2016;02:30;19.0;2.06;15.72
Wed;17;2;2016;02:45;19.0;2.13;15.72
Wed;17;2;2016;03:00;19.0;2.13;15.7
Wed;17;2;2016;03:15;20.0;2.16;15.71
Wed;17;2;2016;03:30;19.0;2.06;15.71
Wed;17;2;2016;03:45;19.0;2.06;15.71
Wed;17;2;2016;04:00;19.0;2.06;15.71
Wed;17;2;2016;04:15;19.0;2.06;15.71
Wed;17;2;2016;04:30;19.0;2.06;15.71
Wed;17;2;2016;04:45;19.0;2.13;15.7
Wed;17;2;2016;05:00;19.0;2.05;15.7
Wed;17;2;2016;05:15;19.0;2.14;15.71
Wed;17;2;2016;05:30;18.0;2.07;15.73
Wed;17;2;2016;05:45;19.0;2.1;15.7
Wed;17;2;2016;06:00;19.0;2.22;15.71
Wed;17;2;2016;06:15;19.0;2.12;15.71
Wed;17;2;2016;06:30;19.0;2.12;15.71
Wed;17;2;2016;06:45;19.0;2.12;15.71
Wed;17;2;2016;07:00;19.0;2.12;15.71
Wed;17;2;2016;07:15;19.0;2.12;15.71
Wed;17;2;2016;07:30;19.0;2.07;15.72
Wed;17;2;2016;07:45;18.0;2.05;15.72
Wed;17;2;2016;08:00;19.0;2.17;15.72
Wed;17;2;2016;08:15;20.0;2.08;15.74
Wed;17;2;2016;08:30;19.0;1.58;15.71
Wed;17;2;2016;08:45;20.0;1.56;15.73
Wed;17;2;2016;09:00;20.0;1.56;15.74
Wed;17;2;2016;09:15;20.0;1.59;15.75
Wed;17;2;2016;09:30;21.0;1.58;15.75
Wed;17;2;2016;09:45;20.0;1.61;15.74
Wed;17;2;2016;10:00;20.0;1.62;15.77
Wed;17;2;2016;10:15;20.0;1.64;15.76
Wed;17;2;2016;10:30;20.0;1.66;15.75
Wed;17;2;2016;10:45;20.0;1.7;15.77
Wed;17;2;2016;11:00;20.0;1.7;15.77
Wed;17;2;2016;11:15;20.0;1.71;15.75
Wed;17;2;2016;11:30;20.0;1.72;15.75
Wed;17;2;2016;11:45;20.0;1.75;15.77
Wed;17;2;2016;12:00;20.0;2.23;15.76
Wed;17;2;2016;12:15;20.0;1.76;15.76
Wed;17;2;2016;12:30;20.5;2.35;15.75
Wed;17;2;2016;12:45;20.5;2.35;15.75
Wed;17;2;2016;13:00;20.0;1.98;15.78
Wed;17;2;2016;13:15;20.5;2.38;15.76
Wed;17;2;2016;13:30;20.5;2.38;15.76
Wed;17;2;2016;13:45;21.0;2.46;15.76
Wed;17;2;2016;14:00;21.0;1.95;15.76
Wed;17;2;2016;14:15;22.0;2.44;15.78
Wed;17;2;2016;14:30;22.0;2.63;15.76
Wed;17;2;2016;14:45;21.0;2.58;15.77
Wed;17;2;2016;15:00;22.0;2.59;15.78
Wed;17;2;2016;15:15;21.0;1.73;15.76
Wed;17;2;2016;15:30;22.0;2.37;15.77
Wed;17;2;2016;15:45;22.0;2.31;15.78
Wed;17;2;2016;16:00;21.0;2.35;15.77
Wed;17;2;2016;16:15;21.0;1.72;15.76
Wed;17;2;2016;16:30;21.0;2.22;15.77
Wed;17;2;2016;16:45;20.0;1.73;15.77
Wed;17;2;2016;17:00;21.0;1.75;15.77
Wed;17;2;2016;17:15;21.0;2.24;15.79
Wed;17;2;2016;17:30;20.0;1.71;15.76
Wed;17;2;2016;17:45;21.0;1.74;15.77
Wed;17;2;2016;18:00;20.0;1.74;15.79
Wed;17;2;2016;18:15;20.0;1.75;15.79
Wed;17;2;2016;18:30;19.0;1.74;15.79
Wed;17;2;2016;18:45;19.0;2.21;15.8
Wed;17;2;2016;19:00;19.0;1.7;15.8
Wed;17;2;2016;19:15;20.0;2.48;15.77
Wed;17;2;2016;19:30;20.0;2.5;15.77
Wed;17;2;2016;19:45;19.0;2.43;15.8
Wed;17;2;2016;20:00;20.0;2.41;15.76
Wed;17;2;2016;20:15;19.0;2.56;15.77
Wed;17;2;2016;20:30;20.0;2.57;15.77
Wed;17;2;2016;20:45;19.0;2.32;15.77
Wed;17;2;2016;21:00;19.0;2.07;15.75
Wed;17;2;2016;21:15;20.0;2.23;15.76
Wed;17;2;2016;21:30;19.0;2.45;15.78
Wed;17;2;2016;21:45;20.0;2.35;15.76
Wed;17;2;2016;22:00;19.0;2.44;15.76
Wed;17;2;2016;22:15;20.0;2.41;15.76
Wed;17;2;2016;22:30;19.0;2.32;15.78
Wed;17;2;2016;22:45;19.0;2.34;15.76
Wed;17;2;2016;23:00;19.0;2.34;15.76
Wed;17;2;2016;23:15;19.0;2.3;15.75
Wed;17;2;2016;23:30;20.0;2.45;15.76
Wed;17;2;2016;23:45;19.0;2.38;15.74
Thu;18;2;2016;00:00;18.0;2.01;15.75
Thu;18;2;2016;00:15;19.0;1.99;15.76
Thu;18;2;2016;00:30;19.0;2.09;15.74
Thu;18;2;2016;00:45;19.0;2.32;15.71
Thu;18;2;2016;01:00;19.0;2.29;15.74
Thu;18;2;2016;01:15;19.0;2.25;15.72
Thu;18;2;2016;01:30;19.0;2.24;15.72
Thu;18;2;2016;01:45;19.0;2.2;15.72
Thu;18;2;2016;02:00;19.0;2.22;15.73
Thu;18;2;2016;02:15;20.0;2.32;15.71
Thu;18;2;2016;02:30;19.0;2.27;15.71
Thu;18;2;2016;02:45;20.0;2.3;15.72
Thu;18;2;2016;03:00;20.0;2.31;15.7
Thu;18;2;2016;03:15;19.0;2.3;15.72
Thu;18;2;2016;03:30;19.0;2.29;15.71
Thu;18;2;2016;03:45;19.0;2.08;15.71
Thu;18;2;2016;04:00;19.0;2.02;15.7
Thu;18;2;2016;04:15;19.0;2.14;15.72
Thu;18;2;2016;04:30;19.0;1.81;15.7
Thu;18;2;2016;04:45;19.0;2.19;15.7
Thu;18;2;2016;05:00;18.0;2.14;15.7
Thu;18;2;2016;05:15;19.0;2.12;15.7
Thu;18;2;2016;05:30;19.0;2.23;15.72
Thu;18;2;2016;05:45;19.0;2.15;15.7
Thu;18;2;2016;06:00;19.0;1.73;15.7
Thu;18;2;2016;06:15;18.0;1.88;15.7
Thu;18;2;2016;06:30;19.0;2.09;15.7
Thu;18;2;2016;06:45;19.0;2.06;15.71
Thu;18;2;2016;07:00;19.0;2.16;15.72
Thu;18;2;2016;07:15;19.0;2.02;15.71
Thu;18;2;2016;07:30;18.0;1.68;15.71
Thu;18;2;2016;07:45;19.0;2.16;15.72
Thu;18;2;2016;08:00;19.0;2.07;15.74
Thu;18;2;2016;08:15;19.0;2.15;15.72
Thu;18;2;2016;08:30;18.0;2.11;15.73
Thu;18;2;2016;08:45;19.0;1.51;15.74
Thu;18;2;2016;09:00;20.0;1.55;15.73
Thu;18;2;2016;09:15;21.0;1.59;15.75
Thu;18;2;2016;09:30;20.0;1.58;15.76
Thu;18;2;2016;09:45;21.0;1.61;15.77
Thu;18;2;2016;10:00;20.0;1.65;15.76
Thu;18;2;2016;10:15;20.0;1.69;15.74
Thu;18;2;2016;10:30;20.0;1.7;15.76
Thu;18;2;2016;10:45;20.0;1.72;15.77
Thu;18;2;2016;11:00;20.0;1.76;15.77
Thu;18;2;2016;11:15;21.0;1.78;15.77
Thu;18;2;2016;11:30;20.0;1.79;15.78
Thu;18;2;2016;11:45;20.0;2.34;15.79
Thu;18;2;2016;12:00;20.0;2.48;15.79
Thu;18;2;2016;12:15;20.0;1.95;15.77
Thu;18;2;2016;12:30;20.0;2.97;15.81
Thu;18;2;2016;12:45;20.0;2.94;15.78
Thu;18;2;2016;13:00;20.0;2.32;15.78
Thu;18;2;2016;13:15;20.0;2.81;15.77
Thu;18;2;2016;13:30;20.0;3.19;15.8
Thu;18;2;2016;13:45;21.0;3.32;15.79
Thu;18;2;2016;14:00;20.0;2.3;15.78
Thu;18;2;2016;14:15;20.0;2.98;15.79
Thu;18;2;2016;14:30;21.0;3.54;15.8
Thu;18;2;2016;14:45;20.0;3.01;15.8
Thu;18;2;2016;15:00;20.0;2.41;15.8
Thu;18;2;2016;15:15;21.0;3.42;15.79
Thu;18;2;2016;15:30;21.0;3.4;15.79
Thu;18;2;2016;15:45;20.0;2.82;15.79
Thu;18;2;2016;16:00;21.0;2.74;15.8
Thu;18;2;2016;16:15;21.0;3.1;15.78
Thu;18;2;2016;16:30;22.0;3.58;15.78
Thu;18;2;2016;16:45;21.0;3.37;15.79
Thu;18;2;2016;17:00;21.0;3.02;15.79
Thu;18;2;2016;17:15;19.0;1.84;15.77
Thu;18;2;2016;17:30;20.0;2.97;15.78
Thu;18;2;2016;17:45;21.0;2.8;15.78
Thu;18;2;2016;18:00;21.0;2.63;15.8
Thu;18;2;2016;18:15;20.0;1.79;15.78
Thu;18;2;2016;18:30;20.0;2.45;15.79
Thu;18;2;2016;18:45;19.0;2.32;15.79
Thu;18;2;2016;19:00;19.0;1.92;15.78
Thu;18;2;2016;19:15;19.0;2.41;15.78
Thu;18;2;2016;19:30;19.0;2.54;15.76
Thu;18;2;2016;19:45;20.0;2.58;15.76
