weekday;day;month;year;time;CONSUMO_TOTAL CMB;AVAC CMB;IT CMB
Wed;12;4;2017;02:45;24.0;7.17;15.85
Wed;12;4;2017;03:00;24.0;7.18;15.85
Wed;12;4;2017;03:15;24.0;7.18;15.85
Wed;12;4;2017;03:30;24.0;7.16;15.85
Wed;12;4;2017;03:45;24.0;7.16;15.84
Wed;12;4;2017;04:00;24.0;7.17;15.84
Wed;12;4;2017;04:15;24.0;7.18;15.83
Wed;12;4;2017;04:30;24.0;7.17;15.83
Wed;12;4;2017;04:45;24.0;7.16;15.84
Wed;12;4;2017;05:00;24.0;7.17;15.83
Wed;12;4;2017;05:15;20.0;2.49;15.87
Wed;12;4;2017;05:30;19.0;1.93;15.92
Wed;12;4;2017;05:45;19.0;1.99;15.93
Wed;12;4;2017;06:00;18.0;1.95;15.95
Wed;12;4;2017;06:15;21.0;3.42;15.94
Wed;12;4;2017;06:30;21.0;4.59;15.94
Wed;12;4;2017;06:45;20.0;2.64;15.93
Wed;12;4;2017;07:00;19.0;2.23;15.93
Wed;12;4;2017;07:15;19.0;2.15;15.95
Wed;12;4;2017;07:30;20.0;2.14;15.94
Wed;12;4;2017;07:45;19.0;2.18;15.94
Wed;12;4;2017;08:00;19.0;2.29;15.95
Wed;12;4;2017;08:15;20.0;2.32;15.97
Wed;12;4;2017;08:30;20.0;2.38;15.99
Wed;12;4;2017;08:45;20.0;2.49;15.98
Wed;12;4;2017;09:00;20.0;2.7;15.99
Wed;12;4;2017;09:15;20.0;2.62;16.0
Wed;12;4;2017;09:30;21.0;2.53;16.03
Wed;12;4;2017;09:45;20.0;2.68;16.02
Wed;12;4;2017;10:00;26.0;8.39;16.02
Wed;12;4;2017;10:15;27.0;9.88;15.97
Wed;12;4;2017;10:30;25.0;7.35;15.94
Wed;12;4;2017;10:45;25.0;7.46;15.94
Wed;12;4;2017;11:00;25.0;7.46;15.96
Wed;12;4;2017;11:15;25.0;7.47;15.94
Wed;12;4;2017;11:30;25.0;7.51;15.95
Wed;12;4;2017;11:45;25.0;7.51;15.94
Wed;12;4;2017;12:00;25.0;7.52;15.92
Wed;12;4;2017;12:15;25.0;7.53;15.92
Wed;12;4;2017;12:30;25.0;7.55;15.9
Wed;12;4;2017;12:45;24.0;7.6;15.9
Wed;12;4;2017;13:00;25.0;7.59;15.9
Wed;12;4;2017;13:15;25.0;7.62;15.91
Wed;12;4;2017;13:30;25.0;7.64;15.9
Wed;12;4;2017;13:45;24.0;7.67;15.9
Wed;12;4;2017;14:00;25.0;7.7;15.91
Wed;12;4;2017;14:15;26.0;7.68;15.91
Wed;12;4;2017;14:30;25.0;7.71;15.92
Wed;12;4;2017;14:45;26.0;7.73;15.91
Wed;12;4;2017;15:00;25.0;7.74;15.91
Wed;12;4;2017;15:15;26.0;7.89;15.91
Wed;12;4;2017;15:30;26.0;8.12;15.91
Wed;12;4;2017;15:45;26.0;8.11;15.91
Wed;12;4;2017;16:00;26.0;8.12;15.93
Wed;12;4;2017;16:15;26.0;8.14;15.92
Wed;12;4;2017;16:30;26.0;8.08;15.92
Wed;12;4;2017;16:45;25.0;8.09;15.91
Wed;12;4;2017;17:00;26.0;8.11;15.93
Wed;12;4;2017;17:15;25.0;8.09;15.92
Wed;12;4;2017;17:30;26.0;8.06;15.91
Wed;12;4;2017;17:45;25.0;8.07;15.91
Wed;12;4;2017;18:00;25.0;8.05;15.92
Wed;12;4;2017;18:15;25.0;8.03;15.91
Wed;12;4;2017;18:30;26.0;8.01;15.93
Wed;12;4;2017;18:45;25.0;8.0;15.91
Wed;12;4;2017;19:00;26.0;7.89;15.92
Wed;12;4;2017;19:15;25.0;7.85;15.91
Wed;12;4;2017;19:30;25.0;7.7;15.91
Wed;12;4;2017;19:45;24.0;7.37;15.9
Wed;12;4;2017;20:00;24.0;7.32;15.9
Wed;12;4;2017;20:15;25.0;7.28;15.9
Wed;12;4;2017;20:30;24.0;7.26;15.9
Wed;12;4;2017;20:45;24.0;7.29;15.9
Wed;12;4;2017;21:00;25.0;7.28;15.92
Wed;12;4;2017;21:15;24.0;7.27;15.9
Wed;12;4;2017;21:30;24.0;7.25;15.91
Wed;12;4;2017;21:45;24.0;7.25;15.91
Wed;12;4;2017;22:00;25.0;7.23;15.93
Wed;12;4;2017;22:15;24.0;7.23;15.91
Wed;12;4;2017;22:30;24.0;7.23;15.92
Wed;12;4;2017;22:45;24.0;7.21;15.91
Wed;12;4;2017;23:00;24.0;7.21;15.91
Wed;12;4;2017;23:15;25.0;7.22;15.91
Wed;12;4;2017;23:30;24.0;7.22;15.92
Wed;12;4;2017;23:45;24.0;7.22;15.9
Thu;13;4;2017;00:00;24.0;7.2;15.9
Thu;13;4;2017;00:15;24.0;7.2;15.9
Thu;13;4;2017;00:30;24.0;7.18;15.89
Thu;13;4;2017;00:45;24.0;7.2;15.9
Thu;13;4;2017;01:00;25.0;7.2;15.88
Thu;13;4;2017;01:15;24.0;7.2;15.87
Thu;13;4;2017;01:30;24.0;7.2;15.87
Thu;13;4;2017;01:45;24.0;7.2;15.87
Thu;13;4;2017;02:00;24.0;7.19;15.88
Thu;13;4;2017;02:15;24.0;7.18;15.86
Thu;13;4;2017;02:30;24.0;7.2;15.85
Thu;13;4;2017;02:45;24.0;7.2;15.85
Thu;13;4;2017;03:00;25.0;7.18;15.87
Thu;13;4;2017;03:15;24.0;7.2;15.85
Thu;13;4;2017;03:30;24.0;7.21;15.85
Thu;13;4;2017;03:45;24.0;7.19;15.85
Thu;13;4;2017;04:00;24.0;7.19;15.84
Thu;13;4;2017;04:15;24.0;7.19;15.85
Thu;13;4;2017;04:30;24.0;7.19;15.84
Thu;13;4;2017;04:45;24.0;7.2;15.83
Thu;13;4;2017;05:00;24.0;7.17;15.84
Thu;13;4;2017;05:15;24.0;7.18;15.83
Thu;13;4;2017;05:30;24.0;7.18;15.83
Thu;13;4;2017;05:45;24.0;7.19;15.85
Thu;13;4;2017;06:00;24.0;7.19;15.84
Thu;13;4;2017;06:15;25.0;7.17;15.83
Thu;13;4;2017;06:30;24.0;7.19;15.83
Thu;13;4;2017;06:45;24.0;7.19;15.83
Thu;13;4;2017;07:00;24.0;7.21;15.85
Thu;13;4;2017;07:15;24.0;7.18;15.84
Thu;13;4;2017;07:30;24.0;7.19;15.85
Thu;13;4;2017;07:45;24.0;7.19;15.85
Thu;13;4;2017;08:00;24.0;7.17;15.87
Thu;13;4;2017;08:15;25.0;7.31;15.86
Thu;13;4;2017;08:30;24.0;7.33;15.87
Thu;13;4;2017;08:45;25.0;7.32;15.87
Thu;13;4;2017;09:00;25.0;7.32;15.88
Thu;13;4;2017;09:15;26.0;7.35;15.88
Thu;13;4;2017;09:30;25.0;7.33;15.9
Thu;13;4;2017;09:45;25.0;7.33;15.88
Thu;13;4;2017;10:00;25.0;7.34;15.89
Thu;13;4;2017;10:15;25.0;7.38;15.88
Thu;13;4;2017;10:30;26.0;7.39;15.88
Thu;13;4;2017;10:45;25.0;7.4;15.9
Thu;13;4;2017;11:00;25.0;7.39;15.89
Thu;13;4;2017;11:15;25.0;7.39;15.89
Thu;13;4;2017;11:30;25.0;7.4;15.89
Thu;13;4;2017;11:45;25.0;7.41;15.89
Thu;13;4;2017;12:00;25.0;7.43;15.9
Thu;13;4;2017;12:15;25.0;7.44;15.88
Thu;13;4;2017;12:30;25.0;7.45;15.88
Thu;13;4;2017;12:45;25.0;7.47;15.88
Thu;13;4;2017;13:00;25.0;7.47;15.89
Thu;13;4;2017;13:15;24.0;7.49;15.89
Thu;13;4;2017;13:30;26.0;7.49;15.89
Thu;13;4;2017;13:45;25.0;7.5;15.89
Thu;13;4;2017;14:00;25.0;7.5;15.89
Thu;13;4;2017;14:15;26.0;7.5;15.9
Thu;13;4;2017;14:30;25.0;7.51;15.92
Thu;13;4;2017;14:45;25.0;7.49;15.9
Thu;13;4;2017;15:00;26.0;7.5;15.9
Thu;13;4;2017;15:15;25.0;7.5;15.9
Thu;13;4;2017;15:30;26.0;7.49;15.9
Thu;13;4;2017;15:45;26.0;7.5;15.91
Thu;13;4;2017;16:00;25.0;7.49;15.89
Thu;13;4;2017;16:15;26.0;7.5;15.9
Thu;13;4;2017;16:30;25.0;7.48;15.9
Thu;13;4;2017;16:45;26.0;7.47;15.89
Thu;13;4;2017;17:00;26.0;7.52;15.91
Thu;13;4;2017;17:15;26.0;7.47;15.91
Thu;13;4;2017;17:30;25.0;7.49;15.91
Thu;13;4;2017;17:45;26.0;7.47;15.91
Thu;13;4;2017;18:00;25.0;7.48;15.91
Thu;13;4;2017;18:15;25.0;7.44;15.93
Thu;13;4;2017;18:30;25.0;7.44;15.91
Thu;13;4;2017;18:45;26.0;7.4;15.91
Thu;13;4;2017;19:00;25.0;7.28;15.91
Thu;13;4;2017;19:15;25.0;7.29;15.91
Thu;13;4;2017;19:30;24.0;7.26;15.91
Thu;13;4;2017;19:45;25.0;7.24;15.9
Thu;13;4;2017;20:00;24.0;7.22;15.9
Thu;13;4;2017;20:15;25.0;7.2;15.9
Thu;13;4;2017;20:30;25.0;7.22;15.9
Thu;13;4;2017;20:45;24.0;7.21;15.91
Thu;13;4;2017;21:00;25.0;7.2;15.9
Thu;13;4;2017;21:15;24.0;7.22;15.9
Thu;13;4;2017;21:30;24.0;7.23;15.9
Thu;13;4;2017;21:45;25.0;7.23;15.9
Thu;13;4;2017;22:00;24.0;7.22;15.92
Thu;13;4;2017;22:15;24.0;7.23;15.9
Thu;13;4;2017;22:30;24.0;7.24;15.9
Thu;13;4;2017;22:45;24.0;7.24;15.9
Thu;13;4;2017;23:00;25.0;7.24;15.9
Thu;13;4;2017;23:15;24.0;7.24;15.91
Thu;13;4;2017;23:30;24.0;6.95;15.9
Thu;13;4;2017;23:45;24.0;7.02;15.9
Fri;14;4;2017;00:00;24.0;7.88;15.9
Fri;14;4;2017;00:15;25.0;7.89;15.89
Fri;14;4;2017;00:30;25.0;7.9;15.9
Fri;14;4;2017;00:45;25.0;7.95;15.87
Fri;14;4;2017;01:00;25.0;7.96;15.86
Fri;14;4;2017;01:15;25.0;7.98;15.85
Fri;14;4;2017;01:30;25.0;7.92;15.85
Fri;14;4;2017;01:45;24.0;7.92;15.86
Fri;14;4;2017;02:00;25.0;7.9;15.85
Fri;14;4;2017;02:15;25.0;7.91;15.85
Fri;14;4;2017;02:30;25.0;7.91;15.84
Fri;14;4;2017;02:45;25.0;7.93;15.84
Fri;14;4;2017;03:00;24.0;7.92;15.85
Fri;14;4;2017;03:15;25.0;7.91;15.83
Fri;14;4;2017;03:30;25.0;7.92;15.83
Fri;14;4;2017;03:45;25.0;7.92;15.83
Fri;14;4;2017;04:00;25.0;7.95;15.83
Fri;14;4;2017;04:15;25.0;7.92;15.84
Fri;14;4;2017;04:30;24.0;7.92;15.82
Fri;14;4;2017;04:45;25.0;7.92;15.82
Fri;14;4;2017;05:00;25.0;7.93;15.82
Fri;14;4;2017;05:15;25.0;7.93;15.81
Fri;14;4;2017;05:30;25.0;7.93;15.83
Fri;14;4;2017;05:45;24.0;7.93;15.81
Fri;14;4;2017;06:00;25.0;7.94;15.81
Fri;14;4;2017;06:15;25.0;7.9;15.81
Fri;14;4;2017;06:30;25.0;7.91;15.82
Fri;14;4;2017;06:45;25.0;7.91;15.83
Fri;14;4;2017;07:00;24.0;7.92;15.82
Fri;14;4;2017;07:15;25.0;7.93;15.81
Fri;14;4;2017;07:30;25.0;7.66;15.82
Fri;14;4;2017;07:45;23.0;6.85;15.82
Fri;14;4;2017;08:00;24.0;6.73;15.84
Fri;14;4;2017;08:15;23.0;6.44;15.83
Fri;14;4;2017;08:30;24.0;6.31;15.83
Fri;14;4;2017;08:45;23.0;6.31;15.83
Fri;14;4;2017;09:00;23.0;6.31;15.84
Fri;14;4;2017;09:15;23.0;6.31;15.86
Fri;14;4;2017;09:30;23.0;6.34;15.85
Fri;14;4;2017;09:45;24.0;6.33;15.85
Fri;14;4;2017;10:00;23.0;6.32;15.85
Fri;14;4;2017;10:15;23.0;6.34;15.85
Fri;14;4;2017;10:30;22.0;4.64;15.88
Fri;14;4;2017;10:45;23.0;6.18;15.94
Fri;14;4;2017;11:00;23.0;6.44;15.9
Fri;14;4;2017;11:15;24.0;6.35;15.87
Fri;14;4;2017;11:30;23.0;6.35;15.87
Fri;14;4;2017;11:45;23.0;6.34;15.88
Fri;14;4;2017;12:00;23.0;6.34;15.87
Fri;14;4;2017;12:15;24.0;6.35;15.86
Fri;14;4;2017;12:30;21.0;4.89;15.87
Fri;14;4;2017;12:45;23.0;5.74;15.95
Fri;14;4;2017;13:00;23.0;6.54;15.9
Fri;14;4;2017;13:15;24.0;6.44;15.87
Fri;14;4;2017;13:30;23.0;6.44;15.87
Fri;14;4;2017;13:45;23.0;6.43;15.87
Fri;14;4;2017;14:00;24.0;6.4;15.87
Fri;14;4;2017;14:15;23.0;6.39;15.87
Fri;14;4;2017;14:30;23.0;6.42;15.89
Fri;14;4;2017;14:45;24.0;6.39;15.87
Fri;14;4;2017;15:00;23.0;6.41;15.87
Fri;14;4;2017;15:15;23.0;6.38;15.87
Fri;14;4;2017;15:30;24.0;6.37;15.88
Fri;14;4;2017;15:45;23.0;6.43;15.87
Fri;14;4;2017;16:00;23.0;6.38;15.87
Fri;14;4;2017;16:15;24.0;6.42;15.87
Fri;14;4;2017;16:30;23.0;6.39;15.86
Fri;14;4;2017;16:45;23.0;6.39;15.86
Fri;14;4;2017;17:00;23.0;6.38;15.88
Fri;14;4;2017;17:15;24.0;6.45;15.86
Fri;14;4;2017;17:30;23.0;6.41;15.86
Fri;14;4;2017;17:45;23.0;6.37;15.86
Fri;14;4;2017;18:00;24.0;6.37;15.86
Fri;14;4;2017;18:15;23.0;6.36;15.88
Fri;14;4;2017;18:30;23.0;6.35;15.87
Fri;14;4;2017;18:45;23.0;6.39;15.86
Fri;14;4;2017;19:00;24.0;6.37;15.87
Fri;14;4;2017;19:15;21.0;4.35;15.9
Fri;14;4;2017;19:30;23.0;6.23;15.94
Fri;14;4;2017;19:45;23.0;6.36;15.89
Fri;14;4;2017;20:00;24.0;6.33;15.88
Fri;14;4;2017;20:15;23.0;6.31;15.88
Fri;14;4;2017;20:30;24.0;6.31;15.87
Fri;14;4;2017;20:45;21.0;4.04;15.91
Fri;14;4;2017;21:00;23.0;6.63;15.94
Fri;14;4;2017;21:15;23.0;6.33;15.89
Fri;14;4;2017;21:30;24.0;6.31;15.89
Fri;14;4;2017;21:45;23.0;6.3;15.88
Fri;14;4;2017;22:00;23.0;6.29;15.9
Fri;14;4;2017;22:15;24.0;6.3;15.88
Fri;14;4;2017;22:30;21.0;4.25;15.9
Fri;14;4;2017;22:45;23.0;6.37;15.96
Fri;14;4;2017;23:00;24.0;6.33;15.9
Fri;14;4;2017;23:15;23.0;6.3;15.9
Fri;14;4;2017;23:30;23.0;6.3;15.88
Fri;14;4;2017;23:45;23.0;6.29;15.88
Sat;15;4;2017;00:00;23.0;6.29;15.89
Sat;15;4;2017;00:15;24.0;6.29;15.88
Sat;15;4;2017;00:30;21.0;4.09;15.92
Sat;15;4;2017;00:45;23.0;6.46;15.95
Sat;15;4;2017;01:00;23.0;6.32;15.87
Sat;15;4;2017;01:15;23.0;6.29;15.85
Sat;15;4;2017;01:30;24.0;6.28;15.85
Sat;15;4;2017;01:45;23.0;6.29;15.85
Sat;15;4;2017;02:00;23.0;6.29;15.83
Sat;15;4;2017;02:15;21.0;3.77;15.87
Sat;15;4;2017;02:30;23.0;6.59;15.89
Sat;15;4;2017;02:45;22.0;4.41;15.84
Sat;15;4;2017;03:00;18.0;1.9;15.95
Sat;15;4;2017;03:15;19.0;2.04;15.95
Sat;15;4;2017;03:30;19.0;2.05;15.96
Sat;15;4;2017;03:45;20.0;2.05;15.96
Sat;15;4;2017;04:00;20.0;3.45;15.96
Sat;15;4;2017;04:15;21.0;4.27;15.97
Sat;15;4;2017;04:30;20.0;2.71;15.96
Sat;15;4;2017;04:45;20.0;2.4;15.94
Sat;15;4;2017;05:00;19.0;2.39;15.94
Sat;15;4;2017;05:15;19.0;2.26;15.94
Sat;15;4;2017;05:30;19.0;2.31;15.96
Sat;15;4;2017;05:45;20.0;2.22;15.94
Sat;15;4;2017;06:00;19.0;2.25;15.94
Sat;15;4;2017;06:15;19.0;2.17;15.94
Sat;15;4;2017;06:30;19.0;2.24;15.94
Sat;15;4;2017;06:45;19.0;2.2;15.95
Sat;15;4;2017;07:00;20.0;2.16;15.94
Sat;15;4;2017;07:15;19.0;2.15;15.94
Sat;15;4;2017;07:30;19.0;2.19;15.95
Sat;15;4;2017;07:45;19.0;2.27;15.95
Sat;15;4;2017;08:00;19.0;2.26;15.98
Sat;15;4;2017;08:15;20.0;2.44;15.96
