weekday;day;month;year;time;EA+ Geral ALF2A7+A8 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh);EA+ IT ALF2A7+A8 (KWh)
Mon;8;2;2016;20:30;135.25;41.86;80.74
Mon;8;2;2016;20:45;133.51;40.4;80.46
Mon;8;2;2016;21:00;132.25;38.35;80.33
Mon;8;2;2016;21:15;135.4;41.41;80.81
Mon;8;2;2016;21:30;133.26;39.09;80.6
Mon;8;2;2016;21:45;134.48;40.48;80.35
Mon;8;2;2016;22:00;134.43;40.44;80.48
Mon;8;2;2016;22:15;137.27;39.8;83.46
Mon;8;2;2016;22:30;128.56;38.11;77.32
Mon;8;2;2016;22:45;134.34;40.83;80.26
Mon;8;2;2016;23:00;130.81;37.91;80.26
Mon;8;2;2016;23:15;133.67;40.96;80.28
Mon;8;2;2016;23:30;131.47;38.38;80.27
Mon;8;2;2016;23:45;135.3;41.38;80.19
Tue;9;2;2016;00:00;132.52;38.95;80.49
Tue;9;2;2016;00:15;131.91;37.88;80.28
Tue;9;2;2016;00:30;142.77;41.86;86.44
Tue;9;2;2016;00:45;122.85;36.12;74.01
Tue;9;2;2016;01:00;133.79;40.06;80.43
Tue;9;2;2016;01:15;133.07;39.28;80.32
Tue;9;2;2016;01:30;133.02;39.27;79.91
Tue;9;2;2016;01:45;132.24;39.55;80.03
Tue;9;2;2016;02:00;135.05;41.83;80.18
Tue;9;2;2016;02:15;132.17;38.69;80.04
Tue;9;2;2016;02:30;133.89;40.5;80.05
Tue;9;2;2016;02:45;131.8;38.03;80.24
Tue;9;2;2016;03:00;133.55;40.27;79.78
Tue;9;2;2016;03:15;131.41;38.1;80.13
Tue;9;2;2016;03:30;134.25;40.77;80.12
Tue;9;2;2016;03:45;131.3;37.77;79.8
Tue;9;2;2016;04:00;133.36;40.27;80.06
Tue;9;2;2016;04:15;131.22;38.84;80.09
Tue;9;2;2016;04:30;132.1;39.59;80.03
Tue;9;2;2016;04:45;132.04;39.0;79.91
Tue;9;2;2016;05:00;133.8;40.37;80.28
Tue;9;2;2016;05:15;134.27;40.86;79.9
Tue;9;2;2016;05:30;132.34;39.43;79.93
Tue;9;2;2016;05:45;132.48;39.55;80.0
Tue;9;2;2016;06:00;132.66;39.65;79.75
Tue;9;2;2016;06:15;135.57;39.92;82.36
Tue;9;2;2016;06:30;129.65;39.26;77.72
Tue;9;2;2016;06:45;130.74;37.99;79.83
Tue;9;2;2016;07:00;132.44;40.1;80.16
Tue;9;2;2016;07:15;130.7;38.64;79.84
Tue;9;2;2016;07:30;131.95;39.24;79.87
Tue;9;2;2016;07:45;132.01;39.1;79.77
Tue;9;2;2016;08:00;133.34;39.33;79.98
Tue;9;2;2016;08:15;132.52;38.94;80.1
Tue;9;2;2016;08:30;138.22;41.02;83.06
Tue;9;2;2016;08:45;127.73;37.41;76.63
Tue;9;2;2016;09:00;132.78;38.84;79.95
Tue;9;2;2016;09:15;134.24;40.48;80.29
Tue;9;2;2016;09:30;134.22;40.41;80.32
Tue;9;2;2016;09:45;134.37;40.22;79.87
Tue;9;2;2016;10:00;132.7;38.93;80.43
Tue;9;2;2016;10:15;133.21;40.09;80.47
Tue;9;2;2016;10:30;133.68;39.99;80.39
Tue;9;2;2016;10:45;136.15;41.54;80.29
Tue;9;2;2016;11:00;131.7;37.99;80.43
Tue;9;2;2016;11:15;135.87;41.46;80.36
Tue;9;2;2016;11:30;135.07;41.06;80.39
Tue;9;2;2016;11:45;132.28;38.22;80.08
Tue;9;2;2016;12:00;138.66;44.17;80.61
Tue;9;2;2016;12:15;138.7;44.67;80.31
Tue;9;2;2016;12:30;135.54;41.47;80.48
Tue;9;2;2016;12:45;134.88;40.7;80.46
Tue;9;2;2016;13:00;136.49;41.77;80.97
Tue;9;2;2016;13:15;132.71;40.27;79.52
Tue;9;2;2016;13:30;133.92;40.74;80.42
Tue;9;2;2016;13:45;134.75;40.89;80.16
Tue;9;2;2016;14:00;134.93;40.85;80.57
Tue;9;2;2016;14:15;134.46;40.4;80.4
Tue;9;2;2016;14:30;135.91;41.62;80.31
Tue;9;2;2016;14:45;133.48;39.39;80.6
Tue;9;2;2016;15:00;136.7;42.38;80.11
Tue;9;2;2016;15:15;133.5;39.46;80.59
Tue;9;2;2016;15:30;136.39;42.1;80.54
Tue;9;2;2016;15:45;134.15;40.03;80.62
Tue;9;2;2016;16:00;135.8;41.59;80.46
Tue;9;2;2016;16:15;133.76;39.27;80.45
Tue;9;2;2016;16:30;139.69;43.11;82.93
Tue;9;2;2016;16:45;128.57;38.1;78.03
Tue;9;2;2016;17:00;135.71;41.35;80.47
Tue;9;2;2016;17:15;134.43;40.11;80.39
Tue;9;2;2016;17:30;135.46;41.1;80.67
Tue;9;2;2016;17:45;134.32;39.87;80.32
Tue;9;2;2016;18:00;135.55;41.26;80.6
Tue;9;2;2016;18:15;134.46;39.99;80.33
Tue;9;2;2016;18:30;135.12;40.46;80.5
Tue;9;2;2016;18:45;141.26;43.1;83.53
Tue;9;2;2016;19:00;128.54;37.77;77.41
Tue;9;2;2016;19:15;135.82;41.57;80.15
Tue;9;2;2016;19:30;134.94;40.45;80.66
Tue;9;2;2016;19:45;135.08;40.61;80.3
Tue;9;2;2016;20:00;133.68;40.12;80.62
Tue;9;2;2016;20:15;135.83;42.13;80.33
Tue;9;2;2016;20:30;132.9;39.28;80.21
Tue;9;2;2016;20:45;135.42;41.84;80.3
Tue;9;2;2016;21:00;133.75;40.13;80.5
Tue;9;2;2016;21:15;134.55;41.14;80.15
Tue;9;2;2016;21:30;132.75;40.1;80.17
Tue;9;2;2016;21:45;134.8;41.64;80.26
Tue;9;2;2016;22:00;133.28;39.59;80.6
Tue;9;2;2016;22:15;135.18;41.73;79.98
Tue;9;2;2016;22:30;134.33;40.69;80.25
Tue;9;2;2016;22:45;133.18;39.8;80.46
Tue;9;2;2016;23:00;134.8;41.1;80.31
Tue;9;2;2016;23:15;136.81;42.48;80.74
Tue;9;2;2016;23:30;133.61;41.0;79.48
Tue;9;2;2016;23:45;132.97;39.47;80.35
Wed;10;2;2016;00:00;135.21;41.43;80.18
Wed;10;2;2016;00:15;133.84;39.84;80.08
Wed;10;2;2016;00:30;135.57;41.61;80.25
Wed;10;2;2016;00:45;133.46;39.62;80.42
Wed;10;2;2016;01:00;134.46;41.11;80.26
Wed;10;2;2016;01:15;134.07;40.56;80.22
Wed;10;2;2016;01:30;136.07;42.17;80.06
Wed;10;2;2016;01:45;133.96;40.12;80.25
Wed;10;2;2016;02:00;134.1;40.65;80.01
Wed;10;2;2016;02:15;134.57;40.85;80.11
Wed;10;2;2016;02:30;135.01;41.6;79.83
Wed;10;2;2016;02:45;136.13;40.03;82.21
Wed;10;2;2016;03:00;130.41;39.69;77.61
Wed;10;2;2016;03:15;133.37;39.74;79.98
Wed;10;2;2016;03:30;134.64;41.43;80.03
Wed;10;2;2016;03:45;133.11;39.74;79.89
Wed;10;2;2016;04:00;133.83;40.37;80.1
Wed;10;2;2016;04:15;133.02;39.84;80.02
Wed;10;2;2016;04:30;134.97;41.88;79.79
Wed;10;2;2016;04:45;132.68;39.52;79.88
Wed;10;2;2016;05:00;140.05;43.31;83.16
Wed;10;2;2016;05:15;127.6;38.03;76.99
Wed;10;2;2016;05:30;133.16;40.25;79.7
Wed;10;2;2016;05:45;134.24;41.21;80.06
Wed;10;2;2016;06:00;132.49;40.06;79.69
Wed;10;2;2016;06:15;131.21;38.62;80.1
Wed;10;2;2016;06:30;137.34;44.29;80.07
Wed;10;2;2016;06:45;133.8;40.85;79.76
Wed;10;2;2016;07:00;131.86;38.79;79.95
Wed;10;2;2016;07:15;135.1;41.93;80.01
Wed;10;2;2016;07:30;132.7;39.64;79.63
Wed;10;2;2016;07:45;135.61;42.93;79.91
Wed;10;2;2016;08:00;131.97;38.16;80.01
Wed;10;2;2016;08:15;135.87;42.13;80.0
Wed;10;2;2016;08:30;133.97;40.18;79.98
Wed;10;2;2016;08:45;136.94;42.67;80.02
Wed;10;2;2016;09:00;133.31;38.56;80.42
Wed;10;2;2016;09:15;137.91;43.09;80.07
Wed;10;2;2016;09:30;133.88;39.2;80.69
Wed;10;2;2016;09:45;136.74;42.33;80.15
Wed;10;2;2016;10:00;134.71;40.48;80.65
Wed;10;2;2016;10:15;132.78;38.25;80.8
Wed;10;2;2016;10:30;126.65;29.97;80.72
Wed;10;2;2016;10:45;142.37;46.62;80.69
Wed;10;2;2016;11:00;140.71;44.84;80.87
Wed;10;2;2016;11:15;138.64;43.23;80.69
Wed;10;2;2016;11:30;137.03;41.18;80.64
Wed;10;2;2016;11:45;140.35;44.61;80.66
Wed;10;2;2016;12:00;137.81;42.27;80.94
Wed;10;2;2016;12:15;138.04;42.51;80.7
Wed;10;2;2016;12:30;135.57;40.35;80.56
Wed;10;2;2016;12:45;138.07;43.33;80.62
Wed;10;2;2016;13:00;141.64;43.43;83.07
Wed;10;2;2016;13:15;133.43;40.47;78.03
Wed;10;2;2016;13:30;137.15;41.61;80.63
Wed;10;2;2016;13:45;137.94;42.87;80.83
Wed;10;2;2016;14:00;134.93;39.39;80.62
Wed;10;2;2016;14:15;140.16;44.72;80.43
Wed;10;2;2016;14:30;135.8;40.2;80.81
Wed;10;2;2016;14:45;137.85;42.31;80.78
Wed;10;2;2016;15:00;136.19;40.23;80.86
Wed;10;2;2016;15:15;141.99;43.27;84.34
Wed;10;2;2016;15:30;129.51;37.83;77.57
Wed;10;2;2016;15:45;140.44;44.7;80.56
Wed;10;2;2016;16:00;136.58;40.73;81.01
Wed;10;2;2016;16:15;136.37;40.56;80.98
Wed;10;2;2016;16:30;135.18;39.44;80.81
Wed;10;2;2016;16:45;141.36;45.09;80.84
Wed;10;2;2016;17:00;135.02;39.54;80.82
Wed;10;2;2016;17:15;136.86;41.05;80.9
Wed;10;2;2016;17:30;135.31;39.83;80.75
Wed;10;2;2016;17:45;137.21;42.15;80.63
Wed;10;2;2016;18:00;136.56;41.59;80.97
Wed;10;2;2016;18:15;137.17;41.25;80.8
Wed;10;2;2016;18:30;135.62;39.64;80.68
Wed;10;2;2016;18:45;137.31;41.73;80.72
Wed;10;2;2016;19:00;137.68;41.36;80.31
Wed;10;2;2016;19:15;137.15;41.88;80.71
Wed;10;2;2016;19:30;134.03;38.36;80.76
Wed;10;2;2016;19:45;136.9;40.72;80.99
Wed;10;2;2016;20:00;137.66;43.14;80.18
Wed;10;2;2016;20:15;133.45;39.24;80.51
Wed;10;2;2016;20:30;135.42;41.67;80.37
Wed;10;2;2016;20:45;134.71;41.43;80.49
Wed;10;2;2016;21:00;133.77;39.96;80.43
Wed;10;2;2016;21:15;133.75;39.7;80.61
Wed;10;2;2016;21:30;136.16;41.93;80.66
Wed;10;2;2016;21:45;134.37;40.74;80.24
Wed;10;2;2016;22:00;134.46;40.49;80.56
Wed;10;2;2016;22:15;132.62;38.84;80.55
Wed;10;2;2016;22:30;134.55;40.51;80.21
Wed;10;2;2016;22:45;136.07;42.72;80.39
Wed;10;2;2016;23:00;133.94;40.8;80.53
Wed;10;2;2016;23:15;136.37;40.82;82.71
Wed;10;2;2016;23:30;131.02;40.81;77.75
Wed;10;2;2016;23:45;132.1;38.61;80.18
Thu;11;2;2016;00:00;133.39;39.46;80.44
Thu;11;2;2016;00:15;137.49;43.22;80.56
Thu;11;2;2016;00:30;133.01;39.0;80.1
Thu;11;2;2016;00:45;133.65;39.69;80.6
Thu;11;2;2016;01:00;133.84;39.95;80.19
Thu;11;2;2016;01:15;135.25;41.0;80.37
Thu;11;2;2016;01:30;139.78;42.57;83.39
Thu;11;2;2016;01:45;127.98;38.27;77.12
Thu;11;2;2016;02:00;131.76;39.4;80.03
Thu;11;2;2016;02:15;134.08;40.48;79.94
Thu;11;2;2016;02:30;136.27;42.81;80.22
Thu;11;2;2016;02:45;133.26;39.55;79.92
Thu;11;2;2016;03:00;133.75;40.04;80.14
Thu;11;2;2016;03:15;132.98;39.4;80.22
Thu;11;2;2016;03:30;135.66;41.87;80.08
Thu;11;2;2016;03:45;132.13;38.67;80.14
Thu;11;2;2016;04:00;135.37;41.9;79.91
Thu;11;2;2016;04:15;133.02;40.84;80.23
Thu;11;2;2016;04:30;133.4;40.5;80.0
Thu;11;2;2016;04:45;134.46;41.12;80.03
Thu;11;2;2016;05:00;134.11;40.77;79.83
Thu;11;2;2016;05:15;133.42;39.84;80.52
Thu;11;2;2016;05:30;134.51;41.48;79.89
Thu;11;2;2016;05:45;131.8;38.71;80.04
Thu;11;2;2016;06:00;136.08;42.04;80.5
Thu;11;2;2016;06:15;132.95;40.42;79.43
Thu;11;2;2016;06:30;131.51;38.4;80.04
Thu;11;2;2016;06:45;132.43;39.88;79.88
Thu;11;2;2016;07:00;133.65;41.02;80.31
Thu;11;2;2016;07:15;135.31;42.77;79.72
Thu;11;2;2016;07:30;132.92;39.84;79.9
Thu;11;2;2016;07:45;134.03;40.79;80.05
Thu;11;2;2016;08:00;132.34;38.15;80.14
Thu;11;2;2016;08:15;138.22;44.08;79.99
Thu;11;2;2016;08:30;133.11;39.03;80.18
Thu;11;2;2016;08:45;135.01;40.79;80.01
Thu;11;2;2016;09:00;133.02;38.24;80.54
Thu;11;2;2016;09:15;139.74;44.41;80.12
Thu;11;2;2016;09:30;140.42;42.39;83.18
Thu;11;2;2016;09:45;131.48;39.25;78.11
Thu;11;2;2016;10:00;133.29;39.19;80.41
Thu;11;2;2016;10:15;135.63;40.6;80.82
Thu;11;2;2016;10:30;138.18;43.0;80.52
Thu;11;2;2016;10:45;136.78;41.12;80.69
Thu;11;2;2016;11:00;136.12;40.49;80.59
Thu;11;2;2016;11:15;136.45;40.55;80.62
Thu;11;2;2016;11:30;137.12;41.14;80.61
Thu;11;2;2016;11:45;142.4;42.8;83.86
Thu;11;2;2016;12:00;131.85;39.89;77.53
Thu;11;2;2016;12:15;136.94;41.93;80.45
Thu;11;2;2016;12:30;136.42;41.08;80.89
Thu;11;2;2016;12:45;133.27;38.98;80.58
Thu;11;2;2016;13:00;138.99;44.92;80.63
Thu;11;2;2016;13:15;135.55;40.57;80.58
Thu;11;2;2016;13:30;137.46;41.99;80.71
Thu;11;2;2016;13:45;135.61;40.64;80.44
Thu;11;2;2016;14:00;136.9;41.39;80.76
Thu;11;2;2016;14:15;134.06;38.46;80.66
Thu;11;2;2016;14:30;140.29;44.98;80.56
Thu;11;2;2016;14:45;135.76;40.08;80.85
Thu;11;2;2016;15:00;136.15;40.57;80.58
Thu;11;2;2016;15:15;135.89;40.6;80.38
Thu;11;2;2016;15:30;136.34;40.72;81.03
Thu;11;2;2016;15:45;134.87;39.38;80.49
Thu;11;2;2016;16:00;137.38;42.34;80.86
Thu;11;2;2016;16:15;138.78;43.34;81.21
Thu;11;2;2016;16:30;135.28;40.18;80.4
Thu;11;2;2016;16:45;134.52;39.35;80.46
Thu;11;2;2016;17:00;135.85;40.2;80.78
Thu;11;2;2016;17:15;139.03;42.92;81.09
Thu;11;2;2016;17:30;135.23;39.87;80.64
Thu;11;2;2016;17:45;137.68;41.34;80.72
Thu;11;2;2016;18:00;135.11;39.3;80.86
Thu;11;2;2016;18:15;140.15;44.04;80.8
Thu;11;2;2016;18:30;131.06;35.9;80.94
Thu;11;2;2016;18:45;135.03;40.32;80.63
Thu;11;2;2016;19:00;136.38;41.23;80.87
Thu;11;2;2016;19:15;134.67;39.27;80.64
Thu;11;2;2016;19:30;137.98;42.49;80.64
Thu;11;2;2016;19:45;139.54;41.72;83.18
Thu;11;2;2016;20:00;130.21;38.6;78.36
Thu;11;2;2016;20:15;133.78;39.38;80.56
Thu;11;2;2016;20:30;135.25;40.42;80.59
Thu;11;2;2016;20:45;137.32;42.9;80.98
Thu;11;2;2016;21:00;134.67;40.03;80.43
Thu;11;2;2016;21:15;131.9;38.76;80.75
Thu;11;2;2016;21:30;135.45;41.92;80.67
Thu;11;2;2016;21:45;134.65;40.38;80.68
Thu;11;2;2016;22:00;139.62;41.76;83.83
Thu;11;2;2016;22:15;129.91;39.36;77.58
Thu;11;2;2016;22:30;133.76;39.68;80.44
Thu;11;2;2016;22:45;134.63;40.76;80.41
Thu;11;2;2016;23:00;134.72;40.82;80.43
Thu;11;2;2016;23:15;134.96;41.12;80.49
Thu;11;2;2016;23:30;132.95;39.16;80.59
Thu;11;2;2016;23:45;135.6;41.49;80.3
Fri;12;2;2016;00:00;133.14;39.91;80.54
Fri;12;2;2016;00:15;132.34;38.85;80.46
Fri;12;2;2016;00:30;135.0;40.56;80.48
Fri;12;2;2016;00:45;135.76;41.94;80.48
Fri;12;2;2016;01:00;131.9;37.79;80.36
Fri;12;2;2016;01:15;135.46;41.19;80.53
Fri;12;2;2016;01:30;134.5;40.51;80.43
Fri;12;2;2016;01:45;132.97;39.12;80.1
Fri;12;2;2016;02:00;132.99;38.97;80.26
Fri;12;2;2016;02:15;136.29;42.63;80.27
Fri;12;2;2016;02:30;132.21;38.02;80.96
Fri;12;2;2016;02:45;133.43;40.23;79.74
Fri;12;2;2016;03:00;132.33;39.34;80.38
Fri;12;2;2016;03:15;136.34;43.07;79.97
Fri;12;2;2016;03:30;133.2;39.38;80.38
Fri;12;2;2016;03:45;134.29;40.57;80.07
Fri;12;2;2016;04:00;132.48;38.82;80.42
Fri;12;2;2016;04:15;134.86;41.01;80.21
Fri;12;2;2016;04:30;134.66;41.35;80.25
Fri;12;2;2016;04:45;133.36;39.76;80.0
Fri;12;2;2016;05:00;134.22;40.44;80.25
Fri;12;2;2016;05:15;133.18;39.46;80.17
Fri;12;2;2016;05:30;136.33;43.38;80.28
Fri;12;2;2016;05:45;131.82;39.47;80.02
Fri;12;2;2016;06:00;137.32;41.41;82.78
Fri;12;2;2016;06:15;131.61;40.69;77.5
Fri;12;2;2016;06:30;133.91;40.66;80.33
Fri;12;2;2016;06:45;133.58;40.1;80.05
Fri;12;2;2016;07:00;136.11;42.28;80.21
Fri;12;2;2016;07:15;133.07;39.77;80.18
Fri;12;2;2016;07:30;132.76;39.47;80.23
Fri;12;2;2016;07:45;136.01;42.15;80.06
Fri;12;2;2016;08:00;135.17;40.81;80.6
Fri;12;2;2016;08:15;138.83;41.53;83.12
Fri;12;2;2016;08:30;130.32;39.69;77.2
Fri;12;2;2016;08:45;135.14;41.2;80.23
Fri;12;2;2016;09:00;138.41;43.09;80.64
Fri;12;2;2016;09:15;135.65;40.78;80.5
Fri;12;2;2016;09:30;136.49;41.28;80.6
Fri;12;2;2016;09:45;138.22;42.42;80.68
Fri;12;2;2016;10:00;132.76;37.63;80.96
Fri;12;2;2016;10:15;138.73;42.93;80.67
Fri;12;2;2016;10:30;138.93;43.11;80.92
Fri;12;2;2016;10:45;134.98;40.29;80.81
Fri;12;2;2016;11:00;136.2;41.86;80.89
Fri;12;2;2016;11:15;135.94;40.13;80.91
Fri;12;2;2016;11:30;137.54;41.71;80.89
Fri;12;2;2016;11:45;137.83;41.43;80.62
Fri;12;2;2016;12:00;138.39;41.93;80.9
Fri;12;2;2016;12:15;139.87;43.57;80.91
Fri;12;2;2016;12:30;136.27;39.87;80.82
Fri;12;2;2016;12:45;136.77;39.98;81.11
Fri;12;2;2016;13:00;138.0;42.63;80.3
Fri;12;2;2016;13:15;136.83;41.37;80.88
Fri;12;2;2016;13:30;133.87;38.73;80.75
Fri;12;2;2016;13:45;138.35;42.61;80.81
Fri;12;2;2016;14:00;137.69;41.83;80.91
Fri;12;2;2016;14:15;136.04;40.33;80.67
Fri;12;2;2016;14:30;138.55;42.54;80.8
Fri;12;2;2016;14:45;137.16;41.55;81.02
Fri;12;2;2016;15:00;134.4;38.72;81.12
Fri;12;2;2016;15:15;139.45;43.36;80.8
Fri;12;2;2016;15:30;137.09;41.55;80.9
Fri;12;2;2016;15:45;135.33;40.54;81.08
Fri;12;2;2016;16:00;136.18;41.03;80.88
Fri;12;2;2016;16:15;141.36;42.67;83.33
Fri;12;2;2016;16:30;132.91;39.81;78.56
Fri;12;2;2016;16:45;139.89;43.17;80.89
Fri;12;2;2016;17:00;136.4;39.4;80.99
Fri;12;2;2016;17:15;139.09;42.49;80.91
Fri;12;2;2016;17:30;136.78;40.49;81.03
Fri;12;2;2016;17:45;136.22;40.42;80.78
Fri;12;2;2016;18:00;136.54;40.67;81.03
Fri;12;2;2016;18:15;136.78;42.13;80.74
Fri;12;2;2016;18:30;140.15;41.94;83.64
Fri;12;2;2016;18:45;128.67;37.11;77.7
Fri;12;2;2016;19:00;137.59;42.08;80.58
Fri;12;2;2016;19:15;136.86;41.89;80.84
Fri;12;2;2016;19:30;133.64;38.6;80.39
Fri;12;2;2016;19:45;136.22;40.97;80.46
Fri;12;2;2016;20:00;135.67;41.22;80.87
Fri;12;2;2016;20:15;134.85;40.37;80.74
Fri;12;2;2016;20:30;137.07;42.72;80.43
Fri;12;2;2016;20:45;134.83;40.39;80.68
Fri;12;2;2016;21:00;133.15;39.78;80.51
Fri;12;2;2016;21:15;132.4;39.11;80.55
Fri;12;2;2016;21:30;136.38;42.08;80.51
Fri;12;2;2016;21:45;136.72;43.03;80.71
Fri;12;2;2016;22:00;134.44;40.37;80.29
Fri;12;2;2016;22:15;133.39;39.47;80.52
Fri;12;2;2016;22:30;131.87;37.91;80.59
Fri;12;2;2016;22:45;138.28;44.11;80.27
Fri;12;2;2016;23:00;135.64;41.01;81.31
Fri;12;2;2016;23:15;132.64;39.61;79.74
Fri;12;2;2016;23:30;133.55;39.59;80.36
Fri;12;2;2016;23:45;133.56;39.9;80.16
Sat;13;2;2016;00:00;136.13;41.84;80.51
Sat;13;2;2016;00:15;133.26;39.9;80.65
Sat;13;2;2016;00:30;134.26;40.72;80.29
Sat;13;2;2016;00:45;130.53;36.9;80.43
Sat;13;2;2016;01:00;134.57;40.54;80.26
Sat;13;2;2016;01:15;134.22;40.56;80.31
Sat;13;2;2016;01:30;133.02;39.3;79.91
Sat;13;2;2016;01:45;132.82;38.75;80.33
Sat;13;2;2016;02:00;136.8;43.09;80.48
Sat;13;2;2016;02:15;133.98;40.01;80.3
Sat;13;2;2016;02:30;137.72;41.16;82.56
Sat;13;2;2016;02:45;128.93;37.98;77.63
Sat;13;2;2016;03:00;133.14;40.03;80.42
Sat;13;2;2016;03:15;131.81;38.72;80.31
Sat;13;2;2016;03:30;133.82;40.08;80.19
Sat;13;2;2016;03:45;134.51;40.53;80.34
Sat;13;2;2016;04:00;132.44;38.86;80.41
Sat;13;2;2016;04:15;133.65;39.83;80.11
Sat;13;2;2016;04:30;136.26;42.87;80.21
Sat;13;2;2016;04:45;138.6;41.33;83.71
Sat;13;2;2016;05:00;128.31;38.43;76.78
Sat;13;2;2016;05:15;132.67;39.34;80.29
Sat;13;2;2016;05:30;133.66;40.07;80.0
Sat;13;2;2016;05:45;132.18;39.35;80.29
Sat;13;2;2016;06:00;134.68;41.92;80.26
Sat;13;2;2016;06:15;132.52;39.16;80.15
Sat;13;2;2016;06:30;134.72;41.16;80.27
Sat;13;2;2016;06:45;135.88;42.38;79.84
Sat;13;2;2016;07:00;131.57;38.01;80.74
Sat;13;2;2016;07:15;132.17;39.09;79.81
Sat;13;2;2016;07:30;136.25;43.2;79.97
Sat;13;2;2016;07:45;132.08;39.05;80.19
Sat;13;2;2016;08:00;131.84;38.71;80.18
Sat;13;2;2016;08:15;134.32;41.08;80.31
Sat;13;2;2016;08:30;132.86;40.26;80.11
Sat;13;2;2016;08:45;133.24;41.0;80.21
Sat;13;2;2016;09:00;134.21;40.79;80.17
Sat;13;2;2016;09:15;133.74;39.74;80.73
Sat;13;2;2016;09:30;133.09;40.57;79.89
Sat;13;2;2016;09:45;133.53;39.79;80.28
Sat;13;2;2016;10:00;135.49;41.4;80.36
Sat;13;2;2016;10:15;133.74;39.64;80.13
Sat;13;2;2016;10:30;135.15;41.19;80.57
Sat;13;2;2016;10:45;134.86;40.96;80.35
Sat;13;2;2016;11:00;131.73;38.6;80.41
Sat;13;2;2016;11:15;132.61;39.94;80.15
Sat;13;2;2016;11:30;132.82;39.69;80.56
Sat;13;2;2016;11:45;138.32;44.49;80.5
Sat;13;2;2016;12:00;136.17;43.05;80.46
Sat;13;2;2016;12:15;134.48;41.23;80.43
Sat;13;2;2016;12:30;132.88;39.36;80.3
Sat;13;2;2016;12:45;139.73;43.61;82.71
Sat;13;2;2016;13:00;129.24;38.43;78.03
Sat;13;2;2016;13:15;135.71;42.4;80.52
Sat;13;2;2016;13:30;133.27;39.67;80.35
Sat;13;2;2016;13:45;132.93;39.19;80.42
Sat;13;2;2016;14:00;136.38;42.17;80.75
Sat;13;2;2016;14:15;133.84;39.72;80.2
Sat;13;2;2016;14:30;137.23;43.04;80.53
Sat;13;2;2016;14:45;133.93;40.0;80.35
Sat;13;2;2016;15:00;138.76;41.65;83.79
Sat;13;2;2016;15:15;130.27;41.24;77.05
Sat;13;2;2016;15:30;134.24;41.86;80.41
Sat;13;2;2016;15:45;132.73;39.06;80.2
Sat;13;2;2016;16:00;134.69;41.48;80.9
Sat;13;2;2016;16:15;135.82;42.19;80.31
Sat;13;2;2016;16:30;135.34;41.44;80.67
Sat;13;2;2016;16:45;130.9;37.91;80.52
Sat;13;2;2016;17:00;136.22;42.11;80.34
Sat;13;2;2016;17:15;134.2;40.68;80.42
Sat;13;2;2016;17:30;134.2;40.68;80.42
Sat;13;2;2016;17:45;134.2;40.68;80.42
Sat;13;2;2016;18:00;134.2;40.68;80.42
Sat;13;2;2016;18:15;134.2;40.68;80.42
Sat;13;2;2016;18:30;134.2;40.68;80.42
Sat;13;2;2016;18:45;134.2;40.68;80.42
Sat;13;2;2016;19:00;135.69;42.09;80.44
Sat;13;2;2016;19:15;134.13;40.18;80.77
Sat;13;2;2016;19:30;136.36;42.42;80.36
Sat;13;2;2016;19:45;132.73;39.13;80.45
Sat;13;2;2016;20:00;135.35;41.42;80.49
Sat;13;2;2016;20:15;133.44;40.54;80.32
Sat;13;2;2016;20:30;134.44;41.5;80.44
Sat;13;2;2016;20:45;134.44;40.93;80.14
Sat;13;2;2016;21:00;133.27;39.39;80.53
Sat;13;2;2016;21:15;135.53;41.87;80.39
Sat;13;2;2016;21:30;134.5;40.41;80.59
Sat;13;2;2016;21:45;139.25;41.97;83.83
Sat;13;2;2016;22:00;129.04;39.01;77.03
Sat;13;2;2016;22:15;134.96;40.72;80.62
Sat;13;2;2016;22:30;136.0;42.4;80.44
Sat;13;2;2016;22:45;133.37;39.74;80.51
Sat;13;2;2016;23:00;132.66;38.86;80.28
Sat;13;2;2016;23:15;134.49;40.79;80.5
Sat;13;2;2016;23:30;134.69;40.52;80.35
Sat;13;2;2016;23:45;133.32;39.92;80.26
Sun;14;2;2016;00:00;136.01;41.37;80.94
Sun;14;2;2016;00:15;133.2;39.09;80.05
Sun;14;2;2016;00:30;133.05;39.11;80.42
Sun;14;2;2016;00:45;133.5;39.28;80.39
Sun;14;2;2016;01:00;137.52;44.26;80.21
Sun;14;2;2016;01:15;131.56;38.51;80.28
Sun;14;2;2016;01:30;133.71;39.8;80.4
Sun;14;2;2016;01:45;135.53;41.32;80.25
Sun;14;2;2016;02:00;132.39;38.99;80.29
Sun;14;2;2016;02:15;133.44;38.45;81.19
Sun;14;2;2016;02:30;134.66;41.86;79.15
Sun;14;2;2016;02:45;132.95;38.99;80.51
Sun;14;2;2016;03:00;135.52;41.59;80.1
Sun;14;2;2016;03:15;131.85;38.48;80.09
Sun;14;2;2016;03:30;132.39;38.87;80.02
Sun;14;2;2016;03:45;133.84;40.04;80.36
Sun;14;2;2016;04:00;132.13;38.7;80.28
Sun;14;2;2016;04:15;133.08;39.64;80.11
Sun;14;2;2016;04:30;133.34;39.48;80.28
Sun;14;2;2016;04:45;136.44;43.25;80.14
Sun;14;2;2016;05:00;131.92;38.25;80.36
