WiseMetering realtime, exported on November 19, 2016 17:38, by Pedro Castanheira of Vodafone.;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ Geral ALF2A7+A8 (KWh)
Sun;24;01;2016;00:15;231,44;39,4;22,04;1,69;26;10;132,31
Sun;24;01;2016;00:30;236,51;39,79;23,5;1,6;26;13;132,62
Sun;24;01;2016;00:45;240,1;40,69;23,64;1,69;26;11;137,07
Sun;24;01;2016;01:00;231,19;40,06;21,84;1,6;26;12;129,69
Sun;24;01;2016;01:15;238,12;40,26;24,99;1,67;26;12;133,2
Sun;24;01;2016;01:30;237,03;40,9;23,05;1,58;26;10;135,51
Sun;24;01;2016;01:45;232,77;39,82;22,38;1,66;26;13;129,92
Sun;24;01;2016;02:00;235,68;41,82;23,5;1,58;26;10;132,78
Sun;24;01;2016;02:15;240,26;39,73;23,29;1,66;25,7;13;136,88
Sun;24;01;2016;02:30;231,86;41,08;23,8;1,63;26;10;129,35
Sun;24;01;2016;02:45;236,7;41,53;23,09;1,61;25,8;12;132,67
Sun;24;01;2016;03:00;235,7;39,97;23,23;1,69;26;11;133,81
Sun;24;01;2016;03:15;235,36;40,66;23,67;1,56;26;12;131,48
Sun;24;01;2016;03:30;232,92;40,22;22,29;1,69;25,5;11;132,23
Sun;24;01;2016;03:45;232,07;39,6;21,29;1,55;26;11;132,63
Sun;24;01;2016;04:00;235,25;40,11;21,63;1,69;26;13;132,82
Sun;24;01;2016;04:15;236,49;40,93;21,59;1,55;26;10;136,42
Sun;24;01;2016;04:30;231,19;39,58;21,21;1,68;25,7;13;130,02
Sun;24;01;2016;04:45;228,82;39,57;21,93;1,55;25,8;9;130,97
Sun;24;01;2016;05:00;235,78;41,7;22,25;1,68;26;13;131,16
Sun;24;01;2016;05:15;229,78;39,01;21,61;1,55;26;10;131,6
Sun;24;01;2016;05:30;231,84;39,82;21,5;1,68;25,7;11;132,15
Sun;24;01;2016;05:45;235,23;40,55;21,22;1,59;25,8;12;134,08
Sun;24;01;2016;06:00;231,97;40,26;21,89;1,65;26;10;132,18
Sun;24;01;2016;06:15;232,35;39,4;21,09;1,64;26;13;131,22
Sun;24;01;2016;06:30;229,08;39,86;21,75;1,59;25,5;10;130,38
Sun;24;01;2016;06:45;233,57;41,17;22,64;1,65;26;11;131,12
Sun;24;01;2016;07:00;231,75;39,49;21,13;1,58;26;12;131,55
Sun;24;01;2016;07:15;233,04;39,69;21,62;1,66;25,7;10;134,38
Sun;24;01;2016;07:30;233,66;40,9;21,5;1,57;26;12;131,69
Sun;24;01;2016;07:45;228,87;39,44;21,14;1,66;25,8;10;130,83
Sun;24;01;2016;08:00;233,46;39,96;21,95;1,57;26;12;131,98
Sun;24;01;2016;08:15;228,7;40,14;21;1,66;26;10;129,9
Sun;24;01;2016;08:30;239,69;40,57;21,87;1,57;25,5;12;138,18
Sun;24;01;2016;08:45;231,99;39,75;22,25;1,66;26;12;130,32
Sun;24;01;2016;09:00;229,63;39,81;21,6;1,57;26;10;130,66
Sun;24;01;2016;09:15;234,62;41,42;21,37;1,66;26;13;131,17
Sun;24;01;2016;09:30;231,25;40,04;21,27;1,57;25,7;10;132,67
Sun;24;01;2016;09:45;233,92;39,16;21,72;1,66;26,3;12;133,08
Sun;24;01;2016;10:00;231,7;41,68;21,05;1,57;25,5;10;131,89
Sun;24;01;2016;10:15;238,72;39,88;21,96;1,67;26;13;136,21
Sun;24;01;2016;10:30;232,36;40,24;21,69;1,62;26;11;131,81
Sun;24;01;2016;10:45;235,3;40,26;22,58;1,62;26;12;132,84
Sun;24;01;2016;11:00;235,69;41,15;21,19;1,69;26;11;134,66
Sun;24;01;2016;11:15;230,51;39,78;21,6;1,56;25,7;11;130,87
Sun;24;01;2016;11:30;238,43;40,07;21,45;1,7;26;13;136,21
Sun;24;01;2016;11:45;234,59;41,1;21,37;1,55;25,8;11;133,78
Sun;24;01;2016;12:00;238,78;40,26;23,38;1,69;26;13;134,46
Sun;24;01;2016;12:15;239,06;40,11;24,09;1,55;26;11;136,31
Sun;24;01;2016;12:30;239,77;41,61;25,31;1,69;26;14;131,17
Sun;24;01;2016;12:45;237,66;40,73;24,8;1,55;26;11;133,57
Sun;24;01;2016;13:00;243,39;40,55;25,01;1,68;26;13;137,14
Sun;24;01;2016;13:15;236,59;40,34;24,08;1,63;26;10;134,54
Sun;24;01;2016;13:30;242,14;42,41;24,95;1,62;26;13;134,17
Sun;24;01;2016;13:45;239;40,2;24,26;1,67;25,7;10;137,17
Sun;24;01;2016;14:00;240,69;40,66;24,67;1,57;26;13;134,78
Sun;24;01;2016;14:15;239;41,94;24,72;1,67;26;11;133,67
Sun;24;01;2016;14:30;242,38;41,55;24,62;1,57;26;12;136,63
Sun;24;01;2016;14:45;239,7;40,71;25,39;1,67;26;11;134,93
Sun;24;01;2016;15:00;238,2;41,2;24,49;1,57;25,8;12;133,14
Sun;24;01;2016;15:15;244,72;41,81;24,8;1,67;26;12;138,45
Sun;24;01;2016;15:30;240,24;40,47;24,25;1,61;26;11;136,91
Sun;24;01;2016;15:45;237,91;40,65;25,16;1,63;26;13;131,47
Sun;24;01;2016;16:00;242,89;42,32;24,1;1,72;26;10;138,74
Sun;24;01;2016;16:15;239,04;40,53;24,83;1,55;26;12;134,12
Sun;24;01;2016;16:30;236,6;41,12;24,47;1,71;26;10;133,3
Sun;24;01;2016;16:45;239,01;41,36;23,9;1,55;25,7;13;133,49
Sun;24;01;2016;17:00;240,26;41,29;23,7;1,7;26;11;136,56
Sun;24;01;2016;17:15;233,74;40,97;23,4;1,55;26;11;130,81
Sun;24;01;2016;17:30;237,93;41,29;23,89;1,71;26;12;133,04
Sun;24;01;2016;17:45;224,42;42,06;11,1;1,55;25,8;11;132,91
Sun;24;01;2016;18:00;219;40,67;0,75;1,69;26;12;137,89
Sun;24;01;2016;18:15;255,8;40,86;41,31;1,62;26;11;135,01
Sun;24;01;2016;18:30;258,44;42,14;41,31;1,63;26;12;135,36
Sun;24;01;2016;18:45;235,61;40,74;23,11;1,67;26;11;133,08
Sun;24;01;2016;19:00;236,45;40,82;23,77;1,57;26;11;133,29
Sun;24;01;2016;19:15;238,68;40,78;23,76;1,66;26;12;134,48
Sun;24;01;2016;19:30;235,77;41,81;23,6;1,57;26;10;132,79
Sun;24;01;2016;19:45;241,49;40,57;23,96;1,67;26;13;136,29
Sun;24;01;2016;20:00;236,05;40,85;23,27;1,57;25,7;11;133,66
Sun;24;01;2016;20:15;240,67;42,02;24,15;1,68;26;11;135,82
Sun;24;01;2016;20:30;237,45;40,46;23,24;1,59;26;12;134,16
Sun;24;01;2016;20:45;236,91;40,41;23,79;1,66;26;10;135,05
Sun;24;01;2016;21:00;239,98;42,03;23,66;1,7;26;13;133,6
Sun;24;01;2016;21:15;234,08;40,45;23,25;1,55;26;10;132,84
Sun;24;01;2016;21:30;237,97;41,02;24,02;1,7;26;12;133,23
Sun;24;01;2016;21:45;236,8;41,03;23,16;1,55;25,8;12;133,26
Sun;24;01;2016;22:00;242,63;41,9;24,16;1,69;26;11;137,88
Sun;24;01;2016;22:15;236,17;40,59;23,13;1,55;26;12;132,9
Sun;24;01;2016;22:30;236,94;41,18;24,05;1,7;26;10;134,02
Sun;24;01;2016;22:45;239,59;42,12;23,31;1,55;26;13;133,61
Sun;24;01;2016;23:00;235,6;40,48;23,77;1,7;26;9;134,65
Sun;24;01;2016;23:15;239,3;40,46;23,58;1,59;26;13;134,68
Sun;24;01;2016;23:30;235,78;42,03;23,45;1,66;26;11;131,64
Sun;24;01;2016;23:45;234,98;40,23;23,94;1,68;26;10;133,13
Mon;25;01;2016;00:00;237,75;40,99;23,21;1,57;26;12;133,98
Mon;25;01;2016;00:15;235,95;42,19;24,2;1,69;25,7;10;132,18
Mon;25;01;2016;00:30;238,36;40,53;23,22;1,57;26;13;134,04
Mon;25;01;2016;00:45;237,01;40,46;23,88;1,69;26,3;11;133,69
Mon;25;01;2016;01:00;237,43;42,04;23,47;1,57;26;11;133,34
Mon;25;01;2016;01:15;236,38;40,2;23,01;1,69;26;12;133,48
Mon;25;01;2016;01:30;233,67;40,92;23,12;1,69;25,5;10;132,43
Mon;25;01;2016;01:45;241,31;41,59;23,25;1,57;26;15;133,89
Mon;25;01;2016;02:00;236,04;39,82;24,1;1,71;26;12;132,41
Mon;25;01;2016;02:15;238,9;40,4;23,18;1,55;25,7;14;134,07
Mon;25;01;2016;02:30;237,82;41,78;24;1,7;26;13;131,34
Mon;25;01;2016;02:45;235,35;40,28;23,3;1,55;25,8;11;133,41
Mon;25;01;2016;03:00;237,23;40,76;23,5;1,7;26;14;131,27
Mon;25;01;2016;03:15;236,98;40,94;23,87;1,63;26;10;134,54
Mon;25;01;2016;03:30;240,74;41,19;23,18;1,62;25,7;14;135,05
Mon;25;01;2016;03:45;234,36;40,37;23,82;1,54;25,8;12;130,82
Mon;25;01;2016;04:00;235,66;41,32;23,5;1,56;25,7;11;132,57
Mon;25;01;2016;04:15;239,01;40,76;23,45;1,54;25,8;13;134,46
Mon;25;01;2016;04:30;235,31;40,69;23,81;1,56;26;12;131,24
Mon;25;01;2016;04:45;238,15;40,83;23,14;1,55;25,7;13;133,94
Mon;25;01;2016;05:00;235,79;41,19;24,15;1,56;26;11;131,88
Mon;25;01;2016;05:15;237,64;40,33;23,11;1,55;25,8;14;132,85
Mon;25;01;2016;05:30;234,61;40,63;24,02;1,56;26;11;131,4
Mon;25;01;2016;05:45;235,1;40,1;21,82;1,54;25,5;13;133,14
Mon;25;01;2016;06:00;232,35;38,1;23,9;1,57;26;11;131,79
Mon;25;01;2016;06:15;236,58;40,09;23,18;1,54;26;12;133,77
Mon;25;01;2016;06:30;238,87;42,48;23,79;1,56;25,7;14;131,34
Mon;25;01;2016;06:45;232,61;39,63;23,28;1,54;25,8;9;133,36
Mon;25;01;2016;07:00;238,89;40,34;23,64;1,57;26;15;132,34
Mon;25;01;2016;07:15;235,8;41,46;23,47;1,54;26;10;133,34
Mon;25;01;2016;07:30;235,58;40,88;23,19;1,57;25,5;13;131,44
Mon;25;01;2016;07:45;235,5;41,41;22,22;1,55;26;12;132,32
Mon;25;01;2016;08:00;236,13;42,6;22,99;1,56;26;12;130,98
Mon;25;01;2016;08:15;240;43,01;23,93;1,55;26;13;132,51
Mon;25;01;2016;08:30;239,86;41,89;23,1;1,57;26;14;133,3
Mon;25;01;2016;08:45;246,49;42,12;27,71;1,55;26;12;137,12
Mon;25;01;2016;09:00;235,33;42,08;24,66;1,57;26;12;129,03
Mon;25;01;2016;09:15;240,17;41,2;23,49;1,55;26;14;133,94
Mon;25;01;2016;09:30;238,46;43,19;24,7;1,57;26;10;133,01
Mon;25;01;2016;09:45;247,07;45,26;24,66;1,55;26;15;134,6
Mon;25;01;2016;10:00;241,85;43,07;25,29;1,56;26;11;134,92
Mon;25;01;2016;10:15;244,06;43,6;25,34;1,55;26;13;134,57
Mon;25;01;2016;10:30;245,09;44,12;26,3;1,57;26,2;12;134,9
Mon;25;01;2016;10:45;243,38;43,44;25,24;1,55;26,3;11;135,86
Mon;25;01;2016;11:00;250,1;44,19;27,16;1,57;26,2;15;135,98
Mon;25;01;2016;11:15;247,63;45,96;25,57;1,55;26,3;11;137,26
Mon;25;01;2016;11:30;246,45;45,23;26,37;1,57;26;13;134,28
Mon;25;01;2016;11:45;246,62;44,45;25,53;1,55;26,5;12;136,6
Mon;25;01;2016;12:00;245,57;44,86;26,24;1,56;26;12;134,9
Mon;25;01;2016;12:15;242,27;42,49;25,44;1,55;26;13;133,79
Mon;25;01;2016;12:30;243,43;45,28;25,56;1,57;26;11;134,03
Mon;25;01;2016;12:45;242,85;44,36;25,94;1,55;26;12;132,99
Mon;25;01;2016;13:00;245,79;47,08;25,2;1,57;26,5;11;134,44
