Vodafone - Realtime Data;;;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;;;
At: January 30, 2018 16:22 (Europe/Lisbon);;;;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;;;
Rate: 15 minutes;;;;;;;;;;;
Exported by WiseMetering;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ QGBT PT ALF2A7+A8 (KWh)
Mon;06;03;2017;02:15;217,87;38,12;22,84;1,72;25,2;13;116,99
Mon;06;03;2017;02:30;215,28;38,62;21,66;1,72;25,3;10;117,98
Mon;06;03;2017;02:45;218,88;40,06;22,14;1,93;25;12;117,74
Mon;06;03;2017;03:00;199,85;38,85;21,7;1,72;25,5;11;101,09
Mon;06;03;2017;03:15;221,72;38,33;21,51;1,72;25,2;12;122,96
Mon;06;03;2017;03:30;228,88;40,08;22,69;1,91;25,3;10;128,9
Mon;06;03;2017;03:45;223,23;38,78;21,84;1,72;25,5;12;123,4
Mon;06;03;2017;04:00;218,37;38,7;22,48;1,72;25;10;120,47
Mon;06;03;2017;04:15;218,94;38,67;22,35;1,92;25,2;12;118,81
Mon;06;03;2017;04:30;218,27;40,13;21,71;1,72;25,3;10;119,4
Mon;06;03;2017;04:45;215,13;38,1;22,11;1,73;25;11;117,19
Mon;06;03;2017;05:00;215,31;38,63;21,07;1,93;25,2;12;116,48
Mon;06;03;2017;05:15;217,66;40,75;22,23;1,72;25,3;10;117,66
Mon;06;03;2017;05:30;217,25;38,01;21,86;1,73;25;12;118,66
Mon;06;03;2017;05:45;214,98;38,4;22,67;1,93;25,5;9;117,48
Mon;06;03;2017;06:00;216,25;39,42;21,72;1,73;25;13;115,37
Mon;06;03;2017;06:15;213,75;39,52;22,1;1,73;25,2;9;116,21
Mon;06;03;2017;06:30;215,7;38,08;22,9;1,92;25;12;115,8
Mon;06;03;2017;06:45;215,15;39,65;20,49;1,72;25,3;10;117,99
Mon;06;03;2017;07:00;222,99;41,64;23,07;1,73;25;13;118,55
Mon;06;03;2017;07:15;214,72;38,9;22,13;1,92;25,2;9;117,56
Mon;06;03;2017;07:30;218,53;39,21;21,09;1,73;25,3;12;119,2
Mon;06;03;2017;07:45;218,24;41,77;22,15;1,73;25,5;9;118,09
Mon;06;03;2017;08:00;219,35;39,46;21,54;1,94;25;13;118,41
Mon;06;03;2017;08:15;220,11;40,82;23,73;1,72;25,5;10;118,35
Mon;06;03;2017;08:30;224,84;43,51;22,37;1,73;25;12;120,24
Mon;06;03;2017;08:45;219,12;41,34;21,87;1,94;25,5;9;119,46
Mon;06;03;2017;09:00;222,52;40,47;22,74;1,72;25,2;13;119,39
Mon;06;03;2017;09:15;221,28;42,7;21,45;1,76;25,3;9;121,08
Mon;06;03;2017;09:30;224,61;41,57;22,57;1,95;25,5;13;120,02
Mon;06;03;2017;09:45;223,17;42,04;24,37;1,73;25,2;10;119,84
Mon;06;03;2017;10:00;230,38;44,86;25,64;1,73;25,3;11;121,85
Mon;06;03;2017;10:15;224,82;41,35;25,97;1,98;25,5;11;119,03
Mon;06;03;2017;10:30;223,79;42,1;22,77;1,73;25,5;12;119,7
Mon;06;03;2017;10:45;230,34;45,21;25,14;1,73;25,2;10;123,06
Mon;06;03;2017;11:00;228,08;41,99;24,29;1,94;25,5;12;122,36
Mon;06;03;2017;11:15;225,91;43,77;23,54;1,72;25,5;10;121,38
Mon;06;03;2017;11:30;229,88;42,35;25,37;1,73;25,5;13;121,94
Mon;06;03;2017;11:45;223,7;40,95;23,67;1,97;25,3;10;121,81
Mon;06;03;2017;12:00;231,43;44,28;24,62;1,73;25,5;13;122,31
Mon;06;03;2017;12:15;225,87;43,35;24,37;1,73;25,5;9;121,92
Mon;06;03;2017;12:30;231,4;42,6;22,83;2;25,2;13;125,77
Mon;06;03;2017;12:45;228,19;43,5;24,23;1,73;25,3;10;123,43
Mon;06;03;2017;13:00;227,22;41,01;24,46;1,73;25,5;13;121,53
Mon;06;03;2017;13:15;223,39;41,12;25,3;1,97;25,5;9;120,51
Mon;06;03;2017;13:30;227,73;42,54;24,39;1,75;25;14;120,05
Mon;06;03;2017;13:45;224,43;43,11;22,78;1,73;25,5;9;122,31
Mon;06;03;2017;14:00;229,1;42,4;23,68;1,97;25,5;14;121,56
Mon;06;03;2017;14:15;225,02;44,8;23,73;1,74;25,5;9;120,26
Mon;06;03;2017;14:30;230,79;43,37;23,75;1,73;25,5;14;122,44
Mon;06;03;2017;14:45;227,18;41,66;24,35;1,97;25,5;8;125,7
Mon;06;03;2017;15:00;230,99;44,13;24,06;1,73;25,2;14;121,88
Mon;06;03;2017;15:15;223,89;42,61;24,31;1,73;25,3;9;120,94
Mon;06;03;2017;15:30;223,8;41,68;23,49;1,99;25,5;13;118,15
Mon;06;03;2017;15:45;222,81;42;22,87;1,72;25,5;10;120,71
Mon;06;03;2017;16:00;231,27;43,78;23,66;1,73;25,5;14;122,61
Mon;06;03;2017;16:15;223,99;42,36;22,23;1,98;25,5;10;121,93
Mon;06;03;2017;16:30;228,2;44,47;21,82;1,73;25,5;12;122,68
Mon;06;03;2017;16:45;225,31;43,81;21,98;1,73;25,5;11;121,3
Mon;06;03;2017;17:00;224,03;41,83;22,7;1,99;25,2;12;120,32
Mon;06;03;2017;17:15;226,19;43,8;23,52;1,73;25,8;11;120,34
Mon;06;03;2017;17:30;224,01;41,54;22,08;1,73;25,2;12;121,46
Mon;06;03;2017;17:45;221,23;42,08;21,19;2;25,5;10;120,45
Mon;06;03;2017;18:00;226,48;42,41;23,72;1,73;25,5;12;121,13
Mon;06;03;2017;18:15;221,58;41,29;22,24;1,73;25,3;11;120,02
Mon;06;03;2017;18:30;224,09;40,23;21,85;1,98;25,5;14;120,53
Mon;06;03;2017;18:45;219,74;40,66;21,67;1,73;25,5;10;120,2
Mon;06;03;2017;19:00;227,39;42,6;23,1;1,73;25,5;13;121,47
Mon;06;03;2017;19:15;220,16;39,64;22,63;1,92;25,5;10;120,46
Mon;06;03;2017;19:30;222,03;39,99;21,63;1,73;25,5;13;120,18
Mon;06;03;2017;19:45;221,06;41,23;22,23;1,73;25,2;10;120,67
Mon;06;03;2017;20:00;221,8;39,7;22,57;1,93;25,3;13;119,32
Mon;06;03;2017;20:15;215,66;38,68;21,93;1,73;25,5;9;118,83
Mon;06;03;2017;20:30;223,58;40,8;22,95;1,74;25,5;14;118,59
Mon;06;03;2017;20:45;219,31;39,58;22,46;1,89;25;10;120,37
Mon;06;03;2017;21:00;221,96;37,97;23,16;1,73;25,5;13;120,61
Mon;06;03;2017;21:15;217,54;39,91;21,38;1,92;25,5;9;119,82
Mon;06;03;2017;21:30;221,54;39,89;22,47;1,73;25,5;13;118,96
Mon;06;03;2017;21:45;216,74;38,13;22,17;1,72;25,2;10;119,52
Mon;06;03;2017;22:00;218,57;39,61;21,83;1,92;25,3;12;117,92
Mon;06;03;2017;22:15;216,44;39,79;22,14;1,72;25,5;11;116,28
Mon;06;03;2017;22:30;218,24;38,06;21,37;1,78;25,2;12;119,82
Mon;06;03;2017;22:45;221,38;39,64;23,29;1,87;25,3;11;120,28
Mon;06;03;2017;23:00;216,64;39,19;22,78;1,73;25,5;10;117,45
Mon;06;03;2017;23:15;217,1;38,09;21,41;1,91;25;13;117,69
Mon;06;03;2017;23:30;214,68;39,62;22,78;1,74;25,5;10;115,04
Mon;06;03;2017;23:45;216,4;38,85;21,68;1,72;25,5;12;116,65
Tue;07;03;2017;00:00;216,46;38,06;22,14;1,92;25,5;10;118,85
Tue;07;03;2017;00:15;217,78;38,61;21,26;1,72;25,2;12;118,99
Tue;07;03;2017;00:30;214,58;40,05;21,68;1,72;25,3;10;115,83
Tue;07;03;2017;00:45;216,04;38,26;23,31;1,92;25,5;11;116,05
Tue;07;03;2017;01:00;216,03;38,82;22,27;1,72;25,2;12;116,01
Tue;07;03;2017;01:15;214,86;40,45;20,52;1,78;25,3;10;116,81
Tue;07;03;2017;01:30;218,07;37,76;23,47;1,86;25,5;13;116,48
Tue;07;03;2017;01:45;212,67;38,46;21,4;1,72;25;9;117,09
Tue;07;03;2017;02:00;220,69;39,83;22,45;1,87;25,5;13;118,04
Tue;07;03;2017;02:15;213,15;37,95;21,95;1,76;25;9;117,49
Tue;07;03;2017;02:30;215,87;37,77;20,95;1,72;25,5;13;116,92
Tue;07;03;2017;02:45;216,23;39,47;22,97;1,91;25;10;116,87
Tue;07;03;2017;03:00;214,74;38,2;21,77;1,72;25,5;11;116,54
Tue;07;03;2017;03:15;212,84;37,76;22,68;1,72;25;10;115,68
Tue;07;03;2017;03:30;214,81;39,59;20,45;1,91;25,5;12;115,37
Tue;07;03;2017;03:45;213,43;38,38;22,23;1,73;25;10;116,09
Tue;07;03;2017;04:00;216,68;37,74;23,08;1,78;25,5;11;117,58
Tue;07;03;2017;04:15;217,94;39,72;21,69;1,85;25;12;117,68
Tue;07;03;2017;04:30;214,66;38,03;22,63;1,72;25,2;10;117,07
Tue;07;03;2017;04:45;214,66;38,25;20,69;1,9;25,3;12;116,52
Tue;07;03;2017;05:00;212,9;39,22;22,03;1,74;25;10;114,92
Tue;07;03;2017;05:15;215,68;38,69;23,19;1,72;25,2;11;115,87
Tue;07;03;2017;05:30;214,09;37,85;21,84;1,91;25,3;11;116,19
Tue;07;03;2017;05:45;215,8;38,37;21,97;1,72;25;11;117,73
Tue;07;03;2017;06:00;217,82;39,79;21,78;1,72;25,5;12;117,02
Tue;07;03;2017;06:15;212,62;37,24;21,4;1,91;25;10;117,08
Tue;07;03;2017;06:30;215,22;38,39;22,42;1,73;25,2;11;116,49
Tue;07;03;2017;06:45;215,36;40,84;22,41;1,79;25,3;10;115,01
Tue;07;03;2017;07:00;214,86;38,12;22,46;1,85;25;12;115,43
Tue;07;03;2017;07:15;213,85;39,63;20,97;1,73;25,5;10;116,03
Tue;07;03;2017;07:30;219,96;41,05;22,86;1,9;25,2;12;116,96
Tue;07;03;2017;07:45;213,51;38,8;20,84;1,73;25,3;10;116,84
Tue;07;03;2017;08:00;219,82;39,54;21,94;1,73;25;13;118,63
Tue;07;03;2017;08:15;222,11;41,05;23,43;1,91;25,5;13;117,21
Tue;07;03;2017;08:30;219,89;39,92;22,13;1,72;25;13;118,12
Tue;07;03;2017;08:45;217,62;40,07;22,1;1,72;25,5;11;117,24
Tue;07;03;2017;09:00;221,92;42,65;20,79;1,71;25,5;13;118,27
Tue;07;03;2017;09:15;223,96;41,35;23,75;1,72;25;13;119,14
Tue;07;03;2017;09:30;223,43;40,92;25,34;1,72;25,5;11;118,95
Tue;07;03;2017;09:45;226,91;43,48;22,82;1,71;25,5;13;120,39
Tue;07;03;2017;10:00;225,19;42,08;23,61;1,72;25,5;12;120,28
Tue;07;03;2017;10:15;225,39;40,77;23,74;1,72;25,2;13;120,97
Tue;07;03;2017;10:30;232,31;43,29;24,55;1,72;25,8;14;122,95
Tue;07;03;2017;10:45;225,3;42,09;22,92;1,72;25,2;12;121,38
Tue;07;03;2017;11:00;228,58;41,81;22,36;1,72;25,8;14;122,89
Tue;07;03;2017;11:15;228,65;42,61;24,91;1,72;25,5;13;120,92
Tue;07;03;2017;11:30;224,69;42,82;25,04;1,72;25,5;9;120,61
Tue;07;03;2017;11:45;233,94;41,35;24,32;1,71;25,2;15;126,36
Tue;07;03;2017;12:00;221,98;41,46;24,07;1,72;25,3;8;121,44
Tue;07;03;2017;12:15;235,06;43,83;22,92;1,72;25,5;16;125,09
Tue;07;03;2017;12:30;227,31;40,95;24,15;1,72;25,5;12;122,99
Tue;07;03;2017;12:45;225,89;41,97;23,27;1,72;25,2;13;120,73
Tue;07;03;2017;13:00;231,39;43,73;23,42;1,71;25,5;14;123,03
Tue;07;03;2017;13:15;229,99;42,34;24,39;1,72;25,3;11;125,24
Tue;07;03;2017;13:30;229,1;40,81;23,3;1,71;25,5;15;122,78
Tue;07;03;2017;13:45;227,6;43,36;24,21;1,72;25;10;123,31
Tue;07;03;2017;14:00;232,98;42,41;23,17;1,71;25,5;14;126,18
Tue;07;03;2017;14:15;226,23;42;22,5;1,72;25,5;12;122,51
Tue;07;03;2017;14:30;233,15;43,23;24,5;1,72;25,5;14;124,21
Tue;07;03;2017;14:45;225,22;44,18;23,86;1,71;25,5;10;119,97
Tue;07;03;2017;15:00;229,57;41,91;23,25;1,72;25,7;14;122,99
Tue;07;03;2017;15:15;228,79;42,65;24,16;1,72;25,8;12;122,46
Tue;07;03;2017;15:30;234,33;44,31;22,78;1,71;26;12;127,53
Tue;07;03;2017;15:45;229,72;41,34;23,03;1,72;25,5;14;124,14
Tue;07;03;2017;16:00;225,51;42,12;23,11;1,72;25,5;11;122,06
Tue;07;03;2017;16:15;234,59;44;22,09;1,71;26;14;126,79
Tue;07;03;2017;16:30;228,87;41,99;24,61;1,71;25,5;12;123,06
Tue;07;03;2017;16:45;225,64;38,28;24,19;1,71;25,7;11;124,77
Tue;07;03;2017;17:00;231,95;41,89;23,63;1,71;25,8;14;124,92
Tue;07;03;2017;17:15;224,97;38,66;24,49;1,71;25,7;11;123,41
Tue;07;03;2017;17:30;226,57;44,03;23,24;1,72;25,5;12;120,09
Tue;07;03;2017;17:45;229,94;44,14;23,56;1,72;25,8;13;121,73
Tue;07;03;2017;18:00;223,37;41,07;22,48;1,72;25,7;11;121,39
Tue;07;03;2017;18:15;223,8;42,8;22,89;1,72;25,5;12;118,9
Tue;07;03;2017;18:30;222,46;41,82;23,83;1,72;25,8;12;117,29
Tue;07;03;2017;18:45;222,42;40,9;22,82;1,72;25,7;12;119,28
Tue;07;03;2017;19:00;222,32;41,36;21,49;1,72;25,8;12;119,95
Tue;07;03;2017;19:15;226,61;41,44;21,97;1,72;25,5;12;123,99
Tue;07;03;2017;19:30;222,71;39,77;22,94;1,72;25,7;12;120,58
Tue;07;03;2017;19:45;223,98;41,45;23,66;1,72;25,8;12;119,36
Tue;07;03;2017;20:00;220,55;41,15;21,67;1,72;25,5;12;118,51
Tue;07;03;2017;20:15;218,33;39,5;22,24;1,72;25,5;12;117,38
Tue;07;03;2017;20:30;220,12;41,45;22,43;1,72;25,5;11;118,01
Tue;07;03;2017;20:45;218,66;40,79;21,59;1,71;25,7;11;117,86
Tue;07;03;2017;21:00;221,35;39,07;23,79;1,72;25,8;12;118,97
Tue;07;03;2017;21:15;219,7;40,3;22,3;1,72;25,5;11;118,89
Tue;07;03;2017;21:30;219,01;40,21;22,94;1,72;25,2;11;117,93
Tue;07;03;2017;21:45;216,39;38,69;21;1,71;25,8;12;117,19
Tue;07;03;2017;22:00;218,54;39,77;21,85;1,72;25,5;11;118,71
Tue;07;03;2017;22:15;221,47;40,7;23,96;1,71;25,5;11;118,6
Tue;07;03;2017;22:30;216,82;38,09;22,18;1,72;25,7;11;118,14
Tue;07;03;2017;22:45;220,55;39,92;22,23;1,72;25,5;13;118,18
Tue;07;03;2017;23:00;217,53;39,86;22,74;1,71;25,8;10;117,41
Tue;07;03;2017;23:15;218,98;38,82;22,25;1,72;25,2;14;117
Tue;07;03;2017;23:30;218,75;39,49;22,83;1,72;25,8;10;118,92
Tue;07;03;2017;23:45;218,65;40,02;20,63;1,71;25,5;13;117,78
Wed;08;03;2017;00:00;222,93;38,4;29,52;1,71;25,5;10;117,81
Wed;08;03;2017;00:15;228,97;39,99;29,52;1,72;25,7;14;118,04
Wed;08;03;2017;00:30;202,1;39,2;10,02;1,71;25,3;9;116,87
Wed;08;03;2017;00:45;217,51;38,28;21,68;1,72;25,7;14;116,14
Wed;08;03;2017;01:00;214,9;39,96;21,25;1,72;25,5;9;117,47
Wed;08;03;2017;01:15;221,63;39,49;22,33;1,71;25,5;15;117,59
Wed;08;03;2017;01:30;214,88;38,14;22,96;1,71;25,5;9;117,57
Wed;08;03;2017;01:45;218,74;39,22;22,43;1,71;25,5;14;115,88
Wed;08;03;2017;02:00;214,64;40,16;22,01;1,72;25,5;9;116,25
Wed;08;03;2017;02:15;216,48;37,81;22,37;1,72;25,3;13;116,28
Wed;08;03;2017;02:30;214,54;39,25;22,35;1,72;25,7;9;116,53
Wed;08;03;2017;02:45;219,02;40,24;21,82;1,71;25,3;14;115,95
Wed;08;03;2017;03:00;211,79;38;21,68;1,72;25,7;9;115,69
Wed;08;03;2017;03:15;217,9;39,15;22,42;1,71;25,3;13;116,31
Wed;08;03;2017;03:30;215,35;40,06;22,65;1,71;25,5;8;117,43
Wed;08;03;2017;03:45;220,04;38,09;22,94;1,72;25,5;14;117,79
Wed;08;03;2017;04:00;214,01;38,81;20,55;1,71;25,5;10;117,43
Wed;08;03;2017;04:15;218,95;40,17;23,18;1,71;25,2;12;116,69
Wed;08;03;2017;04:30;210,56;37,76;21,1;1,71;25,3;9;115,7
Wed;08;03;2017;04:45;217,03;38,77;21,94;1,71;25,5;13;116,11
Wed;08;03;2017;05:00;215;40,62;21,63;1,72;25,5;9;116,53
Wed;08;03;2017;05:15;215,82;37,51;22,24;1,71;25,5;12;116,85
Wed;08;03;2017;05:30;215,44;38,67;22,67;1,71;25,5;10;116,88
Wed;08;03;2017;05:45;217,38;40,32;22,18;1,71;25,5;12;115,67
Wed;08;03;2017;06:00;213,23;38,05;22,31;1,72;25,5;10;115,65
Wed;08;03;2017;06:15;215,32;38,34;21,46;1,71;25,5;12;116,31
Wed;08;03;2017;06:30;215,84;39,88;22,67;1,72;25,2;10;116,37
Wed;08;03;2017;06:45;217,9;39,02;22,05;1,71;25,3;13;116,82
Wed;08;03;2017;07:00;213,89;39,53;22,25;1,71;25,5;9;115,89
Wed;08;03;2017;07:15;219,12;41,09;22,33;1,71;25,5;13;115,49
Wed;08;03;2017;07:30;214,21;39,99;21,46;1,72;25,5;9;116,54
Wed;08;03;2017;07:45;220,98;40,12;23,08;1,71;25,5;13;117,58
Wed;08;03;2017;08:00;217,08;40,97;20,84;1,71;25,5;9;119,06
Wed;08;03;2017;08:15;223,99;39,92;22,54;1,71;25,5;14;120,32
Wed;08;03;2017;08:30;217,75;39,63;22,79;1,72;25,5;9;119,12
Wed;08;03;2017;08:45;220,61;41,25;21,92;1,72;25,5;14;116,22
Wed;08;03;2017;09:00;224,44;42,08;24,1;1,72;25,5;9;122,03
Wed;08;03;2017;09:15;224,23;41,83;23,91;1,72;25,5;13;118,28
Wed;08;03;2017;09:30;220,97;43,17;22,35;1,72;25,7;10;118,03
Wed;08;03;2017;09:45;230,27;42,02;22,78;1,72;25,5;14;124,25
Wed;08;03;2017;10:00;221,64;42,34;22,07;1,72;25,5;10;120,03
Wed;08;03;2017;10:15;226,14;44,38;22,7;1,72;25,5;12;119,84
Wed;08;03;2017;10:30;224,5;42,37;22,16;1,72;25,8;14;118,45
Wed;08;03;2017;10:45;229,53;43,57;23,12;1,71;26;12;123,13
Wed;08;03;2017;11:00;232,83;44,64;22,79;1,72;25,7;16;121,98
Wed;08;03;2017;11:15;225,67;42,21;22,41;1,72;25,8;12;121,54
Wed;08;03;2017;11:30;235,32;43,51;22,86;1,72;25,7;16;125,53
Wed;08;03;2017;11:45;224,05;44,61;22,54;1,71;25,8;10;119,39
Wed;08;03;2017;12:00;231,52;42,19;22,75;1,72;25,7;15;124,16
Wed;08;03;2017;12:15;224,28;42,82;22,91;1,72;25,8;10;121,04
Wed;08;03;2017;12:30;230,56;44,86;23,05;1,71;25,5;17;118,43
Wed;08;03;2017;12:45;231,16;42,6;23,59;1,71;26;12;125,25
Wed;08;03;2017;13:00;228,72;42,78;22,37;1,72;25,5;14;122,35
Wed;08;03;2017;13:15;231,01;43,99;23,37;1,71;25,5;14;122,44
Wed;08;03;2017;13:30;230,23;43,26;23,16;1,71;26;11;125,1
Wed;08;03;2017;13:45;232,35;43,17;22,05;1,71;25,5;16;123,92
Wed;08;03;2017;14:00;229,13;45,11;23,51;1,71;26;10;122,8
Wed;08;03;2017;14:15;231,11;43,64;23,75;1,71;25,5;15;121,5
Wed;08;03;2017;14:30;224,31;43,36;22,59;1,71;25,7;12;118,94
Wed;08;03;2017;14:45;233,88;45,48;23,36;1,72;25,8;15;122,53
Wed;08;03;2017;15:00;232,52;43,57;23,04;1,72;25,5;13;125,7
Wed;08;03;2017;15:15;229,15;43,01;22,9;1,71;25,7;12;123,83
Wed;08;03;2017;15:30;233,01;44,96;23,41;1,72;25,8;15;122,13
Wed;08;03;2017;15:45;228,35;43,89;22,27;1,72;25,5;11;123,98
Wed;08;03;2017;16:00;235,44;45,04;23,94;1,71;26;16;122,75
Wed;08;03;2017;16:15;230,02;46,86;23,04;1,72;25,5;12;120,9
Wed;08;03;2017;16:30;233,81;43,73;22,9;1,71;26;14;125,47
Wed;08;03;2017;16:45;231,53;43,9;23,84;1,72;25,5;15;121,58
Wed;08;03;2017;17:00;229,35;43,1;22,24;1,72;25,7;11;125,59
Wed;08;03;2017;17:15;237;42,94;23,74;1,71;25,8;17;125,81
Wed;08;03;2017;17:30;226,24;41,92;23,36;1,72;25,5;12;121,74
Wed;08;03;2017;17:45;230,35;43,96;22,49;1,71;26;14;122,18
Wed;08;03;2017;18:00;229,38;41,78;23,52;1,72;25,5;12;124,86
Wed;08;03;2017;18:15;230,74;42,82;22,31;1,72;26;16;121,9
Wed;08;03;2017;18:30;226,53;41,23;23,35;1,72;25,5;13;121,72
Wed;08;03;2017;18:45;230,16;41,04;23,84;1,71;25,5;14;124,07
Wed;08;03;2017;19:00;230,77;41,54;22,61;1,71;26;13;125,91
Wed;08;03;2017;19:15;229,01;40,14;22,2;1,71;25,5;16;123,46
Wed;08;03;2017;19:30;225,42;40,87;22,04;1,71;25,7;11;124,09
Wed;08;03;2017;19:45;226,19;41,4;23,57;1,72;25,8;15;118,71
Wed;08;03;2017;20:00;224,64;40,29;23,14;1,71;25,7;12;121,79
Wed;08;03;2017;20:15;228,89;41,26;22,38;1,72;25,5;13;125,03
Wed;08;03;2017;20:30;226,16;40,77;23,35;1,72;25,8;14;120,53
Wed;08;03;2017;20:45;224,11;40,13;21,92;1,71;25,7;14;120,65
Wed;08;03;2017;21:00;225,38;41,76;22,71;1,72;25,5;12;121,7
Wed;08;03;2017;21:15;224,3;39,79;22,86;1,71;25,8;13;121,13
Wed;08;03;2017;21:30;225,67;41,03;22,81;1,72;25,5;15;119,62
Wed;08;03;2017;21:45;222,28;40,68;23,26;1,72;25,5;12;119,13
Wed;08;03;2017;22:00;220,28;38,49;22,21;1,72;25,7;12;120,17
Wed;08;03;2017;22:15;228,82;39,2;23,73;1,71;25,8;14;124,38
Wed;08;03;2017;22:30;223,03;40,1;23,02;1,72;25,5;11;121,7
Wed;08;03;2017;22:45;219,31;38,4;21,23;1,72;25,7;12;120,25
Wed;08;03;2017;23:00;220,52;39,64;22,87;1,72;25,5;12;118,79
Wed;08;03;2017;23:15;224,05;39,28;22,03;1,72;25,8;13;122,23
Wed;08;03;2017;23:30;218,94;38,64;22,96;1,72;25,5;12;118,13
Wed;08;03;2017;23:45;223,39;40,47;22,57;1,71;25,5;13;120,14
Thu;09;03;2017;00:00;218,13;38,21;21,88;1,71;25,7;13;117,62
Thu;09;03;2017;00:15;218,48;38,99;23,46;1,71;25,5;11;117,82
Thu;09;03;2017;00:30;225,47;40,26;21,11;1,72;25,8;14;122,59
Thu;09;03;2017;00:45;221,43;38,51;23,56;1,71;25,5;12;120,15
Thu;09;03;2017;01:00;220,16;39,64;22,37;1,72;25,5;13;117,93
Thu;09;03;2017;01:15;223,16;40,09;21,7;1,72;25,7;12;121,95
Thu;09;03;2017;01:30;217,17;38,75;22,01;1,71;25,3;13;116,39
Thu;09;03;2017;01:45;219,85;39,52;22,3;1,71;25,7;12;118,62
Thu;09;03;2017;02:00;220,02;40,05;23,24;1,72;25,5;12;117,52
Thu;09;03;2017;02:15;215,92;37,89;21,26;1,71;25,8;12;117,26
Thu;09;03;2017;02:30;218,54;39,34;22,84;1,72;25,2;12;117,43
Thu;09;03;2017;02:45;219,71;38,7;22,61;1,71;25,8;11;119,89
Thu;09;03;2017;03:00;219,93;38,43;22,81;1,71;25,5;13;118,47
Thu;09;03;2017;03:15;219,09;39,81;22,15;1,72;25,5;11;118,92
Thu;09;03;2017;03:30;218,38;37,94;21,67;1,72;25,2;12;119,86
Thu;09;03;2017;03:45;219,12;38,94;23,25;1,72;25,3;11;118,91
Thu;09;03;2017;04:00;217,63;39,67;21,29;1,71;25,7;12;117,26
Thu;09;03;2017;04:15;218,47;38,03;23,05;1,72;25,3;11;119,38
Thu;09;03;2017;04:30;219,57;39,25;23,27;1,72;25,5;12;117,84
Thu;09;03;2017;04:45;215;39,08;20,56;1,71;25,5;11;117,15
Thu;09;03;2017;05:00;215,77;38,36;22,15;1,71;25,5;12;116,04
Thu;09;03;2017;05:15;219,33;39,68;23,02;1,72;25,2;13;116,72
Thu;09;03;2017;05:30;217,99;38,69;22,49;1,71;25,3;10;119,8
Thu;09;03;2017;05:45;219,91;38;22,36;1,71;25,5;12;120,34
Thu;09;03;2017;06:00;217,22;39,19;21,1;1,72;25,5;12;117,71
Thu;09;03;2017;06:15;217,76;38,35;22,53;1,71;25,5;11;118,68
Thu;09;03;2017;06:30;214,78;38,35;21,26;1,72;25,2;11;117,26
Thu;09;03;2017;06:45;216,84;40,92;22,36;1,72;25,3;11;115,54
Thu;09;03;2017;07:00;221,55;39,52;23,24;1,71;25,7;12;119,38
Thu;09;03;2017;07:15;219,33;39,9;22,05;1,72;25,3;12;118,36
Thu;09;03;2017;07:30;219,04;41,37;22,88;1,72;25,5;12;115,58
Thu;09;03;2017;07:45;215,92;39,07;21,11;1,72;25,5;11;117,52
Thu;09;03;2017;08:00;219,94;40,53;22,42;1,72;25,5;12;117,76
Thu;09;03;2017;08:15;220,28;41,87;22,53;1,71;25,5;11;117,66
Thu;09;03;2017;08:30;219,69;41,21;21,03;1,72;25,5;11;119,22
Thu;09;03;2017;08:45;224,38;42,09;22,84;1,71;25,5;12;120,23
Thu;09;03;2017;09:00;225,07;42,92;22,54;1,71;25,5;11;121,39
Thu;09;03;2017;09:15;228,85;41,73;23,67;1,72;25,5;12;124,24
Thu;09;03;2017;09:30;223,63;43,31;21,75;1,72;25,7;11;120,16
Thu;09;03;2017;09:45;223,02;43,05;21,17;1,72;25,5;12;119,59
Thu;09;03;2017;10:00;229,99;42,5;23,37;1,72;25,8;13;123,6
Thu;09;03;2017;10:15;225,06;43,51;23,01;1,71;25,5;11;120,32
Thu;09;03;2017;10:30;227,82;43,16;23,82;1,72;25,5;13;120,62
Thu;09;03;2017;10:45;230,37;44,12;22,88;1,72;26;13;122,65
Thu;09;03;2017;11:00;233,05;45,72;22,37;1,72;25,2;13;125,05
Thu;09;03;2017;11:15;230,87;44,08;23,47;1,71;25,8;13;122,81
Thu;09;03;2017;11:30;231,41;45,04;22,18;1,71;25,7;13;123,78
Thu;09;03;2017;11:45;232,52;43,91;23,28;1,71;25,5;14;124,12
Thu;09;03;2017;12:00;231,35;44,28;22,94;1,72;25,8;13;123,62
Thu;09;03;2017;12:15;236,26;46,11;23,69;1,72;25,5;13;126,25
Thu;09;03;2017;12:30;228,65;44,97;22,23;1,71;25,5;13;121,24
Thu;09;03;2017;12:45;230,85;43,84;23,47;1,71;25,7;14;122,12
Thu;09;03;2017;13:00;229,85;42,71;22,88;1,71;25,5;13;124,04
Thu;09;03;2017;13:15;228,04;41,58;22,76;1,71;25,8;12;124,19
Thu;09;03;2017;13:30;232,9;44,2;23,23;1,72;25,5;15;123,26
Thu;09;03;2017;13:45;229,95;43,29;22,42;1,71;25,5;12;125,03
