Vodafone - Realtime Data;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;
At: January 30, 2018 17:18 (Europe/Lisbon);;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;
Rate: 15 minutes;;;;;;;;;
Exported by WiseMetering;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC IT DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Wed;05;04;2017;11:00;73,22;11,2;12,46;11;38,57
Wed;05;04;2017;11:15;75,6;11,8;14,74;11,51;37,56
Wed;05;04;2017;11:30;78,33;12,4;13,21;10,29;42,43
Wed;05;04;2017;11:45;80,11;12;13,46;10,79;43,86
Wed;05;04;2017;12:00;76,8;12,2;14,13;9,42;41,05
Wed;05;04;2017;12:15;76,85;12,4;12,89;10,59;40,96
Wed;05;04;2017;12:30;78,1;11,4;14,46;10,64;41,6
Wed;05;04;2017;12:45;76,93;13,5;14,06;9,74;39,62
Wed;05;04;2017;13:00;76,37;11,6;12,86;10,81;41,1
Wed;05;04;2017;13:15;82,1;13,2;15,15;10,06;43,68
Wed;05;04;2017;13:30;77,04;12,4;12,71;10,66;41,26
Wed;05;04;2017;13:45;82,05;13;14,48;11,07;43,51
Wed;05;04;2017;14:00;82,22;13,6;13,76;10,73;44,13
Wed;05;04;2017;14:15;75,29;11,7;13,38;10,45;39,77
Wed;05;04;2017;14:30;79,68;13,8;15,23;10,64;40,01
Wed;05;04;2017;14:45;78,13;12,8;12,9;9,66;42,78
Wed;05;04;2017;15:00;84,79;14,6;14,74;10,4;45,05
Wed;05;04;2017;15:15;79,27;12,8;14,58;10,87;41,03
Wed;05;04;2017;15:30;79,26;14,4;13,46;10,81;40,59
Wed;05;04;2017;15:45;83,43;12,3;15,08;11,73;44,33
Wed;05;04;2017;16:00;84,98;15;13,72;10,93;45,33
Wed;05;04;2017;16:15;79,67;12;14,37;9,57;43,73
Wed;05;04;2017;16:30;79,58;14,1;14,59;10,71;40,17
Wed;05;04;2017;16:45;80,4;13,5;12,99;11,29;42,62
Wed;05;04;2017;17:00;80,74;13,1;13,98;10,16;43,5
Wed;05;04;2017;17:15;80,51;13,9;13,93;10,68;42
Wed;05;04;2017;17:30;81,83;13;13,83;11,66;43,35
Wed;05;04;2017;17:45;84,03;14,4;15,21;10,66;43,77
Wed;05;04;2017;18:00;75,46;12,6;12,5;11,9;38,47
Wed;05;04;2017;18:15;81,71;13,9;13,98;11;42,83
Wed;05;04;2017;18:30;79,05;12,5;14,12;10,08;42,35
Wed;05;04;2017;18:45;77,8;13,5;12,73;10,73;40,84
Wed;05;04;2017;19:00;78,92;12,6;14,55;9,82;41,95
Wed;05;04;2017;19:15;80,08;13,1;12,71;10,77;43,49
Wed;05;04;2017;19:30;77,87;12,1;13,64;11,09;41,05
Wed;05;04;2017;19:45;76,7;13,1;14,31;11,18;38,1
Wed;05;04;2017;20:00;79,38;12,4;11,63;11,33;44,01
Wed;05;04;2017;20:15;80,38;11,9;14,26;10,17;44,05
Wed;05;04;2017;20:30;78,33;13;12,64;11,11;41,58
Wed;05;04;2017;20:45;74,7;11,5;12,91;10,86;39,43
Wed;05;04;2017;21:00;80,62;13,4;14,06;10,46;42,7
Wed;05;04;2017;21:15;75,75;11,2;13,38;11,17;40,01
Wed;05;04;2017;21:30;76,33;13,2;12,13;10,53;40,46
Wed;05;04;2017;21:45;80,13;11,2;14,7;11,3;42,93
Wed;05;04;2017;22:00;80,3;13,2;12,88;11,27;42,95
Wed;05;04;2017;22:15;73,7;10,7;12,67;10,39;39,95
Wed;05;04;2017;22:30;77,25;12,9;14,21;11,24;38,9
Wed;05;04;2017;22:45;74,82;11,4;11,43;10,61;41,38
Wed;05;04;2017;23:00;81,42;13,5;13,66;10,87;43,38
Wed;05;04;2017;23:15;73,61;10,1;13,47;11,13;38,91
Wed;05;04;2017;23:30;76,88;13,9;12,11;10,15;40,72
Wed;05;04;2017;23:45;73,61;9,6;14,65;10,36;39
Thu;06;04;2017;00:00;80;14,9;13,33;10,34;41,43
Thu;06;04;2017;00:15;71,01;8,7;12,4;10,49;39,42
Thu;06;04;2017;00:30;77,8;14,2;14,62;10,75;38,23
Thu;06;04;2017;00:45;76;12,4;12,99;9,93;40,69
Thu;06;04;2017;01:00;75,05;10,6;12,77;11,52;40,16
Thu;06;04;2017;01:15;77,91;14,2;14,9;10,12;38,69
Thu;06;04;2017;01:30;70,76;9,1;12,28;11,09;38,3
Thu;06;04;2017;01:45;78,82;13,5;13,69;10,32;41,31
Thu;06;04;2017;02:00;72,4;10,5;13,65;10,42;37,83
Thu;06;04;2017;02:15;72,62;12,2;12,54;10,97;36,9
Thu;06;04;2017;02:30;73,96;12,3;14,47;9,52;37,66
Thu;06;04;2017;02:45;72,83;10,5;13,04;9,78;39,51
Thu;06;04;2017;03:00;78,28;12,7;12,81;10,68;42,1
Thu;06;04;2017;03:15;71,77;10,5;14,4;10,17;36,71
Thu;06;04;2017;03:30;73,7;15,1;12,66;9,83;36,11
Thu;06;04;2017;03:45;68,63;7,9;13,42;10,48;36,83
Thu;06;04;2017;04:00;78,8;13,9;13,79;10,53;40,58
Thu;06;04;2017;04:15;71,08;9,5;12,73;9,11;39,73
Thu;06;04;2017;04:30;75,12;12,8;14,33;11,18;36,8
Thu;06;04;2017;04:45;70,74;10,6;12,64;11,03;36,48
Thu;06;04;2017;05:00;72,55;11,5;14,15;10,19;36,72
Thu;06;04;2017;05:15;72,74;12,2;12,76;10,38;37,41
Thu;06;04;2017;05:30;68,57;10,3;13,51;8,82;35,95
Thu;06;04;2017;05:45;76,75;12,2;13,9;10,91;39,74
Thu;06;04;2017;06:00;68,92;9,7;12,29;10,33;36,6
Thu;06;04;2017;06:15;74,58;13,6;14,56;9,24;37,18
Thu;06;04;2017;06:30;69,85;8,4;12,13;10,88;38,45
Thu;06;04;2017;06:45;73,71;13,9;13,7;10,08;36,03
Thu;06;04;2017;07:00;68,8;8,4;13,05;10,85;36,5
Thu;06;04;2017;07:15;76,76;13,8;13,52;10,21;39,23
Thu;06;04;2017;07:30;69,19;8,8;13,52;9,91;36,96
Thu;06;04;2017;07:45;72,51;13;12,43;9,54;37,54
Thu;06;04;2017;08:00;71,36;9,5;14,18;10,54;37,14
Thu;06;04;2017;08:15;73,13;12,6;12,75;11,21;36,58
Thu;06;04;2017;08:30;69,63;9,6;14,1;9,52;36,42
Thu;06;04;2017;08:45;75,03;12,3;12,79;9,8;40,14
Thu;06;04;2017;09:00;75,19;10,4;14,04;10,24;40,52
Thu;06;04;2017;09:15;72,07;11,3;14,87;9,19;36,72
Thu;06;04;2017;09:30;72,49;12,1;13,16;10,35;36,88
Thu;06;04;2017;09:45;75,68;10,9;14,42;11;39,36
Thu;06;04;2017;10:00;74,47;13,1;13,56;9,72;38,08
Thu;06;04;2017;10:15;76,24;9,3;14,16;11,42;41,36
Thu;06;04;2017;10:30;81,01;13,9;14,4;10,81;41,89
Thu;06;04;2017;10:45;70,08;8,8;13,38;9,99;37,92
Thu;06;04;2017;11:00;80,01;15;15,16;11,17;38,68
Thu;06;04;2017;11:15;71,11;8,8;13,49;11,17;37,65
Thu;06;04;2017;11:30;79,81;15,1;14,55;9,99;40,18
Thu;06;04;2017;11:45;77,95;9,4;14,11;10,73;43,71
Thu;06;04;2017;12:00;82,67;14,3;13,79;11,12;43,46
Thu;06;04;2017;12:15;79,4;9,3;15,49;12,94;41,67
Thu;06;04;2017;12:30;76,5;13,9;13,62;10,43;38,55
Thu;06;04;2017;12:45;75,28;10,8;14,57;10,47;39,44
Thu;06;04;2017;13:00;81,19;13;14,95;10,52;42,73
Thu;06;04;2017;13:15;78,31;12,5;14;10,6;41,22
Thu;06;04;2017;13:30;77,67;11,9;15,65;10,25;39,87
Thu;06;04;2017;13:45;81,05;13,8;13,39;11,29;42,57
Thu;06;04;2017;14:00;80,36;9,9;15,44;10,76;44,27
Thu;06;04;2017;14:15;77,89;14,3;14,14;10,11;39,34
Thu;06;04;2017;14:30;72,29;8,4;15,2;10,91;37,78
Thu;06;04;2017;14:45;81,53;14,5;15,47;10,59;40,97
Thu;06;04;2017;15:00;77,42;9,6;14,2;11,68;41,95
Thu;06;04;2017;15:15;77,04;12,9;15,63;10,6;37,92
Thu;06;04;2017;15:30;78,01;12,6;13,83;10,44;41,14
Thu;06;04;2017;15:45;83,6;13,7;15,42;11,22;43,26
Thu;06;04;2017;16:00;79,5;13,5;14,68;11,32;40
Thu;06;04;2017;16:15;79,72;11,5;14,07;11,11;43,04
Thu;06;04;2017;16:30;84,6;15,3;15,26;10,79;43,25
Thu;06;04;2017;16:45;73,38;8,8;13,42;9,99;41,17
Thu;06;04;2017;17:00;77,36;14,2;15,28;11,27;36,61
Thu;06;04;2017;17:15;73,84;9,4;14,04;9,81;40,6
Thu;06;04;2017;17:30;81,54;13,5;13,51;9,87;44,66
Thu;06;04;2017;17:45;78,08;12,6;15,21;10,56;39,71
Thu;06;04;2017;18:00;78,13;14,2;12,59;10,51;40,84
Thu;06;04;2017;18:15;80,24;13,6;14,12;11,07;41,45
Thu;06;04;2017;18:30;75,88;11,7;13,94;10,99;39,25
Thu;06;04;2017;18:45;83,07;15,7;13,64;10,55;43,18
Thu;06;04;2017;19:00;77,2;8,8;14,26;11,37;42,78
Thu;06;04;2017;19:15;79,41;13,7;12,18;10,82;42,7
Thu;06;04;2017;19:30;73,2;9,2;14,01;10,53;39,47
Thu;06;04;2017;19:45;77,08;12,8;14,08;11,98;38,22
Thu;06;04;2017;20:00;76,22;12,7;12,27;10,56;40,69
Thu;06;04;2017;20:15;81,22;13,4;14,04;10,57;43,22
Thu;06;04;2017;20:30;79,01;11,9;13,62;11;42,49
Thu;06;04;2017;20:45;77,9;12,8;12,35;11,2;41,56
Thu;06;04;2017;21:00;77,63;13,5;14,77;11,02;38,33
Thu;06;04;2017;21:15;71,59;8,6;12,33;11,01;39,65
Thu;06;04;2017;21:30;78,13;13,3;13,23;10,3;41,31
Thu;06;04;2017;21:45;74,8;7,3;14,93;10,92;41,65
Thu;06;04;2017;22:00;75,34;13,6;12,49;10,59;38,66
Thu;06;04;2017;22:15;74,83;9;13,08;10,83;41,91
Thu;06;04;2017;22:30;79,69;15,2;14,89;11,19;38,41
Thu;06;04;2017;22:45;71,53;10;12,47;10,26;38,79
Thu;06;04;2017;23:00;76,76;13;13,27;10,56;39,93
Thu;06;04;2017;23:15;76,37;11,9;14,81;10,77;38,89
Thu;06;04;2017;23:30;70,87;10,9;11,76;10,05;38,16
Thu;06;04;2017;23:45;74,42;10,5;14,66;10,98;38,28
Fri;07;04;2017;00:00;72,9;10,1;12,74;10,1;39,96
Fri;07;04;2017;00:15;77,4;12,1;13,2;10,29;41,81
Fri;07;04;2017;00:30;72,03;8,8;14,65;10,7;37,87
Fri;07;04;2017;00:45;72,54;13,2;11,8;10,37;37,18
Fri;07;04;2017;01:00;68,37;8;13,59;10,04;36,75
Fri;07;04;2017;01:15;78,04;13,2;14,22;10,88;39,75
Fri;07;04;2017;01:30;70,69;8,9;12,29;10,25;39,25
Fri;07;04;2017;01:45;77,72;15,1;14,89;10,43;37,3
Fri;07;04;2017;02:00;69,6;8;13,61;9,58;38,41
Fri;07;04;2017;02:15;74,19;15,3;12,64;9,05;37,21
Fri;07;04;2017;02:30;72,75;8,7;14,34;9,57;40,13
Fri;07;04;2017;02:45;74,92;12,4;13,41;9,52;39,59
Fri;07;04;2017;03:00;67,57;8,7;12,72;9,76;36,39
Fri;07;04;2017;03:15;73,85;11,2;14,98;11,12;36,55
Fri;07;04;2017;03:30;69,98;10,8;12,22;10,28;36,69
Fri;07;04;2017;03:45;70,27;10,1;13,92;10,35;35,89
Fri;07;04;2017;04:00;76,23;12,7;14,48;10,75;38,3
Fri;07;04;2017;04:15;67,22;7;12,38;9,43;38,41
Fri;07;04;2017;04:30;74,49;13,3;13,86;9,56;37,77
Fri;07;04;2017;04:45;68,67;8,2;14,07;9,21;37,19
Fri;07;04;2017;05:00;71,62;11,1;12,63;10,36;37,53
Fri;07;04;2017;05:15;76,95;12,1;14,9;10,87;39,08
Fri;07;04;2017;05:30;70,16;10,6;12,64;9,95;36,96
Fri;07;04;2017;05:45;72,86;13,1;14,22;10,48;35,05
Fri;07;04;2017;06:00;69,39;9,1;13,69;9,64;36,96
Fri;07;04;2017;06:15;73,33;14,1;12,61;9,12;37,51
Fri;07;04;2017;06:30;70,48;8,2;14,18;10,77;37,33
Fri;07;04;2017;06:45;74,27;11,8;12,98;10,53;38,96
Fri;07;04;2017;07:00;67,59;8,7;13,23;8,87;36,79
Fri;07;04;2017;07:15;71,74;10,5;14,74;10,29;36,2
Fri;07;04;2017;07:30;68,53;10,6;12,37;10,44;35,11
Fri;07;04;2017;07:45;70,74;9,1;14,42;10,34;36,88
Fri;07;04;2017;08:00;75,62;11,9;13,65;10,19;39,88
Fri;07;04;2017;08:15;67,86;7,5;12,89;10,11;37,36
Fri;07;04;2017;08:30;77;13;14,66;10,52;38,81
Fri;07;04;2017;08:45;67,22;7,5;12,84;9,44;37,45
Fri;07;04;2017;09:00;73,68;12,7;13,9;8,76;38,33
Fri;07;04;2017;09:15;74,59;8,8;14,27;11,01;40,51
Fri;07;04;2017;09:30;77,85;11,9;13,15;10,6;42,2
Fri;07;04;2017;09:45;75,77;9,5;15,06;10,29;40,92
Fri;07;04;2017;10:00;73,88;11;13,83;11,07;37,99
Fri;07;04;2017;10:15;75,19;12,7;14,47;10,19;37,84
Fri;07;04;2017;10:30;76,51;11,7;13,63;10,72;40,46
Fri;07;04;2017;10:45;78,1;12,3;14,13;10,69;40,97
Fri;07;04;2017;11:00;75,6;11,3;14,98;10,37;38,95
Fri;07;04;2017;11:15;76,58;14,3;13,55;10,82;37,91
Fri;07;04;2017;11:30;76,12;8,3;15,18;9,94;42,7
Fri;07;04;2017;11:45;77,98;13,6;13,75;10,33;40,31
Fri;07;04;2017;12:00;74,6;9,4;14,32;10,8;40,09
Fri;07;04;2017;12:15;82,64;13,1;15,49;9,52;44,53
Fri;07;04;2017;12:30;75,36;11,7;13,39;10,49;39,78
Fri;07;04;2017;12:45;73,66;10,3;14,62;9,93;38,81
Fri;07;04;2017;13:00;80,85;15,7;14,71;11,07;39,36
Fri;07;04;2017;13:15;79,77;11,8;14,05;10,77;43,15
Fri;07;04;2017;13:30;81,17;14;16,06;10,67;40,45
Fri;07;04;2017;13:45;79,91;13,4;13,89;10,92;41,7
Fri;07;04;2017;14:00;82,71;13,9;14,63;10,24;43,94
Fri;07;04;2017;14:15;83,1;14,2;15,03;10,23;43,64
Fri;07;04;2017;14:30;75,61;11,2;13,75;10,81;39,85
Fri;07;04;2017;14:45;79,52;11,5;15,49;10,17;42,36
Fri;07;04;2017;15:00;81,77;13,5;14,57;10,72;42,99
Fri;07;04;2017;15:15;85,52;14,3;14,7;11,12;45,4
Fri;07;04;2017;15:30;78,11;11,4;15,91;11,66;39,14
Fri;07;04;2017;15:45;81,73;15,4;13,33;10,64;42,36
Fri;07;04;2017;16:00;82,91;13,9;15,1;9,83;44,08
Fri;07;04;2017;16:15;78,94;12,1;15,48;11,67;39,69
Fri;07;04;2017;16:30;81,25;14,3;13,57;9,66;43,72
Fri;07;04;2017;16:45;81,68;12,8;15,85;10,55;42,48
Fri;07;04;2017;17:00;74,99;10,3;15,1;10,99;38,6
Fri;07;04;2017;17:15;80,22;13,6;13,78;9,81;43,03
Fri;07;04;2017;17:30;82,6;13;15,46;11,62;42,52
Fri;07;04;2017;17:45;84,53;13,9;13,95;11,26;45,42
Fri;07;04;2017;18:00;75,84;12,9;13,22;10,43;39,29
Fri;07;04;2017;18:15;77,47;11;15,1;10,16;41,21
Fri;07;04;2017;18:30;80,7;15;13,47;10,32;41,92
Fri;07;04;2017;18:45;71,06;8,5;13,31;11,29;37,97
Fri;07;04;2017;19:00;81,34;13;15,46;9,61;43,27
Fri;07;04;2017;19:15;74,47;9,6;13,24;9,93;41,7
Fri;07;04;2017;19:30;76,31;11,5;13,31;12,33;39,17
Fri;07;04;2017;19:45;79,49;12,4;15,35;10,97;40,78
Fri;07;04;2017;20:00;79,84;11,6;13,63;10,7;43,9
Fri;07;04;2017;20:15;75,79;14,1;12,17;10,36;39,16
Fri;07;04;2017;20:30;76,92;9,1;15,05;10,53;42,24
Fri;07;04;2017;20:45;78,34;15,9;13,78;11,41;37,26
Fri;07;04;2017;21:00;73,71;9;12,43;10,65;41,63
Fri;07;04;2017;21:15;75,56;11,4;14,9;10,26;39
Fri;07;04;2017;21:30;75,76;11,9;13,59;11,02;39,25
Fri;07;04;2017;21:45;73,08;9;12,39;10,49;41,19
Fri;07;04;2017;22:00;81,78;13,2;15,07;10,49;43,02
Fri;07;04;2017;22:15;73,7;10,8;13,3;11,25;38,35
Fri;07;04;2017;22:30;81,39;14,4;12,82;10,44;43,73
Fri;07;04;2017;22:45;76,38;10,7;15;11,03;39,65
Fri;07;04;2017;23:00;77,67;13,5;13,14;11,13;39,9
Fri;07;04;2017;23:15;73,82;11,6;12,81;10,52;38,89
Fri;07;04;2017;23:30;75,01;8,6;15,18;10,97;40,27
Fri;07;04;2017;23:45;79,63;13;13,24;10,57;42,82
Sat;08;04;2017;00:00;68,39;8,1;12,3;10,07;37,91
Sat;08;04;2017;00:15;82,74;13,1;14,59;11,09;43,97
Sat;08;04;2017;00:30;69,25;8,4;13,63;10,05;37,17
Sat;08;04;2017;00:45;72,39;13,7;12,12;10,53;36,05
Sat;08;04;2017;01:00;80,26;12,4;15,19;10,55;42,12
Sat;08;04;2017;01:15;71,47;9,3;13,17;10,06;38,95
Sat;08;04;2017;01:30;74,96;15;13,29;10,86;35,81
Sat;08;04;2017;01:45;70,64;8;14,79;9,83;38,02
Sat;08;04;2017;02:00;77,12;13,3;12,85;10,35;40,62
Sat;08;04;2017;02:15;74,19;8;14,45;10,68;41,06
Sat;08;04;2017;02:30;73,69;11,9;14,29;10,19;37,31
Sat;08;04;2017;02:45;72,88;10,3;12,61;10,25;39,71
Sat;08;04;2017;03:00;69,81;9,4;15,09;9,74;35,59
Sat;08;04;2017;03:15;71,9;12;13,18;10,15;36,56
Sat;08;04;2017;03:30;66,82;7,5;13,39;10,87;35,07
Sat;08;04;2017;03:45;80,01;14,2;14,8;10,01;41
Sat;08;04;2017;04:00;69,09;8,9;12,44;10,14;37,62
Sat;08;04;2017;04:15;72,39;10,5;13,75;10,27;37,86
Sat;08;04;2017;04:30;76,19;13,6;14,82;10,36;37,41
Sat;08;04;2017;04:45;69,84;9,5;12,35;11,01;36,98
Sat;08;04;2017;05:00;74,07;13,3;14,07;10,14;36,56
Sat;08;04;2017;05:15;70,67;10,6;13,99;10,07;36,02
Sat;08;04;2017;05:30;73,63;11,6;12,71;10,51;38,81
Sat;08;04;2017;05:45;74,34;9,3;14,49;10,26;40,29
Sat;08;04;2017;06:00;69,53;10;13,14;10,39;35,99
Sat;08;04;2017;06:15;76,47;11,4;13,77;10,03;41,27
Sat;08;04;2017;06:30;69,47;8,9;14,61;10,1;35,86
Sat;08;04;2017;06:45;70,72;11,8;12,46;10,67;35,79
Sat;08;04;2017;07:00;71,79;8,5;14,38;10,23;38,68
Sat;08;04;2017;07:15;74,06;11,7;14,12;10,75;37,5
Sat;08;04;2017;07:30;66,16;8,3;11,05;9,69;37,12
Sat;08;04;2017;07:45;73,12;11,2;12,78;10,44;38,7
Sat;08;04;2017;08:00;73,61;10,1;13,15;10,87;39,49
Sat;08;04;2017;08:15;71,34;9,9;11,34;10,25;39,85
Sat;08;04;2017;08:30;70,93;11,5;13,45;9,17;36,81
Sat;08;04;2017;08:45;76,84;11,4;14,35;9,71;41,38
Sat;08;04;2017;09:00;76,87;13,1;11,76;8,99;43,01
Sat;08;04;2017;09:15;70,72;8,9;13,78;9,83;38,22
Sat;08;04;2017;09:30;76;14,5;15,16;9;37,35
Sat;08;04;2017;09:45;75,51;9,8;12;10,53;43,18
Sat;08;04;2017;10:00;75,67;11,3;13,37;10,72;40,29
Sat;08;04;2017;10:15;72,78;10,9;15,18;9,65;37,06
Sat;08;04;2017;10:30;75,38;9,7;13,32;10,68;41,68
Sat;08;04;2017;10:45;73,57;12,3;13,07;9,84;38,36
Sat;08;04;2017;11:00;73,02;8,6;15,63;10,24;38,55
Sat;08;04;2017;11:15;78,76;12,8;14,11;9,99;41,86
Sat;08;04;2017;11:30;75,33;10,6;12,63;10,23;41,87
Sat;08;04;2017;11:45;79,25;14,5;15,49;11,1;38,15
Sat;08;04;2017;12:00;76,49;10,9;14,89;10,47;40,23
Sat;08;04;2017;12:15;79,64;12,8;13,23;10,36;43,26
Sat;08;04;2017;12:30;79,23;14,7;15,56;10,04;38,92
Sat;08;04;2017;12:45;73,87;9,5;15,57;9,58;39,23
Sat;08;04;2017;13:00;80,87;13,4;13,08;10,95;43,44
Sat;08;04;2017;13:15;78,74;11;15,5;10,08;42,16
Sat;08;04;2017;13:30;77,35;11,9;15,37;10,95;39,13
Sat;08;04;2017;13:45;78,64;13,7;13;11,02;40,92
Sat;08;04;2017;14:00;80,87;13;15,44;11,35;41,08
Sat;08;04;2017;14:15;81,97;14,8;16,26;10,8;40,11
Sat;08;04;2017;14:30;79,86;13,4;12,64;9,51;44,31
Sat;08;04;2017;14:45;78,87;13,2;14,59;10,91;40,17
Sat;08;04;2017;15:00;83,5;14,1;16,53;10,56;42,31
Sat;08;04;2017;15:15;76,32;14,4;13,43;10,36;38,13
Sat;08;04;2017;15:30;77,4;10;14,18;9,8;43,41
Sat;08;04;2017;15:45;82,12;13,1;16,03;11,48;41,51
Sat;08;04;2017;16:00;81,72;14,5;13,53;11,24;42,45
Sat;08;04;2017;16:15;81,77;13,5;13,49;10,24;44,54
Sat;08;04;2017;16:30;78,13;13,6;15,48;10,58;38,48
Sat;08;04;2017;16:45;80,08;15,2;13,86;10,94;40,08
Sat;08;04;2017;17:00;80,53;13,7;12,65;10,15;44,03
Sat;08;04;2017;17:15;76,19;11,4;14,97;10,34;39,48
Sat;08;04;2017;17:30;80,61;13,6;13,19;10,22;43,6
Sat;08;04;2017;17:45;78,13;11,2;13,28;11,26;42,39
Sat;08;04;2017;18:00;79,77;14;14,73;11,5;39,55
Sat;08;04;2017;18:15;81,46;14;12,72;10,87;43,88
Sat;08;04;2017;18:30;78,19;10,1;13,17;11,56;43,36
Sat;08;04;2017;18:45;77,54;14,4;14,8;10,12;38,22
Sat;08;04;2017;19:00;71,73;9,7;12,79;10,23;39,01
Sat;08;04;2017;19:15;77,71;12,2;12,71;10,18;42,62
Sat;08;04;2017;19:30;74,9;9,3;14,72;10,39;40,49
Sat;08;04;2017;19:45;73,97;11,1;13,43;10,98;38,46
Sat;08;04;2017;20:00;72,68;10,5;11,8;9,6;40,78
Sat;08;04;2017;20:15;79,27;11,3;14,35;10,82;42,79
Sat;08;04;2017;20:30;77,79;14;14,53;10,79;38,48
Sat;08;04;2017;20:45;68,54;9;11,46;10,65;37,43
Sat;08;04;2017;21:00;81,9;14,6;14,02;11,01;42,27
Sat;08;04;2017;21:15;74,58;10,3;14,23;10,83;39,22
Sat;08;04;2017;21:30;70,99;10,9;11,68;10,29;38,12
Sat;08;04;2017;21:45;78,46;10,8;13,7;11;42,96
Sat;08;04;2017;22:00;73,05;9,2;14,67;10,43;38,75
Sat;08;04;2017;22:15;71,4;12,2;11,61;10,45;37,14
Sat;08;04;2017;22:30;74,69;8,6;13,29;10,62;42,18
Sat;08;04;2017;22:45;76,85;12,8;14,59;10,16;39,3
Sat;08;04;2017;23:00;72,38;12,4;12,19;11,13;36,66
Sat;08;04;2017;23:15;72,19;11,5;12,93;10,28;37,49
Sat;08;04;2017;23:30;82,18;13,5;14,48;10,79;43,41
Sat;08;04;2017;23:45;72,75;10,4;11,96;10,56;39,83
Sun;09;04;2017;00:00;77,05;12,4;12,9;10,4;41,35
Sun;09;04;2017;00:15;73,28;9,2;14,36;10,98;38,75
Sun;09;04;2017;00:30;70,53;11,7;13,02;10,28;35,52
Sun;09;04;2017;00:45;75,18;10,9;11,55;10,98;41,76
Sun;09;04;2017;01:00;73,08;9,4;14,22;10,15;39,32
Sun;09;04;2017;01:15;74,57;14,4;13,76;8,87;37,54
Sun;09;04;2017;01:30;69,26;9,6;11,52;9,85;38,29
Sun;09;04;2017;01:45;78,03;13,7;14,52;9,09;40,72
Sun;09;04;2017;02:00;72,67;12,3;13,1;9,5;37,77
Sun;09;04;2017;02:15;73,72;10,5;11,99;10,68;40,55
Sun;09;04;2017;02:30;73,77;11,1;14,4;10,42;37,85
Sun;09;04;2017;02:45;72,36;8,7;13,16;10,83;39,67
Sun;09;04;2017;03:00;71,77;12,5;11,14;10,54;37,58
Sun;09;04;2017;03:15;70,85;8,1;14,7;10,34;37,72
Sun;09;04;2017;03:30;72,89;12,2;12,57;10,93;37,2
Sun;09;04;2017;03:45;69,69;9,2;12,08;10,17;38,24
Sun;09;04;2017;04:00;75,65;11,1;14,39;10,72;39,44
Sun;09;04;2017;04:15;69,81;11,4;12,36;8,85;37,21
Sun;09;04;2017;04:30;68,21;8,9;12,89;9,11;37,31
Sun;09;04;2017;04:45;77,19;12,5;14,04;9,83;40,82
Sun;09;04;2017;05:00;71,02;9,3;11,86;10,43;39,42
Sun;09;04;2017;05:15;73,73;13,3;13,69;10,62;36,13
Sun;09;04;2017;05:30;75,88;11,1;13,96;10,72;40,1
Sun;09;04;2017;05:45;70,34;12,9;11,62;10,13;35,69
Sun;09;04;2017;06:00;72,19;12;14,17;10,53;35,5
Sun;09;04;2017;06:15;73,39;10,8;13,27;10,22;39,1
Sun;09;04;2017;06:30;71,16;9,8;11,85;10,17;39,35
Sun;09;04;2017;06:45;72,21;10,8;14,45;10,64;36,31
Sun;09;04;2017;07:00;67,76;9;13,33;8,27;37,16
Sun;09;04;2017;07:15;70,94;10,8;11,66;10,37;38,1
Sun;09;04;2017;07:30;72,59;9,8;14,37;10,64;37,78
Sun;09;04;2017;07:45;69,77;9,8;13,92;10,26;35,8
Sun;09;04;2017;08:00;69,94;10,3;11,22;10,84;37,58
Sun;09;04;2017;08:15;70,14;9,2;13,07;9,74;38,13
Sun;09;04;2017;08:30;74,35;10,8;14,96;10,36;38,23
Sun;09;04;2017;08:45;66,92;8,7;11,45;9,58;37,18
Sun;09;04;2017;09:00;73,72;11;13,36;9,67;39,69
Sun;09;04;2017;09:15;72,67;8,5;14,64;9,89;39,64
Sun;09;04;2017;09:30;71,53;11,5;11,81;10,79;37,43
Sun;09;04;2017;09:45;72,69;11,1;12,78;10,86;37,95
Sun;09;04;2017;10:00;74,29;12,3;14,8;10,12;37,08
Sun;09;04;2017;10:15;75,48;10,1;13,55;10,77;41,06
Sun;09;04;2017;10:30;75,51;13,9;11,79;10,26;39,55
Sun;09;04;2017;10:45;75,73;8,9;14,39;10,14;42,3
Sun;09;04;2017;11:00;76,6;12,4;14,72;10,46;39,02
Sun;09;04;2017;11:15;68,77;8,2;12,47;9,8;38,3
Sun;09;04;2017;11:30;79,79;12,9;13,92;11,09;41,88
Sun;09;04;2017;11:45;75,06;8,3;15,29;10,53;40,94
Sun;09;04;2017;12:00;78,69;13,4;13,49;10,62;41,18
Sun;09;04;2017;12:15;74,19;8,1;13,03;10,47;42,59
Sun;09;04;2017;12:30;77,22;13,9;15,48;9,96;37,89
Sun;09;04;2017;12:45;81,17;12,1;14,77;11,01;43,29
Sun;09;04;2017;13:00;75,27;12,6;12,21;10,23;40,24
Sun;09;04;2017;13:15;78,99;13,4;15,18;11,23;39,17
Sun;09;04;2017;13:30;78,47;11,4;14,08;10,7;42,28
